pair,comparison_id,average_distance,average_distance_xyz,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,left_thumb_xyz,right_thumb_xyz,left_index_xyz,right_index_xyz,left_middle_xyz,right_middle_xyz,left_ring_xyz,right_ring_xyz,left_pinky_xyz,right_pinky_xyz,left_wrist_xyz,right_wrist_xyz,left_right_thumb_xyz,left_right_index_xyz,left_right_middle_xyz,left_right_ring_xyz,left_right_pinky_xyz,left_right_wrist_xyz,right_left_thumb_xyz,right_left_index_xyz,right_left_middle_xyz,right_left_ring_xyz,right_left_pinky_xyz,right_left_wrist_xyz,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
001,21,0.27397976100563326,0.28884896639822294,0.31843313853502714,0.06744410886826169,0.3611594082194926,0.1455479365430005,0.3207432102413889,0.1316920018675019,0.2893366989470113,0.10270937751823102,0.24940006467451828,0.07734204608779964,1.0243609440922725,0.19958819647309403,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3193523806473241,0.07517363681110316,0.3654351539601826,0.15207259075186433,0.32689866651165284,0.13435414024118816,0.29753514292859834,0.10366187364962526,0.25931842648657616,0.07880621444097873,1.0500561504030015,0.30352321994657994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,05A,A,1.0,1_11,A,5.0,,05A,,,,343321,344281,960,B,1.0,1_11,A,5.0,,,05A,,,368897,369517,620,Dus ja hij heeft twee armpjes die hetzelfde zijn en die hanekam is zeg maar een groot eh rechthoekig hok blo- blok bovenop dat dingetje.,,So yes he has two little arms that are the same and that cock crest is say a big um rectangular loft blo- block on top of that thingy.,,05A,05A,,,True,,heeft die een een een rechthoekige balk bovenop liggen?,,Does that one have a one rectangular beam on top?,,,,05A,True,343321.0,344281.0,960.0,368897.0,369517.0,620.0,both,right,both
001,22,0.14580640840040726,0.1578572544665388,nan,0.18629301245450733,nan,0.19900176345349618,nan,0.1460978828601919,nan,0.13146658142328688,nan,0.1353583137215589,nan,0.0766208964894023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.18706249592169946,nan,0.20058287616783138,nan,0.14819376229026146,nan,0.13394972714274017,nan,0.13743661578379265,nan,0.13991804949290776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,04B,B,1.0,1_12,B,4.0,,,04B,,,394656,395356,700,A,1.0,1_12,B,4.0,,04B,,,,411515,411795,280,,aan de rechterkant erin.,,on the right side in it.,,,,04B,True,"en die, die, zeg maar, zijn twee rechte platte balken die er aan...",,"and those, those, say, are two straight flat beams attached to...",,,04B,,,True,394656.0,395356.0,700.0,411490.0,411820.0,330.0,right,right,right
001,23,0.14313760126831276,0.14648090004041373,0.1453083357753747,0.1376324631172042,0.16956068119614823,0.11710285537380842,0.15996109542737072,0.11250960163132,0.1518941149238082,0.11191966799736267,0.155525245850491,0.13229081669492293,0.1946316333729065,0.12931470385903543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.14661997079157235,0.13777547798244777,0.17035027571862021,0.11932422744481642,0.1608929259916617,0.11451907674600151,0.15356255946014813,0.11475409434483928,0.1578475562340846,0.13468441664695546,0.2045309646403493,0.14290925448346797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07B,A,1.0,1_13,A,7.0,,07B,,,,420881,422556,1675,B,2.0,2_8,B,7.0,,,07B,,,663761,663901,140,Ehm omdat hij dus op de helft van de dingen zit een zit een soort van plank.,,Ehm because he's so on half of the things a sits kind of plank.,,07B,07B,,,True,,maar dan daarboven met het bakje bovenop en een soort tafeltje eh naar beneden.,,but up there with the tray on top and a kind of table eh down.,,,07B,07B,True,420881.0,422556.0,1675.0,663666.0,663996.0,330.0,both,both,both
001,24,0.2931715279167153,0.29519953984782715,0.16812161013759402,0.39929793008668246,0.28717352064120644,0.42354347021145955,0.3469212637010436,0.3800489470338885,0.3405050459954742,0.34283832208816295,0.28546694163414965,0.31073310205269944,0.3308407853908236,0.6541082582840745,0.5207216032832471,0.5409439706671463,0.46413399453957266,0.38140138868696505,0.3063398153006579,0.8586415693190611,0.23098362600772013,0.31902778871662985,0.32497594014635156,0.30399872813221573,0.2441758255887338,1.5207770490514474,0.16997248903429696,0.3997067172894927,0.2880323276453449,0.4250665488173727,0.34767333848743986,0.3813781577047505,0.34208123357182846,0.3435736539008713,0.28769721893062083,0.3119044397155378,0.3357406314174321,0.6630234873160689,0.5212820059521815,0.5424543322966556,0.4655054117952777,0.3823199223258911,0.30765876806628245,0.8601408584810859,0.23137649342703095,0.32264736930265453,0.3290542203326225,0.30939783522673936,0.2508146304680099,1.5221443510827748,02A,B,1.0,1_14,B,2.0,,,02A,,,449178,449578,400,A,2.0,2_11,A,2.0,,02A,,,,704621,705402,781,,"Deze heeft een eh ja ijshoorntje op de kop, op de bovenkant.",,"This one has an um yes ice cream cone on the head, on the top.",,,,02A,True,Ehm dit is weer eh die rijder de met die eh ijshoorn op de kop.,,Um this is again eh that rider the with that eh ice cream cone on the head.,,02A,,,,True,449178.0,449578.0,400.0,704621.0,705402.0,781.0,left,right,left_right
001,25,0.34840657559721583,0.35093656122424755,0.28624883677574786,0.2725945671733618,0.37874770676066327,0.32734724548220956,0.36115304828643063,0.24310599600913727,0.30502086755434515,0.20890198715301295,0.21424301021331588,0.1859850601279245,0.9000855480565022,0.4974450335739388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.286478803467699,0.27284138057194074,0.3791703426188675,0.3292660738343536,0.3613758775491446,0.24847472499199078,0.3054091531679486,0.2181258632408872,0.2152903815706334,0.19577885508611964,0.9005967718465662,0.4984305067448196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14A,A,2.0,2_1,A,14.0,,14A,,,,541800,542300,500,B,3.0,3_16,B,14.0,,,14A,,,903401,903541,140,Eh dit is eh met een bol bovenop,,Eh this is eh with a sphere on top,,14A,14A,,,True,,Dit is degene met de twee armpjes en het bolletje bovenop,,This is the one with the two arms and the little ball on top,,,14A,,True,541800.0,542300.0,500.0,903306.0,903636.0,330.0,both,left,both
001,26,0.2580899470651486,0.26134714685824767,0.2666581563746096,0.1726756903867789,0.3674506531989116,0.08437043812689626,0.38955314008060027,0.03191983800351496,0.4142364129554017,0.06495375488580446,0.4329638097965932,0.08151748269111282,0.6708694555205073,0.11991053276105246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2697444937516246,0.1763551616561503,0.36919627643206077,0.0897545774607473,0.38998597757755576,0.03749360895690314,0.4142603255994028,0.06562535880655207,0.43302229295408073,0.0818708171060632,0.6760304491204772,0.13282642287735363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14C,A,2.0,2_1,A,14.0,,14C,,,,549281,549701,420,B,3.0,3_16,B,14.0,,,14C,,,905520,906260,740,"en een ehm eh rechthoekige, ja, rechthoeke, rek- rechthoekige balk",,"and a um um rectangular, yes, rectangular, stretch rectangular beam",,14C,14C,,,True,,en de balk voorop.,,and the beam in front.,,,,14C,True,549281.0,549701.0,420.0,905520.0,906260.0,740.0,both,right,both
001,27,0.25433681906123407,0.2553063908321097,0.13652366298992005,0.1591812397369405,0.19467680286165798,0.22522143716618986,0.18198200716723625,0.23456244721636632,0.14667613803547147,0.19740000450393413,0.09990834743675418,0.13626822747669837,0.6111995752937291,0.7284419388499108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13863853287009462,0.15996836428564018,0.1959273970152806,0.22569172279408908,0.18280341698106647,0.23500074927403575,0.14749819938268152,0.19807130397583317,0.10112094860236069,0.13735487976815494,0.6123281624358434,0.7292730126002361,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14B,A,2.0,2_1,A,14.0,,14B,,14D,,558111,558491,380,B,3.0,3_16,B,14.0,,,14B,,14D,901671,902111,440,"En dan twee uitstulpsels van de armen,",,"And then two bulges of arms,",,14D,14B,,,True,,Dit is degene met de twee armpjes en het bolletje bovenop,,This is the one with the two arms and the little ball on top,,,14D,14B,True,558111.0,558491.0,380.0,901671.0,902111.0,440.0,both,both,both
001,28,0.25433681906123407,0.2553063908321097,0.13652366298992005,0.1591812397369405,0.19467680286165798,0.22522143716618986,0.18198200716723625,0.23456244721636632,0.14667613803547147,0.19740000450393413,0.09990834743675418,0.13626822747669837,0.6111995752937291,0.7284419388499108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13863853287009462,0.15996836428564018,0.1959273970152806,0.22569172279408908,0.18280341698106647,0.23500074927403575,0.14749819938268152,0.19807130397583317,0.10112094860236069,0.13735487976815494,0.6123281624358434,0.7292730126002361,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14D,A,2.0,2_1,A,14.0,,14B,,14D,,558111,558491,380,B,3.0,3_16,B,14.0,,,14B,,14D,901671,902111,440,"En dan twee uitstulpsels van de armen,",,"And then two bulges of arms,",,14D,14B,,,True,,Dit is degene met de twee armpjes en het bolletje bovenop,,This is the one with the two arms and the little ball on top,,,14D,14B,True,558111.0,558491.0,380.0,901671.0,902111.0,440.0,both,both,both
001,29,0.28682528260147666,0.28994686994894175,0.31327444165907664,0.3330000688360317,0.23540752329005218,0.290383698098137,0.17903732418529447,0.2849647181280541,0.1428392557170186,0.254876292239718,0.1371648248637219,0.222769564338694,0.48584019061335737,0.5623454892485638,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.31451518060892864,0.3331377546242468,0.23774855273630394,0.29124849998830077,0.1832428220466304,0.28547854292620384,0.1497676469205207,0.25572680354807725,0.14495466379717306,0.22325522103644696,0.49748976399546196,0.5627969871590068,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09A,B,2.0,2_2,B,9.0,,,09A,,,577893,578153,260,A,3.0,3_1,A,9.0,,09A,,09D,,764222,764402,180,,En dan zo heb je de lepel in het glas en dan nog een eh uitsteeksel,,And then so you have the spoon in the glass and then another um protrusion,,,,09A,True,"Oh, ik heb weer de cocktail met het citroentje, en het armpje en het eh roerstaafje.",,"Oh, I got the cocktail again with the little lemon, and the little arm and the er stirrer.",,09D,09A,,,True,577858.0,578188.0,330.0,764147.0,764477.0,330.0,both,right,both
001,30,0.265545990653571,0.26875333916369554,0.29315831306695256,0.24433695789136842,0.41587781610600727,0.2658062275495671,0.3018956887116914,0.2121870966284471,0.2247517148382366,0.19599023312186037,0.17771015644338126,0.19162004061605908,0.6535484133229903,0.1334641948649303,0.5526486330408538,0.46188971984935234,0.3343757159379735,0.23625117158407652,0.15724564251533252,0.655213996985905,0.17725325548367668,0.27776880392983694,0.21944600807897865,0.16119926582859162,0.10100647327829208,0.6566021373220501,0.296279647935542,0.24435216569998122,0.41732385796813404,0.26602874153146433,0.30358341356065277,0.21228748967888975,0.2261469220386242,0.19610726737046497,0.17860681418852078,0.19184550956209306,0.6571515000735733,0.145114231044956,0.5526526843928151,0.46189349371251304,0.33442977725647083,0.2364955101141571,0.15780217293500926,0.6557695006180649,0.17736496043201677,0.2784033976817173,0.22024575132376256,0.1627104592290941,0.10623021060914918,0.6675652557064332,09C,B,2.0,2_2,B,9.0,,,09C,,,581067,582301,1234,A,3.0,3_1,A,9.0,,09C,,,,764448,764868,420,,En dan zo heb je de lepel in het glas en dan nog een eh uitsteeksel,,And then so you have the spoon in the glass and then another um protrusion,,,,09C,True,"Oh, ik heb weer de cocktail met het citroentje, en het armpje en het eh roerstaafje.",,"Oh, I got the cocktail again with the little lemon, and the little arm and the er stirrer.",,09C,,,,True,581067.0,582301.0,1234.0,764448.0,764868.0,420.0,left,right,left_right
001,31,0.2344854588885412,0.24206559328500082,0.20860319238625627,0.2116901616025984,0.13672845060577318,0.2711807603609758,0.11565731311868993,0.2799094603313966,0.08180013712900006,0.26945228710207575,0.07121263628643143,0.2276270067673033,0.7656761204246528,0.1742879805473407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2127551116746646,0.21237139377352182,0.14984478278331698,0.271304870338874,0.13188443394265192,0.28047451230416054,0.10598272513031667,0.2704569178605836,0.09557101006785998,0.229351167295918,0.7674293545223498,0.17736083972579209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16A,A,2.0,2_3,A,16.0,,16C,,16A,,606509,606829,320,B,3.0,3_8,B,16.0,,,16A,,,819049,819289,240,"Dat is een soort van, eh ja, ovaal die erin zitten.",,"That's kind of, um, oval that are in there.",,16A,16C,,,True,Ja.,Ik heb degene die met de ovaalvormige aan de bovenkant en aan de linkerkant en verder nog twee uitsteeksels.,Yes.,I have the one with the oval at the top and on the left side and two more protrusions.,,,,16A,True,606504.0,606834.0,330.0,819004.0,819334.0,330.0,both,right,both
001,32,0.2663640020453928,0.2715573557052592,0.1829455527638191,0.23765613213673828,0.2727807050188564,0.26945601485715276,0.23539262623873738,0.26150598458916424,0.19309925396194025,0.24450161614931865,0.166067106144542,0.2325444743529328,0.16876849882653316,0.7316500595049783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19028215502269819,0.24031543738082145,0.2783537137097494,0.27157339580420486,0.24079636045835415,0.2641848670815826,0.19920259590047712,0.24867155915873565,0.17231473647502255,0.23618678873445326,0.18460039302737635,0.7322062657096349,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16C,A,2.0,2_3,A,16.0,,16C,,16A,,606509,606829,320,B,3.0,3_8,B,16.0,,,16C,,,819927,820207,280,"Dat is een soort van, eh ja, ovaal die erin zitten.",,"That's kind of, um, oval that are in there.",,16A,16C,,,True,Ja.,Ik heb degene die met de ovaalvormige aan de bovenkant en aan de linkerkant en verder nog twee uitsteeksels.,Yes.,I have the one with the oval at the top and on the left side and two more protrusions.,,,16C,,True,606504.0,606834.0,330.0,819902.0,820232.0,330.0,both,left,both
001,33,0.17529288678210922,0.1815666770223075,0.2220218712898461,0.08381484726209605,0.29183575158221436,0.18492930211696418,0.24124390212447963,0.11613571335735305,0.2147352625174514,0.10598631367261234,0.191127066215972,0.09478021489507878,0.25557431129375047,0.10133008505749214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.22255802545086062,0.08395994843485756,0.29218894451780986,0.18504504004472955,0.24179809089250803,0.11638617470427227,0.21522337993189217,0.10614974224085752,0.19143213917079024,0.09487401459161289,0.2767138354033222,0.152470788884177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,07A,B,2.0,2_8,B,7.0,,,07A,,,665031,665371,340,A,2.0,2_8,B,7.0,,07A,,,,674000,674600,600,,maar dan daarboven met het bakje bovenop en een soort tafeltje eh naar beneden.,,but up there with the tray on top and a kind of table eh down.,,,,07A,True,Ehm is dat die met die glijbaan of die met dat bakje voorop?,,Um is that the one with the slide or the one with the tray in front?,,07A,07A,,,True,665031.0,665371.0,340.0,674000.0,674600.0,600.0,both,right,both
001,34,0.15837736896376295,0.16818128457463594,0.1827738762985471,0.31507560482253205,0.10318209537427629,0.3212935528274071,0.060756639491591366,0.24616041131575844,0.024360784905046156,0.1742511306837908,0.024946288062176365,0.11745984200927106,0.184025423959015,0.1462427778157436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.18579433314128688,0.31526557794504295,0.11218121996035665,0.3226599234329144,0.0765381803037897,0.24689666110111927,0.057494213583395654,0.17483946514095836,0.05199787598990507,0.11865965661681696,0.19753963747467157,0.15830867020537343,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,06D,A,2.0,2_9,A,6.0,,06D,,,,683133,683553,420,B,3.0,3_12,B,6.0,,,06D,,,867901,868221,320,Ehm dit is weer die ene met dat armpje met die met die (bout) erdoorheen en een cirkel aan de achterkant.,,Um this is the one again with that little arm with the one with the (bolt) through it and a circle on the back.,,06D-REP,06D-REP,,,True,,,,,,,,06D,True,683133.0,683553.0,420.0,867896.0,868226.0,330.0,both,right,both
001,35,0.4294131425390986,0.43715027841164034,0.6038743924320928,0.21913041154583135,0.6948365851326023,0.21632940105234646,0.6746375702314653,0.2006448209200751,0.5715299981209366,0.18610009604862315,0.4575634093950095,0.12235888024039915,0.7630456967253595,0.4429064486244425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6049669493691253,0.21936024885114946,0.7022586182266412,0.21649752100377795,0.6833943483038498,0.20191344031576441,0.5823735240128612,0.18961873928776898,0.4749788093935904,0.12998382814288298,0.789141035738319,0.4513162782939531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13D,B,2.0,2_10,B,13.0,,,13D,,,694535,694915,380,A,3.0,3_9,A,13.0,,13D,,,,835547,835947,400,,Eh dit is degene die eh op het plateautje staat,,Um this is the one that is eh on the tray,,,13D,13D,True,"Eh ik heb die staande met die eh cirkel eh handjes aan de zijkant,",,"Um I have the standing one with the um circle um hands on the side,",,13D,13D,,,True,694535.0,694915.0,380.0,835547.0,835947.0,400.0,both,both,both
001,36,0.32442826087581456,0.3308954570256605,0.20197133222011776,0.41833120859127165,0.25508676187769497,0.39300072369248273,0.2725964810122034,0.3914350276981644,0.25493461691443686,0.35542985899633506,0.20419028429725813,0.29653829238839313,0.4346589800776182,0.41496556274379903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.206138706521254,0.42058934447956076,0.2669867874515671,0.39423421482607385,0.2824050236087713,0.3916254717461672,0.26790435628504183,0.35546068483536175,0.22537602521031788,0.2970274816162394,0.4424008451939083,0.4205965425336629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13A,B,2.0,2_10,B,13.0,,,13A,,,696495,696775,280,A,3.0,3_9,A,13.0,,13A,,,,836729,836789,60,,met de twee eh uitsteeksels met bolletjes.,,With the two eh protrusions with spheres.,,,13A-REP,13A-REP,True,"Eh ik heb die staande met die eh cirkel eh handjes aan de zijkant,",,"Um I have the standing one with the um circle um hands on the side,",,13A,13A,,,True,696470.0,696800.0,330.0,836594.0,836924.0,330.0,both,both,both
001,37,0.33443004541509147,0.33669211921174935,0.2861631458630443,0.2648427349951742,0.32366389198059997,0.2872125409766106,0.3097819321394074,0.2424458826825222,0.2956653366652103,0.20185175768147795,0.2850327747655239,0.16263612770003547,0.506273191076763,0.5231921079985001,0.24324510304396796,0.2542527366709461,0.24326755394803748,0.22198201655634406,0.19074652773812814,1.6163696716913452,0.38829012319255574,0.3957553429157121,0.32024098012721625,0.24288127211155192,0.17899683236301234,0.9016937743696071,0.28692143359713557,0.26874857567102,0.3251429910218398,0.29504816536637296,0.31074057091977303,0.25047603461032086,0.2964075015947884,0.20844641221671048,0.28575183217186995,0.1738141590496926,0.5151883859650894,0.5346305979174238,0.24468079580602278,0.2569010392782597,0.2445898042039108,0.2228201509038776,0.19153120275402702,1.618483473195556,0.3910366668637836,0.4031699014655344,0.3266925828697288,0.24794998961058362,0.1871812840273078,0.906635719816411,02A,A,2.0,2_11,A,2.0,,02A,,,,704621,705402,781,B,3.0,3_10,B,2.0,,,02A,,,850831,851071,240,Ehm dit is weer eh die rijder de met die eh ijshoorn op de kop.,,Um this is again eh that rider the with that eh ice cream cone on the head.,,02A,,,,True,,Ik heb degene met het omgevallen ijshoorntje op de kop.,,I got the one with the toppled ice cream cone on it.,,,,02A,True,704621.0,705402.0,781.0,850786.0,851116.0,330.0,left,right,left_right
001,38,0.15262976669259054,0.16343336726167804,0.13289369507090643,0.175182628407278,0.05236038735038808,0.20329458461773253,0.03588069306089451,0.19863074201033104,0.03662182330166259,0.16307597444382074,0.051465909294256665,0.11691230357547248,0.3955482054934112,0.058682367100908586,0.48478489979835465,0.46444855249535044,0.4607783386835365,0.42418618001784425,0.3868144202275232,0.7900958220694957,0.080218294119713,0.04529558780780063,0.04309394570779016,0.03505825591219235,0.029825406066451517,1.9394670325252406,0.13313591810729714,0.17828059505465874,0.05254462188261244,0.20805602035554788,0.03915085122759015,0.2012482011382378,0.04389546300091836,0.1646173927989489,0.05828246933470904,0.11896296363675377,0.4105338674640692,0.10943503058592116,0.48484472843571114,0.46481913477340087,0.46120138984918935,0.4248372831066417,0.387682867352786,0.7949785171762181,0.08220095116914806,0.05214948089734913,0.04761997747155357,0.03914775241884297,0.03451398194715918,1.9414958780502307,08D,A,2.0,2_13,A,8.0,,08D,,,,721682,722082,400,B,3.0,3_14,B,8.0,,,08D,,,887529,887869,340,en een f- armpje aan de zijkant met daar bovenop een eh ruit,,and an f- arm on the side with an eh window on top of it,,,08D,,,True,,Eh ik heb Pinocchio met het armpje die wil knuffelen en bovenop de ruit.,,Um I have Pinocchio with the little arm that wants to cuddle and on top of the window.,,,08D,,True,721682.0,722082.0,400.0,887529.0,887869.0,340.0,right,left,right_left
001,39,0.13132313734671175,0.13524339382406747,0.26411246541605843,0.07793678660247944,0.22391872474742427,0.006436732443709357,0.22114466123876422,0.02483076777790028,0.2111313302851179,0.03309854988873415,0.21655838519292644,0.029109072119537407,0.08682600552761957,0.18077416692026957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2643172490684695,0.07830008217744434,0.22522991608594717,0.013527291029776612,0.22259613397758662,0.02659061329698544,0.21291836471110795,0.033692950277074495,0.21773760358326938,0.030314547543044974,0.10602069116656368,0.19167528297153974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10A+10B,B,3.0,3_2,B,10.0,,,10A+10B,,10E+10F,771508,772028,520,A,6.0,6_1,A,10.0,,10A+10B,,10E+10F,,1186675,1186815,140,,Ehm ik heb degene met de armpjes met de bolletjes en de omgevallen paddenstoel.,,Ehm I got the one with the little arms with the balls and the fallen mushroom.,,,10E+10F,10A+10B,True,Ehm ik heb weer die ene met die twee armpjes en die omgevallen paddenstoel.,,Ehm I got the one again with the two little arms and the fallen mushroom.,,10E+10F,10A+10B,,,True,771508.0,772028.0,520.0,1186580.0,1186910.0,330.0,both,both,both
001,40,0.13132313734671175,0.13524339382406747,0.26411246541605843,0.07793678660247944,0.22391872474742427,0.006436732443709357,0.22114466123876422,0.02483076777790028,0.2111313302851179,0.03309854988873415,0.21655838519292644,0.029109072119537407,0.08682600552761957,0.18077416692026957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2643172490684695,0.07830008217744434,0.22522991608594717,0.013527291029776612,0.22259613397758662,0.02659061329698544,0.21291836471110795,0.033692950277074495,0.21773760358326938,0.030314547543044974,0.10602069116656368,0.19167528297153974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10E+10F,B,3.0,3_2,B,10.0,,,10A+10B,,10E+10F,771508,772028,520,A,6.0,6_1,A,10.0,,10A+10B,,10E+10F,,1186675,1186815,140,,Ehm ik heb degene met de armpjes met de bolletjes en de omgevallen paddenstoel.,,Ehm I got the one with the little arms with the balls and the fallen mushroom.,,,10E+10F,10A+10B,True,Ehm ik heb weer die ene met die twee armpjes en die omgevallen paddenstoel.,,Ehm I got the one again with the two little arms and the fallen mushroom.,,10E+10F,10A+10B,,,True,771508.0,772028.0,520.0,1186580.0,1186910.0,330.0,both,both,both
