pair,comparison_id,average_distance,average_distance_xyz,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_wrist,right_wrist,left_right_thumb,left_right_index,left_right_middle,left_right_ring,left_right_pinky,left_right_wrist,right_left_thumb,right_left_index,right_left_middle,right_left_ring,right_left_pinky,right_left_wrist,left_thumb_xyz,right_thumb_xyz,left_index_xyz,right_index_xyz,left_middle_xyz,right_middle_xyz,left_ring_xyz,right_ring_xyz,left_pinky_xyz,right_pinky_xyz,left_wrist_xyz,right_wrist_xyz,left_right_thumb_xyz,left_right_index_xyz,left_right_middle_xyz,left_right_ring_xyz,left_right_pinky_xyz,left_right_wrist_xyz,right_left_thumb_xyz,right_left_index_xyz,right_left_middle_xyz,right_left_ring_xyz,right_left_pinky_xyz,right_left_wrist_xyz,referent,speaker_1,round_1,trial_1,director_1,target_1,accuracy_1,A_gesture_referent_1,B_gesture_referent_1,A_gesture_referent2_1,B_gesture_referent2_1,begin_time_1,end_time_1,duration_1,speaker_2,round_2,trial_2,director_2,target_2,accuracy_2,A_gesture_referent_2,B_gesture_referent_2,A_gesture_referent2_2,B_gesture_referent2_2,begin_time_2,end_time_2,duration_2,A_speech_1,B_speech_1,A_speech_eng_1,B_speech_eng_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,iconic_1,A_speech_2,B_speech_2,A_speech_eng_2,B_speech_eng_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,iconic_2,begin_time_1_adj,end_time_1_adj,duration_1_adj,begin_time_2_adj,end_time_2_adj,duration_2_adj,A_hands,B_hands,hands_dtw
009,265,0.46342452382724497,0.4675882609806833,0.06191336950328583,0.625625920266395,0.17319158500168588,0.6908108872008596,0.22909584784613435,0.6419858436690954,0.19160442754914747,0.514753252623511,0.12960691006525948,0.40122423789073336,0.5086204318523756,1.3926615724584568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06340736248826177,0.6259278193886392,0.17884906267910505,0.69244877426874,0.23158132739818268,0.645543194410527,0.1968016615436477,0.5206343129060814,0.1439707840561478,0.41041814411753047,0.5087295948027306,1.3927470937086062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11D,B,3.0,3_6,B,11.0,,,11A,,11D,1049150,1049360,210,A,4.0,4_3,A,11.0,,11D,,,,1177870,1178360,490,,en dan twee dingetjes bovenuit steken,,and then two little things sticking out,,,11D,11A,True,"en dan een kwastje en vierk-, of nee, een kwastje en een stukje hout of en een arm.",,"and then a brush and four-, or no, a brush and a piece of wood or and an arm.",,11D,,,,True,1049090.0,1049420.0,330.0,1177870.0,1178360.0,490.0,left,both,both
009,266,0.23277599499376975,0.2362790338999492,nan,0.393607280782869,nan,0.28965074641666105,nan,0.23901034835696583,nan,0.1805860870056063,nan,0.13822471085451676,nan,0.15557679654599949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3959508924726974,nan,0.29309902117767084,nan,0.2412477763607616,nan,0.18182378235616004,nan,0.13846637709585208,nan,0.16708635393655333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12A,A,3.0,3_13,A,12.0,,12A,,,,1120060,1120350,290,B,4.0,4_10,B,12.0,,,12A,,,1259400,1259810,410,"Oké, ik heb ehm een soort kopje met een rondje waar je iets op kan zetten",,"Okay, I have um a kind of cup with a round where you can put something on it",,,12A,,,True,,Ik heb dat eh ronde plateautje eraan.,,I have that um round tray on it.,,,,12A,True,1120040.0,1120370.0,330.0,1259400.0,1259810.0,410.0,right,right,right
009,267,0.4082535443412175,0.41013474773129244,0.19751078817207132,0.2627479782296616,0.21860521804178643,0.561952762372465,0.2688006867225238,0.5506247129032359,0.2872926005963233,0.49757286880180235,0.28009798486180654,0.4044344386268855,0.5632651020859374,0.8061373906801109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19915243008368325,0.26730286146782245,0.22222496658705265,0.5633865036001252,0.27069557863098176,0.551351660092505,0.29023051263502947,0.49789201832046187,0.2820970087990034,0.4048214705709371,0.5643065893194144,0.8081553726684926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12C,A,3.0,3_13,A,12.0,,12C,,,,1122600,1123030,430,B,4.0,4_10,B,12.0,,,12C,,,1261410,1261790,380,en een uitsteeksel met daarop die schoorsteen.,,And a protrusion with that chimney on it.,,12C,,,,True,"Even kijken schoorsteen, schoorsteen, even kijken, waar is de schoorsteen?",Met de schoorsteen.,"Let's see chimney, chimney, let's see, where is the chimney?",With the chimney.,,,12C,12C,True,1122600.0,1123030.0,430.0,1261410.0,1261790.0,380.0,left,both,both
009,268,0.3262546646437255,0.3350314707787372,0.570390108610996,0.19288525728567496,0.8572757555444573,0.2863137831160298,0.8910739855848216,0.28650369614041177,0.8315494421568743,0.26580135456119003,0.6814556347988219,0.22276371906752288,0.3155226124782196,0.7032601776915233,0.2644738475004753,0.30322879819284704,0.3107427203899438,0.26620115022787905,0.18033987033406818,0.9489274793583026,0.30548982906113603,0.5186170899543091,0.5511818446910725,0.5402126477012685,0.4767305471350709,0.6771666869780758,0.5704536834310422,0.19336521251425703,0.8573844799811875,0.28820103017871657,0.8913081099729105,0.2901015201442708,0.8316381751966079,0.26983870188571585,0.6816124959152328,0.22927339410184908,0.35039329387116097,0.739408965847614,0.2645168184750331,0.30383419014192087,0.3118713079808221,0.2672333624292405,0.18165056854629383,0.967048951030122,0.30599820453500687,0.5192069920877428,0.5517352033981827,0.540598944042426,0.47705839596696764,0.7066666433525377,10_other,A,3.0,3_15,A,10.0,,10_other,,,,1139860,1140110,250,B,4.0,4_16,B,10.0,,,10_other,,,1311920,1312410,490,"Ik heb nu dat zonnepaneel met een soort doorboord, maar dan niet met die ruitjes.",,"I now have that solar panel with kind of pierced, but not with those panes.",,,other,,,True,"Even kijken zonnepaneel, zonnepaneel.",met dat ding weer door het bord.,"Let's see solar panel, solar panel.",with that thing through the board again.,,,other,,True,1139820.0,1140150.0,330.0,1311920.0,1312410.0,490.0,right,left,right_left
009,269,0.16635728646458955,0.16866229557337942,nan,0.23289341037433564,nan,0.23392633352393763,nan,0.14302462407140673,nan,0.1357081499836878,nan,0.12702980401124034,nan,0.12556139682292916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2337946248738904,nan,0.2349742049003245,nan,0.14464682398652584,nan,0.13751201191008275,nan,0.12792023361589874,nan,0.13312587415355434,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09A,B,3.0,3_16,B,9.0,,,09A,,,1148960,1149100,140,A,4.0,4_7,A,9.0,,09A,,,,1233610,1233820,210,,Ik heb de de tandenborstelhouder,,I have the toothbrush holder,,,,09A,True,ik heb nu eh de kwast erin en,,I now um the brush in and,,,09A,,,True,1148865.0,1149195.0,330.0,1233550.0,1233880.0,330.0,right,right,right
009,270,0.3549767334874106,0.3575258324883248,0.09863806072138324,nan,0.3019913238239203,nan,0.3417730714858079,nan,0.29711313270438877,nan,0.2312162066115009,nan,0.8591286055774626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10486887530512298,nan,0.3048573034985708,nan,0.34304575816704175,nan,0.2989455717691741,nan,0.23345219111331825,nan,0.8599852950767211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11D,A,4.0,4_3,A,11.0,,11D,,,,1177870,1178360,490,B,5.0,5_14,B,11.0,,,11D,,,1433340,1433870,530,"en dan een kwastje en vierk-, of nee, een kwastje en een stukje hout of en een arm.",,"and then a brush and four-, or no, a brush and a piece of wood or and an arm.",,11D,,,,True,,En dan dus   n kwast erin en   n balkje erin.,,And then so n brush in and n beam in.,,,11D,,True,1177870.0,1178360.0,490.0,1433340.0,1433870.0,530.0,left,left,left
009,271,0.07738500352039625,0.09038530508273683,nan,0.032800429149309,nan,0.08099257268605445,nan,0.0707170465783561,nan,0.07151628566550629,nan,0.044938216239281306,nan,0.16334547080387038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.03714809605546198,nan,0.08317917314012716,nan,0.0742289310516351,nan,0.07465372191975711,nan,0.04925940822590696,nan,0.2238425001035326,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11B,A,4.0,4_3,A,11.0,,11B,,,,1190110,1190720,610,B,5.0,5_14,B,11.0,,,11B,,,1431650,1432130,480,"Die grote ronde neus die hier voorop zit, ja.","Oh ja, ja, ja, ja.","That big round nose up front here, yes.","Oh yes, yes, yes, yes, yes.",,11B,,,True,,"Eh ik heb die ene met een neus, dat rondje.",,"Um I have the one with a nose, that round one.",,,,11B,True,1190110.0,1190720.0,610.0,1431650.0,1432130.0,480.0,right,right,right
009,272,0.4034578224241529,0.40584466058907304,0.14811095352158002,0.35347175821184734,0.19835947859415745,0.47163361254922276,0.18857501752332825,0.45986663978516273,0.20321461673087032,0.44227971557999685,0.2828258652153574,0.3581947901271693,0.3753437330225165,1.3596176882286255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15281814856302162,0.3552995907332642,0.20537748972778722,0.4726948095665023,0.19343455093980816,0.4600622773681932,0.20422663402902866,0.4423617253221351,0.2829738373391013,0.35846117763977736,0.3810944419165799,1.361331243923678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08E,B,4.0,4_4,B,8.0,,,08E,,,1198720,1199060,340,A,5.0,5_7,A,8.0,,08E,,08D,,1378010,1378280,270,,"Oh ja, ik heb die ene op eh een bochtig stukje onderaan.",,"Oh yeah, I got the one on eh a twisty bit at the bottom.",,,,08E,True,Met die poot (zo),Oh ja ehm,With that paw (so),Oh yes um,08D,08E,,,True,1198720.0,1199060.0,340.0,1377980.0,1378310.0,330.0,both,right,both
009,273,0.5237115462876811,0.5365088763714149,0.5136022899212112,0.46443866601352607,0.6545900569359948,0.5423697432094436,0.6038288939050221,0.4554800929912662,0.5217581420770685,0.35065700126846094,0.4375949632356056,0.20530851837629205,0.6858367909226153,0.8490733965956675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5137503538995198,0.46454244685060797,0.6591349905441161,0.5447959268868198,0.6100830297253601,0.45832103497383314,0.5299068176228489,0.35453087761117263,0.4495339966850793,0.21316800196835833,0.7441473211362903,0.8961917185529723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,06B,B,4.0,4_14,B,6.0,,,06B,,,1298370,1298540,170,A,5.0,5_15,A,6.0,,06B,,,,1442410,1442730,320,,en dan die neus die doorboord is.,,And then that nose pierced.,,,06B,06B,True,Ik heb het appelsteeltje met het rondje en de balk,,I have the apple stone with the circle and the bar,,06B,06B,,,True,1298290.0,1298620.0,330.0,1442405.0,1442735.0,330.0,both,both,both
009,274,0.31243187711566306,0.3269512566024824,0.3211501604943626,0.3651894402378827,0.176608380170371,0.2611541220819599,0.09978031742508792,0.2128132025935567,0.1045696411485606,0.16164614726909068,0.11039351219368218,0.10247373332489872,0.9215955039305294,0.7713146171865899,0.42927334748765733,0.4333516175896287,0.445500438429945,0.40386423131723964,0.3311254418002819,0.9447255558147114,0.18433343272365615,0.23197331037880817,0.23205249430018268,0.20834334148722966,0.19752223839340502,1.4545415813624414,0.3257351480491313,0.36558632409112257,0.21210438419643365,0.26298679636923644,0.1624336201110132,0.21577540116078645,0.1540067291146932,0.16707959335975264,0.15297961555239378,0.11908063135682159,0.9584641059159537,0.8311987932771748,0.42965668877763474,0.43393852889919127,0.4464385469288754,0.40530527186683724,0.3338992418425334,0.9768205004942959,0.19208802328328745,0.254343683038462,0.25214567067574084,0.22806163901396473,0.2179638717847476,1.4758835210493864,06_other,B,4.0,4_14,B,6.0,,,06_other,,,1298790,1299150,360,A,5.0,5_15,A,6.0,,06_other,,,,1443660,1444320,660,Oh ja.,en dan die neus die doorboord is.,Oh yes.,And then that nose pierced.,,,other,,True,,,,,,other,,,True,1298790.0,1299150.0,360.0,1443660.0,1444320.0,660.0,right,left,right_left
009,275,0.34040105086162864,0.34563073131715316,0.27665868287545053,0.28251056310762995,0.21864046987648364,0.37643924440821563,0.22094767881554586,0.3548949363762857,0.21570789094426446,0.33322467627789026,0.2111999871727483,0.22727580924657428,0.23924285420017352,1.1280698170382817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.27676334758678556,0.28475724334494545,0.22671931602821174,0.37776697723705693,0.2240665916595469,0.3552663345018543,0.22827264730838054,0.3333381349469867,0.2329961606961328,0.22743254529203266,0.2507994372980387,1.1293900399058656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,08E,A,5.0,5_7,A,8.0,,08E,,08D,,1378010,1378290,280,B,6.0,6_14,B,8.0,,,08E,,,1537120,1538790,1670,Met die poot (zo),Oh ja ehm,With that paw (so),Oh yes um,08D,08E,,,True,,"Ik heb dat op die dunne bochtje, staat hij bovenop.",,"I have that on the thin bend, it's on top.",,,,08E,True,1377985.0,1378315.0,330.0,1537120.0,1538790.0,1670.0,both,right,both
010,276,0.312764683984785,0.3153383211969662,0.2756303313889593,0.20521575489786564,0.6443545055414373,0.09888216111859625,0.5961319757343333,0.09518663720753714,0.531078504815103,0.08686214077843782,0.37337521906602156,0.10033694595210585,0.7407630876822755,0.3940108517857197,0.3319392643319617,0.10782220907475672,0.0881536919958803,0.071819373645437,0.06814671176534158,0.5491084832851588,0.2961750118369588,0.18731013704646726,0.10840375897924008,0.1008137861913938,0.06743132950876732,1.116454080345883,0.277935924368643,0.20606676678887145,0.6443878384750974,0.10347668364340296,0.5962454747432548,0.09962829130943655,0.5316387670457182,0.08956717526326047,0.3750293010773746,0.10285537815496637,0.7488577809924926,0.41089754787561555,0.33440685002022325,0.1213075007055622,0.10690856334691158,0.09246042829089629,0.0777400782889759,0.5639653838231414,0.2972700216850781,0.18742618357477564,0.10902764987892041,0.10366115657211034,0.07604267556223794,1.1186022399086746,01_other,B,1.0,1_2,B,1.0,,,01_other,,,36900,37110,210,A,2.0,2_3,A,1.0,,01_other,,,,381570,381940,370,,en aan de linkerkant iets ja soort verrekijker of kerktorens,,and on the left side something yes kind of binoculars or church steeples,,,,other,True,Eh dit is die met die twee blokkentorens aan de linkerkant,,Um this is the one with the two block towers on the left side,,other,,,,True,36840.0,37170.0,330.0,381570.0,381940.0,370.0,left,right,left_right
010,277,0.186128244657719,0.18785732776490993,0.1965198985733909,0.25326951179180446,0.24543097173672196,0.20562921483173283,0.19360858228268582,0.11898087871751198,0.164354043635799,0.09108264533977352,0.1363888976048302,0.08551992841979726,0.4238686962628696,0.1188856666957104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19709533152208594,0.25344512559043514,0.24583178467199443,0.20603849289585652,0.19476393906556824,0.1197570797341265,0.1660825854868313,0.09239047180825752,0.13991014554121603,0.08719360018576738,0.4251725713325405,0.12660680534423965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,09B,B,1.0,1_16,B,9.0,,,09B,,,305670,305860,190,A,1.0,1_16,B,9.0,,09B,,,,344970,345250,280,,"Zeg maar een eh lang- een uitgerekt rondje, een beetje als standaard aan de onderkant.",,"Say an um long-a stretched round, a little like standard at the bottom.",,,09B,09B,True,Met op een statiefje.,Ja eh,With on a tripod.,Yes eh,,09B,,,True,305600.0,305930.0,330.0,344945.0,345275.0,330.0,right,both,both
011,278,0.43279619361543925,0.4332191910013588,0.5489391822914546,0.10787649454044043,0.42739099736978015,0.17258524913127662,0.40744571017504727,0.16929031098947708,0.3711482910413888,0.1610135223489756,0.3065275511593069,0.14264417053761155,0.5353254296556582,0.3733288634731804,0.10914074220278165,0.08800552517082091,0.11199339303797033,0.11646081940959596,0.09706212134612202,0.9021811352899373,0.6360202272614242,0.47662208313912446,0.4229260364826882,0.3573809866745804,0.33254931937543253,1.0186726800440524,0.549784796982264,0.10796806050805381,0.4277400368103303,0.17289432917021139,0.4076101508837297,0.16937652990753804,0.3713079408967767,0.16115440010559284,0.3068180597235189,0.14295753378512652,0.5360541607115329,0.37413510089686924,0.10971266105366746,0.0918895900974651,0.11464465771377308,0.11811671788624661,0.09883565321673057,0.902854762775558,0.637545269098579,0.47763822320292576,0.42339279809236813,0.3577664416609259,0.3328449765526549,1.01940180912389,12B,B,1.0,1_1,B,12.0,,,12B,,,97480,100511,3031,A,1.0,1_1,B,12.0,,12B,,,,116592,117132,540,,"dan heeft het aan de zijkant, heeft het zo'n eh, ja, een uitsteeksel waar dus die speaker op staat,",,"then on the side, it has one of those um, yeah, a protrusion where so that speaker is on it,",,,,12B,True,En dan zo en dan nog zo een.,,And then such and such another.,,12B,,,,True,97480.0,100511.0,3031.0,116592.0,117132.0,540.0,left,right,left_right
011,279,0.38999383237884816,0.39108104938376914,nan,0.22353991834570677,nan,0.3798461231030814,nan,0.5301262406501667,nan,0.4716431994092397,nan,0.36626159214516724,nan,0.3685459206197273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2261533162202028,nan,0.381099024412603,nan,0.5301919662345741,nan,0.4718911211729599,nan,0.366805961828589,nan,0.3703449064336859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12C,B,1.0,1_1,B,12.0,,,12C,,,101051,101851,800,A,1.0,1_1,B,12.0,,12C,,,,117292,118692,1400,,"dan heeft het aan de zijkant, heeft het zo'n eh, ja, een uitsteeksel waar dus die speaker op staat,",,"then on the side, it has one of those um, yeah, a protrusion where so that speaker is on it,",,,,12C,True,En dan zo en dan nog zo een.,,And then such and such another.,,,12C,,,True,101051.0,101851.0,800.0,117292.0,118692.0,1400.0,right,right,right
011,280,0.20901749239494838,0.2105957795222535,0.31551264224492326,0.17282345401100452,0.4139886753080768,0.19771874170551598,0.3849518416461549,0.16027669015978427,0.33821785228733686,0.2062031676944298,0.2560876021636277,0.2511333145339797,1.3600253583131214,0.2659495862649759,0.2943122458480064,0.20051397777318133,0.24207707650604088,0.234242305759671,0.26504116287901336,1.0522880776910428,0.3228916088088772,0.3906259128760354,0.37549157792760507,0.3408605017061296,0.30145482881991326,1.493420049855646,0.3163044395461277,0.1736139914171551,0.4143313469085304,0.19936364180310395,0.38500723833891315,0.16065772890648514,0.3383154220314715,0.20625986059398296,0.2564271990756103,0.25132534820874736,1.3606333817703622,0.27235410620404654,0.29466920646497924,0.2047752275115018,0.24215037902426764,0.2343080772927208,0.26508541981712674,1.0533276566999243,0.32341529468509733,0.39108045167052086,0.3755741225367106,0.3409442414855941,0.30175437750520395,1.4943643879958266,12A,B,1.0,1_1,B,12.0,,,12A,,,105632,106492,860,A,1.0,1_1,B,12.0,,12A,,,,114338,116138,1800,,Een plat rondje.,,A flat round.,,,12A,,True,"Op een filmding, zo met zo'n zijkant zo'n rondje.",,"On a film thing, with one of those sides so round.",,,12A,,,True,105632.0,106492.0,860.0,114338.0,116138.0,1800.0,right,left,right_left
011,281,0.2695798303428304,0.27467147681049353,0.27723377708809765,0.22141664184120433,0.39717716395955543,0.36458353985105657,0.35114062559362363,0.15520873290342876,0.2999844060016148,0.11602165429443874,0.23837468729816522,0.10056587219546387,0.4959039722000375,0.2173468908872781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.27807547008151373,0.22184218273977538,0.39766477393953364,0.3656123264668683,0.3512057050033568,0.15562497967270167,0.30032704669786797,0.11626201246578827,0.2389588518567577,0.10080908391342576,0.5109485516048292,0.25872673728350376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12A,A,1.0,1_1,B,12.0,,12A,,,,114338,116138,1800,B,1.0,1_1,B,12.0,,,12A,,,120338,122378,2040,"Op een filmding, zo met zo'n zijkant zo'n rondje.",,"On a film thing, with one of those sides so round.",,,12A,,,True,,"Ja, maar het is maar één rondje.",,"Yes, but it's only one round.",,,12A,12A,True,114338.0,116138.0,1800.0,120338.0,122378.0,2040.0,right,both,both
011,282,0.3006925402068165,0.3020364670824701,0.5347514585182358,0.13756852089929378,0.7700528760965687,0.2038805153793421,0.7968639296078942,0.374786525261229,0.7389494079633252,0.41279264789013254,0.5659412291319738,0.3281375131165105,0.2712265153417275,0.34698951869439126,0.40041855209880217,0.2787941036293137,0.2710416687383447,0.2957137348401913,0.39215573312408203,1.2132335957316258,0.13815273062379163,0.25897538801134506,0.40727131502037167,0.45343673076799285,0.38633239181759355,1.0700518072568286,0.5347625415965153,0.13854496523996732,0.7702927031361313,0.2045014124871158,0.7970218809645099,0.3748999349468078,0.7390431616679213,0.41336586926330143,0.5661869049866382,0.32969802530505293,0.2787221513386283,0.35120859525257536,0.40056596671728767,0.28018617494499853,0.2721152194937128,0.29629738503308595,0.3927175975605394,1.2178776675853513,0.13969911023753306,0.25929766192549086,0.40779932408915687,0.454163216142757,0.3879005608701542,1.0730281676180862,12C,A,1.0,1_1,B,12.0,,12C,,,,117292,118692,1400,B,1.0,1_1,B,12.0,,12B,12C,,,135654,136294,640,En dan zo en dan nog zo een.,,And then such and such another.,,,12C,,,True,,"En links heb je dan dat ding met, waar dan iets uitsteekt.",,"And then on the left you have that thing with, where then something sticks out.",,12B,12C,,True,117292.0,118692.0,1400.0,135654.0,136294.0,640.0,right,left,right_left
011,283,0.2612502929437696,0.2632942012279101,nan,0.28678020114645036,nan,0.25644962110811537,nan,0.26741979055916903,nan,0.25583027223766264,nan,0.2425984235593601,nan,0.25842344905186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2873303453716345,nan,0.258529982563632,nan,0.2691737888114318,nan,0.2591477581100413,nan,0.24634273562995845,nan,0.25924059688076234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12A,B,1.0,1_1,B,12.0,,,12A,,,130450,130990,540,A,1.0,1_1,B,12.0,,12A,,,,131510,131990,480,,"Ja, als- rechts zit dat rondje en het is dan gewoon een plat rondje.",,"Yes, if-right is that round and then it's just a flat round.",,,,12A,True,,"Ja, als- rechts zit dat rondje en het is dan gewoon een plat rondje.",,"Yes, if-right is that round and then it's just a flat round.",,12A,,,True,130450.0,130990.0,540.0,131510.0,131990.0,480.0,right,right,right
011,284,0.18572779558691643,0.18692350323808893,0.1388626980262885,0.17423937506508624,0.2781263841828473,0.1917921797102588,0.15677172020795477,0.2131302472274051,0.14589686314061143,0.1925845512114588,0.15566051602705033,0.15947011147360787,0.1994150629621106,0.22278383780831731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1457823894666082,0.17432986408374304,0.2789529661962732,0.1921542908913262,0.15760183163802113,0.21350416574854333,0.1465722611517707,0.1927395916066379,0.15607715331999905,0.1596298415790436,0.2012511878963823,0.22448649527871825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12C,B,1.0,1_1,B,12.0,,12B,12C,,,135654,136294,640,A,1.0,1_1,B,12.0,,12C,,,,136413,137013,600,,"En links heb je dan dat ding met, waar dan iets uitsteekt.",,"And then on the left you have that thing with, where then something sticks out.",,12B,12C,,True,,"En links heb je dan dat ding met, waar dan iets uitsteekt.",,"And then on the left you have that thing with, where then something sticks out.",12C,,,,True,135654.0,136294.0,640.0,136413.0,137013.0,600.0,both,left,both
011,285,0.12770161319654724,0.1309474143175853,nan,0.17798316495826574,nan,0.16625475975879767,nan,0.08389704056452289,nan,0.06993608312654732,nan,0.05923218233476323,nan,0.20890644843638662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17817023132533819,nan,0.16649994067111365,nan,0.08471472511550701,nan,0.07088480902315156,nan,0.060735019349431735,nan,0.22467976042096974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,01A,A,1.0,1_2,A,1.0,,01A,,,,164595,167600,3005,B,1.0,1_2,A,1.0,,,01A,,,177627,177867,240,,,,,,01A,,,True,"Oké, tw-","Want die spijker, die heeft twee, die heeft een randje ook, hè?","Okay, tw-","Because that nail, it has two, it has an edge too, right?",,,,01A,True,164595.0,167600.0,3005.0,177582.0,177912.0,330.0,right,right,right
011,286,0.3366620725092702,0.33870190547895773,0.09472535921601165,0.2967136563585756,0.2967340459392368,0.42290612805882755,0.37722896155822344,0.5119668861205372,0.35638384935343426,0.504751707790564,0.2956961313460032,0.4384332643800845,0.1991753397622697,0.2452295402274747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09616598598194777,0.29704819850106945,0.29706956335106793,0.42404121927822636,0.37738160812789867,0.5121353133025907,0.3566827512544968,0.5049799674931594,0.29612331670401687,0.43880328227847587,0.2106329808953743,0.2533586785791683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,01B,A,1.0,1_2,A,1.0,,01B,,,,167871,171531,3660,B,2.0,2_3,B,1.0,,,01B,,,693070,693390,320,En dan heb je één soort van spijker rechtop met een vierkante plaat.,,And then you have one kind of nail straight up with a square plate.,,01B,01B,,,True,,In ieder geval met dat platte vierkant aan de zijkant.,,At least with that flat square on the side.,,,01B-REP,01B-REP,True,167871.0,171531.0,3660.0,693065.0,693395.0,330.0,both,both,both
011,287,0.1185684947201054,0.1259175734747899,nan,0.2019692377399169,nan,0.22442885618302036,nan,0.06769095734833004,nan,0.05330923807738703,nan,0.06191850765945837,nan,0.10209417131251973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20217260859649275,nan,0.2249143264169636,nan,0.06997126817788166,nan,0.05445877883040714,nan,0.0634898444914397,nan,0.14049861433555452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,01A,B,1.0,1_2,A,1.0,,,01A,,,178518,180358,1840,A,1.0,1_2,A,1.0,,01A,01A,,,179669,182002,2333,,"Want die spijker, die heeft twee, die heeft een randje ook, hè?",,"Because that nail, it has two, it has an edge too, right?",,,,01A,True,,"Want die spijker, die heeft twee, die heeft een randje ook, hè?",,"Because that nail, it has two, it has an edge too, right?",,01A,,01A,True,178518.0,180358.0,1840.0,179669.0,182002.0,2333.0,right,right,right
011,288,0.20231502354888842,0.2036968826394628,nan,0.1667946695587595,nan,0.16596915394463008,nan,0.0926435079981551,nan,0.04523802641836807,nan,0.0596851866098987,nan,0.6835595967635192,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1669113356678165,nan,0.16680041183564795,nan,0.09304793415978733,nan,0.04662764206221216,nan,0.060841675301339174,nan,0.6879522968099737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,01A,A,1.0,1_2,A,1.0,,01A,01A,,,179669,182002,2333,B,2.0,2_3,B,1.0,,,01A,,,695730,695910,180,,"Want die spijker, die heeft twee, die heeft een randje ook, hè?",,"Because that nail, it has two, it has an edge too, right?",,01A,,01A,True,,En zo'n eh dopje of zo-zo'n spijker bovenop.,,And such an eh cap or so-so nail on top.,,,,01A-REP,True,179669.0,182002.0,2333.0,695655.0,695985.0,330.0,right,right,right
