pair,comparison_id,hands,average_size,size_left,size_right
016,2411,both,0.2647961963362825,0.2659423150399869,0.26365007763257803
016,2412,left,0.19668483495042424,0.19668483495042424,0.056822740833215465
016,2423,right,0.5162053756998874,0.04739749559587808,0.5162053756998874
016,2425,right,0.17820231811403656,0.035471038565442724,0.17820231811403656
016,2426,right,0.30809092343919803,0.155762399291625,0.30809092343919803
016,2427,right,0.38528149655909316,0.06368182765044797,0.38528149655909316
016,2428,both,0.5014044202545853,0.4553634116201615,0.5474454288890092
016,2429,both,0.4755316348436621,0.3932142362389665,0.5578490334483577
016,2430,left,0.5082424004700832,0.5082424004700832,0.11317538396492614
016,2431,both,0.6067074412716753,0.5656363104478367,0.647778572095514
016,2432,both,0.594323591176467,0.6080441528590127,0.5806030294939215
016,2433,right,0.22512755528884737,0.07286376469454896,0.22512755528884737
016,2437,both,0.2672582139043448,0.3055906516480301,0.2289257761606595
016,2439,both,0.03464863608831831,0.0370089400277685,0.032288332148868115
016,2442,both,0.012846902696081193,0.01363717704923796,0.012056628342924425
016,2443,both,0.29543023075658253,0.24124531362641388,0.3496151478867512
016,2445,left,0.1942941507064457,0.1942941507064457,0.08315289137409584
016,2446,right,0.36885255216963664,0.12539141299483123,0.36885255216963664
016,2447,right,0.5900616473154687,0.06919594914006935,0.5900616473154687
016,2448,right,0.46442217324957,0.05986855348712888,0.46442217324957
016,2449,right,0.5210641150654118,0.09484689232540983,0.5210641150654118
016,2452,both,0.457395441950161,0.4621716232585187,0.4526192606418034
016,2453,left,0.483531132435995,0.483531132435995,0.14411447581286818
016,2455,right,0.499222778240695,0.046799886009952454,0.499222778240695
016,2456,right,0.07604964978170976,0.060010866272226064,0.07604964978170976
016,2457,right,0.08009341215927746,0.07493252399581742,0.08009341215927746
016,2461,right,0.7983535293500196,0.24388234898834685,0.7983535293500196
016,2462,right,0.12533810580199886,0.09648660528877474,0.12533810580199886
016,2463,right,0.2210746015586825,0.1268518357499827,0.2210746015586825
016,2469,both,0.27960100888822215,0.2649569472302986,0.2942450705461456
016,2471,right,0.679044050090139,0.12047116384999836,0.679044050090139
016,2472,right,0.6686674601043487,0.10101052103479315,0.6686674601043487
016,2474,right,0.49915241237373437,0.052799636808757974,0.49915241237373437
016,2475,both,0.31898605865713836,0.24257546401619967,0.39539665329807705
016,2477,both,0.3036057466879147,0.24005512208443555,0.36715637129139383
016,2482,both,0.2453132938037368,0.25679730196431055,0.23382928564316305
016,2483,right,0.3428019184401403,0.0913192110754542,0.3428019184401403
016,2484,right,0.21328024231804013,0.05665725920633933,0.21328024231804013
016,2488,right,0.6801063421915109,0.24735865976889662,0.6801063421915109
016,2489,right,0.32940300672858114,0.13095138603559303,0.32940300672858114
016,2490,left,0.15182863773923658,0.15182863773923658,0.1187530663004238
016,2491,both,0.23747322939330076,0.25060285330580134,0.22434360548080018
016,2493,left,0.19126849637958745,0.19126849637958745,0.05491667710242878
016,2495,left,0.5669086783082713,0.5669086783082713,0.07525165395305032
016,2497,right,0.6898777996452773,0.1628902769916777,0.6898777996452773
016,2499,both,0.19400986205914,0.27872136556596033,0.10929835855231965
016,2500,both,0.47127037537118166,0.44138684216999385,0.5011539085723695
016,2501,both,0.3740121210076676,0.35699251242482427,0.39103172959051097
016,2502,both,0.37075715043763413,0.36519426532699273,0.3763200355482756
016,2504,left,0.7483712156897536,0.7483712156897536,0.16333219260826765
016,2505,right,0.6879402219693783,0.08203982803033663,0.6879402219693783
016,2506,right,0.38190154005737736,0.04360311039024044,0.38190154005737736
016,2507,right,0.5597875239646861,0.14541742344887337,0.5597875239646861
016,2508,right,0.19492194003026436,0.042604363690951504,0.19492194003026436
016,2510,left,0.25689845006981826,0.25689845006981826,0.05104559282911421
016,2511,right,0.31337312781552873,0.09094822393818852,0.31337312781552873
016,2512,left,0.23860394122505676,0.23860394122505676,0.17944612641610774
016,2513,both,0.3943617211786823,0.3512083375402254,0.43751510481713923
016,2514,left,0.4425715243444873,0.4425715243444873,0.1138619417301131
016,2519,both,0.36488770747925037,0.3140124942423177,0.415762920716183
016,2520,both,0.10664485839946124,0.1303174389404941,0.08297227785842837
016,2525,right,0.7789509210207283,0.20466575957017968,0.7789509210207283
016,2534,right,0.43647943119856636,0.09759481170902347,0.43647943119856636
016,2535,both,0.2215648206077463,0.1833642746850156,0.259765366530477
016,2536,right,1.0375843264936875,0.1535544267113287,1.0375843264936875
016,2539,both,0.36135465306222614,0.3418519529511612,0.3808573531732911
016,2540,both,0.12568127670985005,0.10528234890809525,0.14608020451160486
016,2541,right,0.16451618913803776,0.05763930433939244,0.16451618913803776
016,2543,left,0.4505266989558767,0.4505266989558767,0.07056707133742347
016,2546,both,0.7745729558738152,0.7727058504970709,0.7764400612505598
016,2547,right,0.6270682092156595,0.1644504012373992,0.6270682092156595
016,2548,right,0.500896281159557,0.04813551354408807,0.500896281159557
016,2550,right,0.5832762354680687,0.11269329431144931,0.5832762354680687
016,2552,both,0.6160438808548738,0.6102789600472855,0.6218088016624622
016,2554,both,0.39196389916027835,0.3366234476702018,0.4473043506503549
016,2556,right,0.20913795099165794,0.037302053204338485,0.20913795099165794
016,2558,right,0.15562483217867393,0.10783300476633363,0.15562483217867393
016,2561,both,0.18319968844563556,0.09737957773168367,0.26901979915958746
016,2562,both,0.10419988505150582,0.04940035766790969,0.15899941243510193
016,2563,both,0.300158918630671,0.22069483987434987,0.3796229973869922
016,2564,both,0.29079945921757105,0.2504086269328298,0.33119029150231233
016,2567,right,0.5620300147787536,0.04640516219641929,0.5620300147787536
016,2568,right,0.15890804241892378,0.05186406575115933,0.15890804241892378
016,2573,left,0.1827410166755924,0.1827410166755924,0.09265336803884339
016,2574,right,0.0778912563551195,0.0774557199199256,0.0778912563551195
016,2576,both,0.38713991642613144,0.36708921661972715,0.4071906162325358
016,2577,right,1.6941711785962528,0.8370733854921971,1.6941711785962528
016,2578,left,0.7951367501301525,0.7951367501301525,1.1586340569929194
016,2585,left,0.2080909368732557,0.2080909368732557,0.02266282311479167
016,2586,left,0.2198777782800651,0.2198777782800651,0.08262905774790268
017,2589,right,0.4606111014699614,0.07644609475405674,0.4606111014699614
017,2590,right,0.16129047687529005,0.0488220408933769,0.16129047687529005
017,2595,both,0.17954003738148616,0.17313527020774577,0.18594480455522652
017,2596,left,0.24592051104277612,0.24592051104277612,0.08893347273564685
017,2597,both,0.09519413556964909,0.052235300034193806,0.13815297110510438
017,2599,left,0.1765400134070214,0.1765400134070214,0.03802902508648285
017,2601,right,0.14340824008991424,0.06309141187340404,0.14340824008991424
017,2602,right,0.12670502958839772,0.036410743453159006,0.12670502958839772
017,2603,both,0.49906757942609786,0.45472969758908854,0.5434054612631072
017,2604,right,0.2649880399936641,0.0880453252009495,0.2649880399936641
017,2605,left,0.3470964405439215,0.3470964405439215,0.1453095134594694
017,2609,left,0.17933848537525982,0.17933848537525982,0.11189256588803581
017,2611,right,0.10900179191884368,0.07877773861143848,0.10900179191884368
017,2612,both,0.060438189556590007,0.04369414744768835,0.07718223166549167
017,2613,left,0.09664459024488672,0.09664459024488672,0.04194888879521482
017,2618,right,0.18695463150863062,0.1916356113406082,0.18695463150863062
017,2619,left,0.1916356113406082,0.1916356113406082,0.18695463150863062
017,2620,right,0.30144795821782777,0.04162428926685363,0.30144795821782777
017,2621,both,0.19224549358046594,0.21733011623409285,0.16716087092683907
017,2624,both,0.1450002599217881,0.16321735484080796,0.12678316500276826
017,2625,both,0.12609197234556874,0.13106769429002757,0.12111625040110988
017,2627,both,0.2638296233670639,0.3281662585494288,0.19949298818469896
017,2628,right,0.3567956762699802,0.0657986580135436,0.3567956762699802
017,2630,right,0.2016686854693813,0.14266766048299,0.2016686854693813
017,2631,right,0.04939159963091565,0.028779082388613063,0.04939159963091565
017,2632,right,0.21916224178515495,0.0698807978359286,0.21916224178515495
017,2633,right,0.15179322369555165,0.08178391176371481,0.15179322369555165
017,2634,right,0.4328597343564167,0.08845761780653577,0.4328597343564167
017,2635,right,0.16010052891078508,0.08573923441114611,0.16010052891078508
017,2636,right,0.1630911410218244,0.0636034620130636,0.1630911410218244
017,2641,left,0.4384739274443891,0.4384739274443891,0.6785404423070757
017,2642,right,0.6549780203672195,0.4384739274443891,0.6549780203672195
017,2644,right,0.2119684279456215,0.11957975691052398,0.2119684279456215
017,2645,right,0.34743347912480493,0.20592613323721032,0.34743347912480493
017,2647,right,0.129767901949424,0.035249793927087436,0.129767901949424
017,2648,right,0.10514084519741633,0.08592049074824437,0.10514084519741633
017,2649,right,0.06956397214531093,0.044798892611730416,0.06956397214531093
017,2651,right,0.15031877019062026,0.053052269803430085,0.15031877019062026
017,2653,both,0.2682067698522355,0.25939245967481633,0.2770210800296547
017,2654,left,0.18627030418948845,0.18627030418948845,0.09449911946546592
017,2655,left,0.33154469161001354,0.33154469161001354,0.07665410879521385
017,2657,both,0.15032163050098368,0.16661859286513614,0.13402466813683125
017,2658,right,0.11642460332265445,0.08641583756754749,0.11642460332265445
017,2659,both,0.16091083680258983,0.17917871451874082,0.14264295908643884
017,2660,right,0.38060719671539567,0.050257284156834926,0.38060719671539567
017,2661,right,0.23078377140658132,0.18411478091680147,0.23078377140658132
017,2665,left,0.2875242664636092,0.2875242664636092,0.2428429225243661
017,2666,right,0.3339736867503898,0.3205701806297453,0.3339736867503898
017,2667,both,0.08674403367128164,0.0817290690079018,0.09175899833466147
017,2669,right,0.16772331650193312,0.08641895423184845,0.16772331650193312
017,2670,right,0.23849342749485256,0.0895321566828514,0.23849342749485256
017,2672,right,0.10491652040102288,0.06852675052909944,0.10491652040102288
017,2673,right,0.159348104750207,0.051617497446431786,0.159348104750207
017,2674,right,0.06478570174292869,0.05747325720038752,0.06478570174292869
017,2675,both,0.28438015961432284,0.292132327629317,0.2766279915993286
017,2676,both,0.06369137351188357,0.06129837095680983,0.06608437606695731
017,2678,both,0.13308168442383617,0.1494112636497518,0.11675210519792054
017,2680,right,0.04284855634157483,0.034913991569692965,0.04284855634157483
017,2682,both,0.32048378262104227,0.32419109215256686,0.3167764730895176
017,2683,left,0.2648993976971617,0.2648993976971617,0.08134291918901104
017,2684,left,0.17256911465314298,0.17256911465314298,0.06408022732270996
017,2685,both,0.07023154799958084,0.05314822036665795,0.08731487563250374
017,2686,both,0.46232156455824097,0.4595206547297412,0.46512247438674076
017,2687,right,0.26733837827645873,0.14648336738756043,0.26733837827645873
017,2688,right,0.31534950811317053,0.09414182666282049,0.31534950811317053
017,2689,both,0.28510126986046125,0.28345928087025046,0.286743258850672
017,2690,left,0.6324105165598757,0.6324105165598757,0.1248933327791854
017,2691,left,0.13052214217975708,0.13052214217975708,0.06882862090169474
017,2693,left,0.3275570151679398,0.3275570151679398,0.09474346873127824
017,2694,left,0.11282133319849581,0.11282133319849581,0.1433057926403633
017,2695,right,0.3511147704363288,0.28838120193286526,0.3511147704363288
017,2696,right,0.22803192826059648,0.12891175536572866,0.22803192826059648
017,2699,right,0.10838394194883695,0.06144727505599557,0.10838394194883695
017,2700,right,0.08492001237774095,0.05307877890303899,0.08492001237774095
017,2701,right,0.3195080434482273,0.09535867607459435,0.3195080434482273
017,2702,right,0.10603666244953801,0.058734506586626545,0.10603666244953801
017,2703,right,0.16079594239634534,0.09189319149149876,0.16079594239634534
017,2704,right,0.4450388952804492,0.10666653630684217,0.4450388952804492
017,2705,both,0.10110635136507698,0.09426388270074318,0.10794882002941077
017,2707,left,0.19248507068200954,0.19248507068200954,0.0731964574922519
017,2708,right,0.6183329341743984,0.13700177393778218,0.6183329341743984
017,2711,left,0.1712930481391471,0.1712930481391471,0.12795578426177567
017,2712,right,0.18273343427069058,0.20162503223358968,0.18273343427069058
017,2714,right,0.14987059955632545,0.08522422627000655,0.14987059955632545
017,2716,right,0.19893688030967416,0.05091115363704167,0.19893688030967416
017,2717,both,0.18727991377359227,0.1735259883287424,0.20103383921844217
017,2718,left,0.32043400766605207,0.32043400766605207,0.12119484214468873
017,2719,both,0.21402674201263575,0.17815961503094654,0.24989386899432495
017,2720,right,0.14165740740352484,0.06522854436947448,0.14165740740352484
017,2723,right,0.16951443269066374,0.08227136890751614,0.16951443269066374
017,2724,right,0.13570146375823658,0.04057490494735432,0.13570146375823658
017,2726,right,0.08615140206392204,0.04511340877027446,0.08615140206392204
017,2727,left,0.19867242642455052,0.19867242642455052,0.08283214862790722
017,2728,both,0.25438529532431375,0.36177280520297933,0.14699778544564812
017,2729,both,0.13525727525302883,0.1227653367491298,0.14774921375692787
017,2730,right,0.18929123815953422,0.06689275234523186,0.18929123815953422
017,2732,both,0.33843295717352684,0.31264296627776383,0.36422294806928984
017,2733,both,0.45895045745255864,0.44059013296965976,0.4773107819354575
017,2734,both,0.2395557119393397,0.2457200285223446,0.2333913953563348
017,2738,right,0.4190878347416027,0.5720007865911201,0.4190878347416027
017,2739,right,0.2174065396211252,0.08697566527487907,0.2174065396211252
017,2741,right,0.2383758704837492,0.06515069894254895,0.2383758704837492
017,2745,right,0.1924465161901199,0.07008160410230602,0.1924465161901199
017,2746,right,0.24816653030391203,0.07258550594621918,0.24816653030391203
017,2747,right,0.21738000590823767,0.08673821586847807,0.21738000590823767
017,2748,right,0.06435271708664912,0.03929310135283494,0.06435271708664912
017,2750,right,0.047985713414891315,0.02355924414320796,0.047985713414891315
017,2752,left,0.18542437579030696,0.18542437579030696,0.09241548921857125
017,2753,left,0.2216621282158399,0.2216621282158399,0.08296290267948975
017,2755,both,0.32428262231188476,0.31582956645617793,0.3327356781675916
017,2757,right,0.18641729681080368,0.08118241338502183,0.18641729681080368
017,2758,right,0.14976131554429786,0.045474965998492343,0.14976131554429786
017,2759,right,0.1358642240633474,0.04591680279665579,0.1358642240633474
017,2760,both,0.26585747516369757,0.30369195703783813,0.22802299328955697
017,2761,left,0.45875651114804034,0.45875651114804034,0.10096855801044696
017,2762,right,0.17132498198591214,0.06135486623534455,0.17132498198591214
017,2764,both,0.2047092156168721,0.19243759547817402,0.21698083575557023
017,2765,left,0.23462735259532913,0.23462735259532913,0.06701893128993551
017,2766,both,0.20831594425373823,0.19961381511495507,0.21701807339252138
017,2769,left,0.11719118259192526,0.11719118259192526,0.049073158172087857
017,2770,left,0.3288175678801385,0.3288175678801385,0.10912653482857074
017,2772,both,0.3758162372965371,0.39247032168851687,0.3591621529045574
017,2773,left,0.10838345156930271,0.10838345156930271,0.08605274975836132
017,2776,left,0.1849389049771423,0.1849389049771423,0.1472881724369557
017,2777,right,0.0986434802816137,0.06339373977167065,0.0986434802816137
017,2778,right,0.15912634943037202,0.11393964071065567,0.15912634943037202
017,2780,left,0.24102920986877324,0.24102920986877324,0.13175417822905564
017,2783,both,0.19166180600334787,0.21076507838104677,0.17255853362564896
017,2784,right,0.08420757694518638,0.052131072437244345,0.08420757694518638
017,2786,right,0.275850379591433,0.07799259513657456,0.275850379591433
017,2789,left,0.10660354562788019,0.10660354562788019,0.048900281179149296
017,2790,right,0.06563836093177164,0.04450038680397023,0.06563836093177164
017,2792,right,0.2692773437745205,0.05337029703050874,0.2692773437745205
017,2793,right,0.07495299444582612,0.12406626003198808,0.07495299444582612
017,2794,left,0.1849313247536099,0.1849313247536099,0.6759664743168682
017,2796,right,0.21365593601493266,0.06529148814587907,0.21365593601493266
017,2798,left,0.25941517301799866,0.25941517301799866,0.04749527868923016
017,2800,both,0.24181338303537303,0.2549904805883229,0.22863628548242315
017,2801,right,0.22434516811801422,0.09450775947266227,0.22434516811801422
017,2802,right,0.4213392633818631,0.090228913976838,0.4213392633818631
017,2803,right,0.11052164411499137,0.06788122743853077,0.11052164411499137
017,2804,right,0.08296537396973322,0.0379677595066923,0.08296537396973322
017,2805,right,0.149070113222987,0.08590221005372262,0.149070113222987
017,2806,both,0.30865708640281503,0.34471499989331605,0.272599172912314
017,2808,left,0.24937762872551494,0.24937762872551494,0.1009956487238927
017,2810,left,0.2083181615615228,0.2083181615615228,0.15944321113978865
017,2811,right,0.23135998032911625,0.10969207500639697,0.23135998032911625
017,2812,right,0.13685929623595322,0.16184690612900163,0.13685929623595322
017,2815,right,0.16325001105775552,0.05965256043085027,0.16325001105775552
017,2816,right,0.12201759323039749,0.052363089841529084,0.12201759323039749
017,2817,right,0.32944587224178107,0.13835150090671333,0.32944587224178107
017,2819,right,0.3353361734224203,0.12090545303696484,0.3353361734224203
017,2821,both,0.18788366560266398,0.18829289400313237,0.1874744372021956
017,2822,right,0.5348165271216022,0.22185585465687255,0.5348165271216022
017,2823,right,0.03151849187915594,0.02370459434653877,0.03151849187915594
017,2824,right,0.04611951798681551,0.030448816568454204,0.04611951798681551
017,2825,right,0.10381270202536759,0.04699729752116202,0.10381270202536759
017,2826,right,0.36547135159633015,0.12871613513959382,0.36547135159633015
017,2827,right,0.08754531386136442,0.0685997985090107,0.08754531386136442
017,2828,right,0.17260140760028686,0.05747852288199727,0.17260140760028686
017,2829,right,0.06466891941796377,0.0391033510882492,0.06466891941796377
017,2832,left,0.36068798720194245,0.36068798720194245,0.06211843381514994
017,2834,left,0.20778589776433046,0.20778589776433046,0.06512313134942435
017,2835,left,0.21899344950456276,0.21899344950456276,0.07755991146868002
017,2838,both,0.11826423347417397,0.11716542308299661,0.11936304386535135
017,2839,left,0.5063612178868122,0.5063612178868122,0.14759852362310896
017,2840,right,0.16818267640291093,0.13889026034793744,0.16818267640291093
017,2841,right,0.16543675111511053,0.06619221725630586,0.16543675111511053
017,2842,left,0.1400237897374692,0.1400237897374692,0.09340938629526309
017,2843,right,0.09340938629526309,0.1400237897374692,0.09340938629526309
017,2844,right,0.053842795066201744,0.06711667262371888,0.053842795066201744
017,2845,left,0.18475171967590923,0.18475171967590923,0.10037836297542792
017,2846,left,0.18567068347159743,0.18567068347159743,0.04240991670877932
017,2847,right,0.11342811791651167,0.061778159086968,0.11342811791651167
017,2848,right,0.15727718279814912,0.08679247621925859,0.15727718279814912
017,2849,left,0.23196087826018863,0.23196087826018863,0.1620892515480465
017,2852,both,0.28890094856420023,0.3119382968729848,0.26586360025541567
017,2853,both,0.08771685035876936,0.07302966464051294,0.10240403607702578
017,2854,left,0.19316168617740417,0.19316168617740417,0.04400438487217821
017,2855,left,0.27162210581078766,0.27162210581078766,0.22235031575371644
017,2856,right,0.17876145974121518,0.16285380169818328,0.17876145974121518
017,2859,left,0.1370378124172319,0.1370378124172319,0.07147549607407751
017,2860,both,0.26136638214214003,0.2911559749423257,0.2315767893419544
017,2861,left,0.3867854588780361,0.3867854588780361,0.08529954479176463
017,2863,right,0.10044271977040382,0.0871462408646556,0.10044271977040382
017,2864,right,0.07370613279202212,0.051549153939807316,0.07370613279202212
017,2865,right,0.4007064529772948,0.09397640179272591,0.4007064529772948
017,2866,left,0.2166634906413436,0.2166634906413436,0.03173239027624112
017,2867,both,0.20859867554411132,0.20699834945245774,0.21019900163576488
017,2868,left,0.1349222924338229,0.1349222924338229,0.05275574388158993
017,2869,right,0.1722234239824925,0.04293321990330858,0.1722234239824925
017,2871,left,0.17044948631885154,0.17044948631885154,0.1142484209468687
017,2872,left,0.25396996436337127,0.25396996436337127,0.10803599240451263
017,2874,both,0.34092254406075684,0.39086730594509844,0.2909777821764153
017,2875,left,0.11032998901850576,0.11032998901850576,0.04044157090655748
017,2876,left,0.26694525183564033,0.26694525183564033,0.11825121744321052
017,2877,both,0.08596819194629488,0.07692465008442065,0.0950117338081691
017,2878,both,0.21260763047210582,0.23910448653440167,0.18611077440980997
017,2880,right,0.11998926965024731,0.18516979637272288,0.11998926965024731
017,2882,left,0.30260854661431547,0.30260854661431547,0.05992990062293414
017,2884,left,0.24593053614830507,0.24593053614830507,0.05908120088382486
017,2887,right,0.08848404801352142,0.040051294731855945,0.08848404801352142
017,2888,right,0.0850582026857791,0.05668748938618242,0.0850582026857791
017,2889,left,0.13098798405644738,0.13098798405644738,0.04242809506904189
017,2890,both,0.06967575820136947,0.06904170045322883,0.07030981594951011
017,2891,left,0.488929079978388,0.488929079978388,0.41057316252124204
017,2895,right,0.18896267441003073,0.029456725149718515,0.18896267441003073
018,2899,left,0.19905795824957848,0.19905795824957848,0.09694697604367784
018,2900,right,0.1584087857852027,0.2956424464019334,0.1584087857852027
018,2901,both,0.10075308630705357,0.09586183475748097,0.10564433785662618
018,2902,both,0.05859154843824631,0.05182080954224705,0.06536228733424557
018,2905,both,0.04835775251200982,0.04926748491980652,0.04744802010421312
018,2907,right,0.0837067219779182,0.08107093563061747,0.0837067219779182
018,2910,left,0.1012067862514531,0.1012067862514531,0.10253307091460766
018,2911,right,0.04130475959306721,0.13108973798008683,0.04130475959306721
018,2912,right,0.41097862549628095,0.08765757710166083,0.41097862549628095
018,2914,both,0.3417877816138099,0.3487690481687756,0.33480651505884423
018,2915,both,0.5364750714981206,0.5091741938237597,0.5637759491724814
018,2916,right,0.10689970939656918,0.16009423281990004,0.10689970939656918
018,2918,right,0.360150178698282,0.4371499229325273,0.360150178698282
018,2919,both,0.24454295558999484,0.2906813844692277,0.19840452671076195
018,2920,left,0.1410214467113849,0.1410214467113849,0.0954942091691906
018,2921,left,0.13730089595621417,0.13730089595621417,0.05499722347276858
018,2922,both,0.458686701971911,0.3840540650761226,0.5333193388676994
018,2923,both,0.2617912176080821,0.18504377327178784,0.3385386619443763
018,2924,both,0.24579842399315588,0.25680003524203276,0.23479681274427902
018,2925,right,0.12507523768751908,0.14361721165698815,0.12507523768751908
018,2926,both,0.12417742931875025,0.09712968616808561,0.1512251724694149
018,2927,left,0.17734525700860665,0.17734525700860665,0.07658775156908976
018,2929,both,0.40650717329486064,0.3246103955300485,0.4884039510596727
018,2930,right,0.22809834857707104,0.05457852765620666,0.22809834857707104
018,2933,both,0.5230004732407665,0.3858984619488391,0.6601024845326939
018,2934,both,0.16842665102853074,0.16050055687735287,0.17635274517970861
018,2935,both,0.34717973175701244,0.39084708044716043,0.3035123830668645
018,2936,both,0.20135652238069934,0.24115334203402422,0.16155970272737447
018,2940,both,0.28706129852551265,0.32290084139014,0.2512217556608853
018,2941,both,0.23439314176381298,0.12779646979027667,0.3409898137373493
018,2942,left,0.08805148151483017,0.08805148151483017,0.05681466345606361
018,2944,both,0.15023426897893224,0.16542003432359464,0.13504850363426985
018,2945,both,0.3749079736312031,0.45738864983164756,0.2924272974307587
018,2947,right,0.09133279246008323,0.050597272866128355,0.09133279246008323
018,2948,right,0.3827075513395682,0.13422992634593633,0.3827075513395682
018,2950,both,0.5897025462663406,0.5702554538899941,0.609149638642687
018,2951,both,0.48652341850068026,0.38658787543086987,0.5864589615704907
018,2952,both,0.4570054828282275,0.4294176423460066,0.48459332331044835
018,2953,both,0.4942424271174334,0.4766380310621235,0.5118468231727433
018,2954,both,0.29701092665599715,0.3320788314021404,0.26194302190985397
018,2955,both,0.3628262385379083,0.39704616933653986,0.32860630773927674
018,2957,right,0.09302737640656247,0.034195946455328044,0.09302737640656247
018,2958,left,0.47457424245832674,0.47457424245832674,0.18684917206255347
018,2959,right,0.6920823828191726,0.1629905145506704,0.6920823828191726
018,2960,right,1.022820842859549,0.06513668143008751,1.022820842859549
018,2961,both,0.17822141755323123,0.08654408555142831,0.2698987495550341
018,2963,right,0.15741359327863017,0.0500563328655417,0.15741359327863017
018,2964,right,0.2558595903401616,0.08475769176648229,0.2558595903401616
018,2965,right,0.4216867302704233,0.16337883023836736,0.4216867302704233
018,2966,right,0.2552648041231174,0.04937309753415827,0.2552648041231174
018,2969,right,0.41510974179191773,0.1075855009358313,0.41510974179191773
018,2971,both,0.09897376206516056,0.09948237456227167,0.09846514956804944
018,2972,right,0.6534532395414876,0.14394182899804694,0.6534532395414876
018,2973,right,0.16844910228274118,0.039503698445246115,0.16844910228274118
018,2974,right,0.24865973575363506,0.11820539153078219,0.24865973575363506
018,2975,left,0.2736543507202982,0.2736543507202982,0.2802646457812218
018,2976,both,0.6478088362831356,0.5660425668980997,0.7295751056681713
018,2978,both,0.41567843400936577,0.36194870377242216,0.4694081642463094
018,2980,right,0.39302854647945157,0.2246930012140235,0.39302854647945157
018,2981,right,0.4806499961077854,0.08546765353108954,0.4806499961077854
018,2982,right,0.35975908322472655,0.1146234457314202,0.35975908322472655
018,2987,right,0.3148790409131733,0.14285948131450063,0.3148790409131733
018,2988,both,0.06039528548229249,0.0570506032609328,0.06373996770365217
018,2989,both,0.08721068003086585,0.09048468272060879,0.08393667734112291
018,2991,both,0.30914946207798316,0.18465208231869504,0.43364684183727126
018,2992,right,0.5747237367048216,0.06305054615805904,0.5747237367048216
018,2993,left,0.7294329634768195,0.7294329634768195,0.28045628580818477
018,2994,left,0.14958171715669863,0.14958171715669863,0.22336037297068365
018,2995,right,0.09318516013457805,0.06081006977940725,0.09318516013457805
018,2996,right,0.08625094840662927,0.03799080368685279,0.08625094840662927
018,2997,right,0.37140895958522724,0.13796199147937843,0.37140895958522724
018,2999,right,0.5186127318104637,0.15211944059273164,0.5186127318104637
018,3000,right,0.17125847698963648,0.10024240357766248,0.17125847698963648
018,3001,both,0.1709304185823545,0.18148569943301607,0.16037513773169293
018,3002,right,0.19588554169737227,0.13591448199352438,0.19588554169737227
018,3003,right,0.14970096904459496,0.06473820098393253,0.14970096904459496
018,3006,right,0.06901128582337866,0.0373788655934358,0.06901128582337866
018,3011,right,0.19308589000193363,0.05057971238464587,0.19308589000193363
018,3013,both,0.08991316126284371,0.10508898767816377,0.07473733484752366
018,3014,right,0.09626200387952477,0.17173689680706053,0.09626200387952477
018,3015,left,0.34000366155386197,0.34000366155386197,0.147418257140557
018,3016,left,0.2241473999502587,0.2241473999502587,0.2501550914003301
018,3017,right,0.49381903467046245,0.13468312492001588,0.49381903467046245
018,3019,left,0.24005521139443686,0.24005521139443686,0.0236765805456508
018,3021,right,0.3357585177041387,0.07968970132124226,0.3357585177041387
018,3022,left,0.4701322213912355,0.4701322213912355,0.23159097024786313
018,3025,right,0.25228368220581476,0.24493073246244468,0.25228368220581476
018,3026,right,0.11674039351662172,0.044875284536713585,0.11674039351662172
018,3027,both,0.0609234069060686,0.07083858556461291,0.051008228247524295
018,3029,both,0.2045618045825401,0.22805436916754637,0.18106923999753385
018,3031,both,0.2549986875547007,0.2914606870801564,0.21853668802924495
018,3033,right,0.21018762590820755,0.10708305138724471,0.21018762590820755
018,3034,right,0.45904690361265327,0.07254694697522861,0.45904690361265327
018,3035,both,0.05132003937267157,0.05110878474842204,0.051531293996921114
018,3036,right,0.11352808007697793,0.05994242203390251,0.11352808007697793
018,3037,right,0.10421559365237763,0.051033254735652456,0.10421559365237763
018,3038,right,0.2251527282604224,0.041622699083669897,0.2251527282604224
018,3040,right,0.39625718813802424,0.5258029335669453,0.39625718813802424
018,3042,right,0.1471804324038121,0.026796804386364278,0.1471804324038121
018,3044,both,0.3766197094214119,0.32746308962314,0.4257763292196837
018,3045,both,0.3166843306946152,0.32795688223749553,0.30541177915173484
018,3046,both,0.311397520882696,0.2618938429060066,0.36090119885938543
018,3047,both,0.11139805966000282,0.06720977259096503,0.15558634672904062
018,3048,both,0.4707635120603646,0.4038254180678094,0.5377016060529197
018,3049,right,0.1250244342891348,0.15371986955754915,0.1250244342891348
018,3050,both,0.09635142105983983,0.0844278674204573,0.10827497469922237
018,3053,right,0.1212171061796976,0.05505469004570639,0.1212171061796976
018,3054,both,0.10882237358641304,0.11862221563187499,0.0990225315409511
018,3057,both,0.2580705384276089,0.18631828282580387,0.32982279402941395
018,3059,both,0.26288833541920376,0.23938725665459468,0.2863894141838128
018,3061,both,0.11113885366905084,0.060325439545912206,0.16195226779218946
018,3063,both,0.16448081684952948,0.16922557671078078,0.15973605698827814
018,3068,right,0.1567816986304017,0.0760372718787961,0.1567816986304017
018,3069,right,0.11065279797467686,0.06838203456544587,0.11065279797467686
018,3070,right,0.10055993661340146,0.10631253578738371,0.10055993661340146
