pair,round,trial,gesturer,target,accuracy,begin_time,end_time,duration,iconic,deictic,representational
020,6.0,6_13,B,11.0,,1452671,1453051,380,0,0,0
020,6.0,6_13,B,11.0,,1453815,1453935,120,1,0,1
020,6.0,6_13,B,11.0,,1456526,1456806,280,0,1,1
020,6.0,6_13,B,11.0,,1457731,1457911,180,0,1,1
021,1.0,1_1,A,15.0,,10224,11164,940,0,0,0
021,1.0,1_1,A,15.0,,22816,25000,2184,0,0,0
021,1.0,1_1,A,15.0,,45630,45970,340,1,0,1
021,1.0,1_1,B,15.0,,62283,62743,460,1,0,1
021,1.0,1_1,A,15.0,,66642,66802,160,1,1,1
021,1.0,1_4,B,8.0,,126835,127735,900,1,0,1
021,1.0,1_4,B,8.0,,136115,136375,260,0,1,1
021,1.0,1_4,B,8.0,,139064,139444,380,0,0,0
021,1.0,1_4,B,8.0,,139536,139836,300,0,0,0
021,1.0,1_4,B,8.0,,140563,140963,400,0,1,1
021,1.0,1_5,A,5.0,,205096,205236,140,1,1,1
021,1.0,1_6,B,10.0,,218218,219518,1300,1,0,1
021,1.0,1_6,B,10.0,,221140,221560,420,1,0,1
021,1.0,1_6,B,10.0,,224217,224477,260,0,1,1
021,1.0,1_7,A,1.0,,252800,253260,460,1,0,1
021,1.0,1_9,A,3.0,,288039,288299,260,1,0,1
021,1.0,1_10,B,16.0,,301745,302545,800,1,0,1
021,1.0,1_11,A,7.0,,333690,334050,360,1,0,1
021,1.0,1_11,A,7.0,,338179,338379,200,1,0,1
021,1.0,1_11,A,7.0,,339753,339973,220,0,0,0
021,1.0,1_12,B,2.0,,361792,362112,320,1,0,1
021,1.0,1_13,A,9.0,,402039,402299,260,1,0,1
021,1.0,1_13,A,9.0,,410517,410917,400,1,0,1
021,1.0,1_13,A,9.0,,414603,414863,260,1,0,1
021,1.0,1_14,B,14.0,,428421,428601,180,1,0,1
021,1.0,1_14,B,14.0,,431972,432392,420,1,0,1
021,1.0,1_15,A,11.0,,457656,457936,280,0,0,0
021,1.0,1_16,B,4.0,,487040,487480,440,1,0,1
021,2.0,2_1,A,14.0,,515425,515585,160,1,0,1
021,2.0,2_3,A,2.0,,580737,580997,260,0,0,0
021,2.0,2_9,A,8.0,,716135,716415,280,1,0,1
021,2.0,2_9,A,8.0,,717593,717893,300,0,0,0
021,2.0,2_9,A,8.0,,718341,718601,260,0,0,0
021,2.0,2_9,A,8.0,,718990,719210,220,0,0,0
021,2.0,2_9,A,8.0,,724970,725550,580,0,0,0
021,2.0,2_9,A,8.0,,729253,729533,280,0,0,0
021,2.0,2_9,A,8.0,,731085,731465,380,1,0,1
021,2.0,2_12,B,9.0,,775764,776184,420,1,0,1
021,2.0,2_12,B,9.0,,781796,782810,1014,1,0,1
021,2.0,2_13,B,10.0,,821788,823188,1400,1,0,1
021,2.0,2_16,B,3.0,,907461,907941,480,1,0,1
021,2.0,2_16,B,3.0,,910090,910350,260,1,1,1
021,2.0,2_16,B,3.0,,917111,917811,700,1,0,1
021,3.0,3_1,A,3.0,,941688,942028,340,0,1,1
021,3.0,3_1,A,3.0,,944396,944536,140,0,0,0
021,3.0,3_1,A,3.0,,948351,948571,220,0,0,0
021,3.0,3_3,A,9.0,,982561,982821,260,1,0,1
021,3.0,3_3,A,9.0,,987309,987509,200,1,0,1
021,3.0,3_3,A,9.0,,1013176,1013396,220,1,0,1
021,3.0,3_3,A,9.0,,1014240,1014500,260,0,0,0
021,3.0,3_3,A,9.0,,1014840,1015240,400,1,0,1
021,3.0,3_4,B,12.0,,1030233,1030393,160,1,0,1
021,3.0,3_4,A,12.0,,1056936,1057216,280,1,1,1
021,3.0,3_4,A,12.0,,1057616,1058096,480,1,1,1
021,3.0,3_4,B,12.0,,1059263,1059903,640,1,1,1
021,3.0,3_5,A,7.0,,1071543,1071883,340,0,1,1
021,3.0,3_6,B,2.0,,1093593,1093813,220,0,0,0
021,3.0,3_14,B,8.0,,1231046,1231246,200,0,0,0
021,3.0,3_14,B,8.0,,1231818,1232338,520,0,1,1
021,3.0,3_14,B,8.0,,1236452,1236572,120,1,0,1
021,4.0,4_4,B,7.0,,1326408,1326688,280,1,0,1
021,4.0,4_14,B,9.0,,1472159,1472639,480,1,0,1
021,4.0,4_14,B,9.0,,1473843,1474283,440,0,0,0
021,5.0,5_6,B,10.0,,1567371,1567431,60,1,0,1
021,6.0,6_7,A,8.0,,1754421,1754821,400,0,0,0
022,1.0,1_1,B,15.0,,16387,16567,180,0,0,0
022,1.0,1_1,B,15.0,,19586,20086,500,0,0,0
022,1.0,1_1,A,15.0,,80564,81304,740,1,0,1
022,1.0,1_1,A,15.0,,90556,91976,1420,1,0,1
022,1.0,1_1,A,15.0,,93276,93836,560,1,0,1
022,1.0,1_1,A,15.0,,94076,94776,700,1,0,1
022,1.0,1_1,A,15.0,,97356,98096,740,1,0,1
022,1.0,1_1,A,15.0,,99916,100636,720,1,0,1
022,1.0,1_1,B,15.0,,101960,103036,1076,1,0,1
022,1.0,1_1,A,15.0,,103156,103656,500,1,0,1
022,1.0,1_1,B,15.0,,104532,105516,984,1,0,1
022,1.0,1_1,B,15.0,,108145,109816,1671,1,0,1
022,1.0,1_1,A,15.0,,109336,109576,240,0,0,0
022,1.0,1_1,B,15.0,,116296,118516,2220,1,0,1
022,1.0,1_1,B,15.0,,121116,121556,440,1,0,1
022,1.0,1_1,A,15.0,,121574,121874,300,1,0,1
022,1.0,1_1,B,15.0,,122230,122630,400,0,0,0
022,1.0,1_1,B,15.0,,125060,125300,240,0,0,0
022,1.0,1_1,B,15.0,,126876,127216,340,0,0,0
022,1.0,1_2,B,6.0,,144196,144436,240,0,0,0
022,1.0,1_2,B,6.0,,150116,150407,291,1,0,1
022,1.0,1_2,A,6.0,,154578,155938,1360,1,0,1
022,1.0,1_2,A,6.0,,154578,156360,1782,1,0,1
022,1.0,1_2,B,6.0,,156896,157336,440,1,0,1
022,1.0,1_2,A,6.0,,157896,158356,460,1,0,1
022,1.0,1_2,A,6.0,,158776,159956,1180,1,0,1
022,1.0,1_2,A,6.0,,161256,161536,280,1,0,1
022,1.0,1_2,A,6.0,,165356,165576,220,0,0,0
022,1.0,1_3,A,13.0,,171496,171836,340,0,0,0
022,1.0,1_3,A,13.0,,178916,179376,460,1,0,1
022,1.0,1_3,A,13.0,,180276,184112,3836,1,0,1
022,1.0,1_3,B,13.0,,182216,182996,780,1,0,1
022,1.0,1_3,A,13.0,,186576,186856,280,1,0,1
022,1.0,1_3,A,13.0,,187968,188188,220,0,0,0
022,1.0,1_3,A,13.0,,189976,190676,700,1,0,1
022,1.0,1_3,A,13.0,,191236,191536,300,1,0,1
022,1.0,1_3,B,13.0,,197594,198936,1342,1,0,1
022,1.0,1_3,B,13.0,,200796,200996,200,0,0,0
022,1.0,1_3,B,13.0,,201516,201796,280,1,0,1
022,1.0,1_3,B,13.0,,202096,205676,3580,1,0,1
022,1.0,1_3,A,13.0,,214421,214801,380,1,0,1
022,1.0,1_3,A,13.0,,216879,217481,602,1,0,1
022,1.0,1_3,A,13.0,,218256,218556,300,0,0,0
022,1.0,1_3,A,13.0,,225276,225696,420,1,0,1
022,1.0,1_3,B,13.0,,232416,232636,220,0,1,1
022,1.0,1_3,A,13.0,,234150,234770,620,1,0,1
022,1.0,1_3,B,13.0,,235330,235650,320,0,1,1
022,1.0,1_3,A,13.0,,237975,238295,320,0,1,1
022,1.0,1_3,A,13.0,,238818,239058,240,1,0,1
022,1.0,1_3,A,13.0,,239438,239878,440,0,1,1
022,1.0,1_3,A,13.0,,240996,242436,1440,1,0,1
022,1.0,1_3,B,13.0,,247136,247496,360,0,1,1
022,1.0,1_3,B,13.0,,250510,250800,290,0,1,1
022,1.0,1_3,B,13.0,,258417,259097,680,0,1,1
022,1.0,1_3,A,13.0,,261676,262076,400,0,0,0
022,1.0,1_3,B,13.0,,266856,267076,220,0,0,0
022,1.0,1_4,B,8.0,,276827,277047,220,0,0,0
022,1.0,1_4,B,8.0,,281856,282316,460,1,0,1
022,1.0,1_4,B,8.0,,284869,286438,1569,1,0,1
022,1.0,1_4,B,8.0,,291284,291838,554,0,0,0
022,1.0,1_4,B,8.0,,294116,295976,1860,1,0,1
022,1.0,1_4,B,8.0,,300576,300896,320,1,0,1
022,1.0,1_4,B,8.0,,301771,303016,1245,1,0,1
022,1.0,1_4,B,8.0,,307245,308905,1660,1,0,1
022,1.0,1_4,A,8.0,,313616,314029,413,1,0,1
022,1.0,1_4,A,8.0,,314936,315236,300,1,0,1
022,1.0,1_4,B,8.0,,317776,318476,700,0,0,0
022,1.0,1_4,B,8.0,,321124,322176,1052,1,0,1
022,1.0,1_4,B,8.0,,325756,326356,600,1,0,1
022,1.0,1_4,B,8.0,,328156,328596,440,1,0,1
022,1.0,1_4,A,8.0,,328216,328416,200,0,0,0
022,1.0,1_4,B,8.0,,331976,332170,194,1,0,1
022,1.0,1_4,A,8.0,,333176,335160,1984,1,0,1
022,1.0,1_4,B,8.0,,335076,335336,260,0,0,0
022,1.0,1_4,A,8.0,,336396,336696,300,1,0,1
022,1.0,1_4,A,8.0,,345856,346276,420,1,0,1
022,1.0,1_4,A,8.0,,351436,353312,1876,1,0,1
022,1.0,1_4,B,8.0,,351736,351996,260,1,0,1
022,1.0,1_4,A,8.0,,353956,354416,460,1,0,1
022,1.0,1_4,B,8.0,,355288,355468,180,1,0,1
022,1.0,1_4,B,8.0,,356222,356402,180,1,0,1
022,1.0,1_4,A,8.0,,360786,365121,4335,1,0,1
022,1.0,1_4,B,8.0,,362736,362876,140,0,0,0
022,1.0,1_4,A,8.0,,366893,367233,340,1,0,1
022,1.0,1_4,A,8.0,,369178,369618,440,1,0,1
022,1.0,1_4,A,8.0,,371276,371696,420,1,0,1
022,1.0,1_4,A,8.0,,373696,374016,320,1,0,1
022,1.0,1_4,B,8.0,,380556,380916,360,0,0,0
022,1.0,1_4,A,8.0,,395488,396175,687,1,0,1
022,1.0,1_4,A,8.0,,396735,396915,180,1,0,1
022,1.0,1_5,A,5.0,,405570,405810,240,1,0,1
022,1.0,1_5,A,5.0,,410876,411047,171,1,0,1
022,1.0,1_5,A,5.0,,412220,415720,3500,1,0,1
022,1.0,1_5,B,5.0,,420917,421997,1080,1,0,1
022,1.0,1_5,A,5.0,,424054,426034,1980,1,0,1
022,1.0,1_5,B,5.0,,426956,427216,260,1,0,1
022,1.0,1_5,B,5.0,,428711,428931,220,1,0,1
022,1.0,1_5,B,5.0,,429521,430141,620,1,0,1
022,1.0,1_5,B,5.0,,431159,431519,360,1,0,1
022,1.0,1_5,B,5.0,,433163,433463,300,0,0,0
022,1.0,1_5,B,5.0,,434486,434686,200,0,0,0
022,1.0,1_5,B,5.0,,435286,435506,220,0,0,0
022,1.0,1_6,B,10.0,,448276,448516,240,1,0,1
022,1.0,1_6,B,10.0,,452609,453149,540,1,0,1
022,1.0,1_6,B,10.0,,455069,455389,320,1,0,1
022,1.0,1_6,B,10.0,,455669,455989,320,1,0,1
022,1.0,1_6,B,10.0,,456291,456491,200,0,0,0
022,1.0,1_6,B,10.0,,459967,460267,300,1,0,1
022,1.0,1_6,B,10.0,,464229,464589,360,0,0,0
022,1.0,1_6,A,10.0,,467920,468640,720,1,0,1
022,1.0,1_6,B,10.0,,471306,471786,480,1,0,1
022,1.0,1_7,A,1.0,,485167,485687,520,1,0,1
022,1.0,1_7,A,1.0,,488361,489361,1000,1,0,1
022,1.0,1_7,A,1.0,,491710,492010,300,1,0,1
022,1.0,1_7,A,1.0,,493295,493775,480,0,0,0
022,1.0,1_7,A,1.0,,493820,494160,340,0,0,0
022,1.0,1_7,A,1.0,,494908,495148,240,0,0,0
022,1.0,1_7,A,1.0,,495462,495902,440,0,0,0
022,1.0,1_7,A,1.0,,495974,496454,480,1,0,1
022,1.0,1_7,A,1.0,,497711,497951,240,1,0,1
022,1.0,1_7,B,1.0,,503419,504674,1255,1,0,1
022,1.0,1_8,A,12.0,,529316,529496,180,0,0,0
022,1.0,1_8,B,12.0,,529516,529756,240,0,0,0
022,1.0,1_8,A,12.0,,530306,530626,320,0,0,0
022,1.0,1_8,B,12.0,,539660,540396,736,1,0,1
022,1.0,1_8,B,12.0,,542579,543199,620,1,0,1
022,1.0,1_8,B,12.0,,547716,551998,4282,1,0,1
022,1.0,1_8,A,12.0,,556328,556908,580,1,0,1
022,1.0,1_8,A,12.0,,557704,557884,180,1,0,1
022,1.0,1_8,B,12.0,,558821,559041,220,0,0,0
022,1.0,1_9,A,3.0,,570888,571228,340,0,0,0
022,1.0,1_9,A,3.0,,574951,575871,920,1,0,1
022,1.0,1_9,A,3.0,,578965,579125,160,1,0,1
022,1.0,1_9,A,3.0,,579956,583436,3480,1,0,1
022,1.0,1_9,B,3.0,,581212,583856,2644,1,0,1
022,1.0,1_9,B,3.0,,585536,585776,240,1,0,1
022,1.0,1_9,B,3.0,,585916,586356,440,0,0,0
022,1.0,1_9,B,3.0,,587271,587411,140,1,0,1
022,1.0,1_9,B,3.0,,589070,589370,300,0,0,0
022,1.0,1_9,B,3.0,,590755,593075,2320,1,0,1
022,1.0,1_9,A,3.0,,593080,593360,280,1,0,1
022,1.0,1_9,B,3.0,,594296,594456,160,0,0,0
022,1.0,1_9,B,3.0,,598886,599186,300,0,0,0
022,1.0,1_9,B,3.0,,599350,599930,580,1,0,1
022,1.0,1_10,B,16.0,,614414,614634,220,0,0,0
022,1.0,1_10,B,16.0,,616776,619220,2444,1,0,1
022,1.0,1_10,B,16.0,,623490,623870,380,1,0,1
022,1.0,1_10,B,16.0,,624568,624868,300,1,0,1
022,1.0,1_10,B,16.0,,628407,629556,1149,1,0,1
022,1.0,1_10,B,16.0,,630516,631176,660,1,0,1
022,1.0,1_10,B,16.0,,632394,632914,520,1,0,1
022,1.0,1_10,B,16.0,,634265,634825,560,1,0,1
022,1.0,1_10,A,16.0,,640109,640309,200,0,0,0
022,1.0,1_10,A,16.0,,645076,645336,260,1,0,1
022,1.0,1_10,A,16.0,,646050,646310,260,1,0,1
022,1.0,1_10,A,16.0,,646896,647256,360,1,0,1
022,1.0,1_10,A,16.0,,647916,648836,920,1,0,1
022,1.0,1_10,A,16.0,,649696,650016,320,1,0,1
022,1.0,1_10,A,16.0,,651541,651681,140,0,0,0
022,1.0,1_10,A,16.0,,651936,652156,220,0,0,0
022,1.0,1_11,A,7.0,,671930,672370,440,1,0,1
022,1.0,1_11,A,7.0,,673308,673568,260,0,0,0
022,1.0,1_11,A,7.0,,674576,675005,429,1,0,1
022,1.0,1_11,A,7.0,,675931,676491,560,1,0,1
022,1.0,1_11,A,7.0,,677356,677716,360,1,0,1
022,1.0,1_11,A,7.0,,678036,678436,400,0,0,0
022,1.0,1_11,B,7.0,,679536,681415,1879,1,0,1
022,1.0,1_11,A,7.0,,680422,681182,760,1,0,1
022,1.0,1_11,B,7.0,,682476,682770,294,0,0,0
022,1.0,1_11,B,7.0,,685291,685611,320,1,0,1
022,1.0,1_12,B,2.0,,702456,702796,340,1,0,1
022,1.0,1_12,B,2.0,,705810,706090,280,0,0,0
022,1.0,1_12,B,2.0,,708200,708620,420,1,0,1
022,1.0,1_12,B,2.0,,710441,711441,1000,0,0,0
022,1.0,1_12,B,2.0,,712384,712804,420,1,0,1
022,1.0,1_12,B,2.0,,713326,713746,420,1,0,1
022,1.0,1_12,B,2.0,,718448,721240,2792,1,0,1
022,1.0,1_12,A,2.0,,727597,729897,2300,1,0,1
022,1.0,1_12,A,2.0,,733178,733758,580,1,0,1
022,1.0,1_13,A,9.0,,747157,747457,300,0,0,0
022,1.0,1_13,A,9.0,,750928,752510,1582,1,0,1
022,1.0,1_13,A,9.0,,752870,753370,500,0,0,0
022,1.0,1_13,A,9.0,,756576,756836,260,1,0,1
022,1.0,1_13,A,9.0,,757405,758165,760,1,0,1
022,1.0,1_13,A,9.0,,765556,765996,440,1,0,1
022,1.0,1_13,B,9.0,,771366,772006,640,0,0,0
022,1.0,1_13,B,9.0,,773456,773996,540,1,0,1
022,1.0,1_13,B,9.0,,775175,776075,900,0,0,0
022,1.0,1_14,B,14.0,,794126,794466,340,1,0,1
022,1.0,1_14,B,14.0,,798617,799457,840,1,0,1
022,1.0,1_14,B,14.0,,799989,800369,380,1,0,1
022,1.0,1_14,B,14.0,,802270,802790,520,1,0,1
022,1.0,1_14,B,14.0,,808820,809120,300,1,0,1
022,1.0,1_14,B,14.0,,810127,810990,863,1,0,1
022,1.0,1_14,B,14.0,,816040,816480,440,1,0,1
022,1.0,1_14,B,14.0,,818465,818725,260,1,0,1
022,1.0,1_14,B,14.0,,819839,820179,340,1,0,1
022,1.0,1_14,B,14.0,,822750,822940,190,0,0,0
022,1.0,1_14,A,14.0,,826904,827284,380,1,0,1
022,1.0,1_14,A,14.0,,827955,828395,440,1,0,1
022,1.0,1_14,A,14.0,,831805,832848,1043,1,0,1
022,1.0,1_14,A,14.0,,834220,834980,760,1,0,1
022,1.0,1_14,A,14.0,,835247,835687,440,1,0,1
022,1.0,1_14,A,14.0,,836340,837400,1060,1,0,1
022,1.0,1_14,A,14.0,,837896,838416,520,1,0,1
022,1.0,1_14,A,14.0,,839976,840316,340,1,0,1
022,1.0,1_14,A,14.0,,842903,843163,260,0,0,0
022,1.0,1_15,A,11.0,,850029,850189,160,0,0,0
022,1.0,1_15,A,11.0,,850406,850606,200,0,0,0
022,1.0,1_15,A,11.0,,850996,851256,260,0,0,0
022,1.0,1_15,B,11.0,,861940,862460,520,1,0,1
022,1.0,1_15,B,11.0,,864118,864518,400,1,0,1
022,1.0,1_15,B,11.0,,866796,867256,460,0,0,0
022,1.0,1_15,A,11.0,,871448,871608,160,0,0,0
022,1.0,1_15,A,11.0,,877056,877536,480,1,0,1
022,1.0,1_15,A,11.0,,879147,879507,360,1,0,1
022,1.0,1_15,A,11.0,,880836,881276,440,1,0,1
022,1.0,1_15,A,11.0,,887426,888106,680,1,0,1
022,1.0,1_15,A,11.0,,889085,889350,265,0,0,0
022,1.0,1_15,A,11.0,,889729,890029,300,1,0,1
022,1.0,1_15,A,11.0,,890596,890816,220,1,0,1
022,1.0,1_15,A,11.0,,892130,892380,250,0,1,1
022,1.0,1_15,A,11.0,,895896,896136,240,0,0,0
022,1.0,1_15,A,11.0,,896510,897071,561,1,0,1
022,1.0,1_15,A,11.0,,896676,896956,280,1,0,1
022,1.0,1_15,B,11.0,,903170,903930,760,1,0,1
022,1.0,1_15,B,11.0,,909560,909960,400,0,0,0
022,1.0,1_15,B,11.0,,910496,910696,200,0,0,0
022,1.0,1_15,B,11.0,,912223,912583,360,1,0,1
022,1.0,1_15,B,11.0,,913246,913506,260,0,1,1
022,1.0,1_15,B,11.0,,915016,915236,220,1,0,1
022,1.0,1_15,B,11.0,,915936,917336,1400,1,0,1
022,1.0,1_15,B,11.0,,917682,917882,200,1,0,1
022,1.0,1_15,B,11.0,,919812,920032,220,0,1,1
022,1.0,1_15,B,11.0,,929360,929640,280,0,0,0
022,1.0,1_16,B,4.0,,943473,943873,400,1,0,1
022,1.0,1_16,B,4.0,,946239,946539,300,1,0,1
022,1.0,1_16,B,4.0,,946940,947190,250,1,0,1
022,1.0,1_16,B,4.0,,948621,948841,220,0,1,1
022,1.0,1_16,B,4.0,,958512,959112,600,1,0,1
022,1.0,1_16,B,4.0,,961036,962337,1301,1,0,1
022,1.0,1_16,B,4.0,,967061,967899,838,1,0,1
022,1.0,1_16,A,4.0,,968843,969223,380,1,0,1
022,1.0,1_16,A,4.0,,973195,973535,340,0,0,0
022,1.0,1_16,A,4.0,,974299,976079,1780,1,0,1
022,1.0,1_16,A,4.0,,978169,978349,180,1,0,1
022,1.0,1_16,A,4.0,,979186,979406,220,1,0,1
022,1.0,1_16,A,4.0,,981239,981840,601,1,0,1
022,1.0,1_16,A,4.0,,983412,984777,1365,1,0,1
022,1.0,1_16,A,4.0,,985745,986625,880,1,0,1
022,1.0,1_16,A,4.0,,987026,987386,360,0,0,0
022,1.0,1_16,A,4.0,,988296,989036,740,1,0,1
022,1.0,1_16,A,4.0,,993759,994059,300,0,0,0
022,1.0,1_16,A,4.0,,994515,994655,140,1,0,1
022,1.0,1_16,A,4.0,,996194,996474,280,1,0,1
022,1.0,1_16,A,4.0,,996876,997076,200,0,0,0
022,1.0,1_16,A,4.0,,1000116,1000616,500,1,0,1
022,1.0,1_16,A,4.0,,1000816,1001556,740,1,0,1
022,1.0,1_16,A,4.0,,1006578,1007938,1360,1,0,1
022,1.0,1_16,A,4.0,,1008841,1009221,380,1,0,1
022,1.0,1_16,A,4.0,,1011436,1012596,1160,1,0,1
022,1.0,1_16,A,4.0,,1012764,1013220,456,1,0,1
022,1.0,1_16,A,4.0,,1012764,1013504,740,1,0,1
022,1.0,1_16,A,4.0,,1014151,1014611,460,1,0,1
022,2.0,2_1,A,14.0,,1029620,1030460,840,1,0,1
022,2.0,2_1,A,14.0,,1031153,1031316,163,1,0,1
022,2.0,2_1,A,14.0,,1031758,1034080,2322,1,0,1
022,2.0,2_1,A,14.0,,1034653,1035113,460,1,0,1
022,2.0,2_1,A,14.0,,1035523,1035669,146,1,0,1
022,2.0,2_1,A,14.0,,1036541,1036801,260,1,0,1
022,2.0,2_1,A,14.0,,1040352,1040652,300,1,0,1
022,2.0,2_2,B,11.0,,1051557,1051857,300,1,0,1
022,2.0,2_2,B,11.0,,1052397,1052997,600,1,0,1
022,2.0,2_2,B,11.0,,1053076,1053276,200,0,0,0
022,2.0,2_2,B,11.0,,1054136,1054456,320,1,0,1
022,2.0,2_3,A,2.0,,1073586,1073820,234,1,0,1
022,2.0,2_3,A,2.0,,1074952,1076068,1116,1,0,1
022,2.0,2_3,A,2.0,,1077092,1077392,300,1,0,1
022,2.0,2_3,A,2.0,,1078562,1079322,760,1,0,1
022,2.0,2_4,B,7.0,,1089580,1090140,560,1,0,1
022,2.0,2_4,B,7.0,,1091277,1091537,260,1,0,1
022,2.0,2_4,B,7.0,,1092736,1093096,360,0,0,0
022,2.0,2_5,A,12.0,,1104882,1105122,240,1,0,1
022,2.0,2_5,A,12.0,,1108247,1108607,360,1,0,1
022,2.0,2_5,A,12.0,,1109241,1109561,320,1,0,1
022,2.0,2_5,A,12.0,,1110262,1110982,720,0,1,1
022,2.0,2_5,A,12.0,,1111911,1113611,1700,1,0,1
022,2.0,2_6,B,13.0,,1121598,1122378,780,1,0,1
022,2.0,2_6,B,13.0,,1123868,1125901,2033,1,0,1
022,2.0,2_6,B,13.0,,1126428,1127340,912,0,0,0
022,2.0,2_6,B,13.0,,1127520,1127700,180,0,0,0
022,2.0,2_7,A,16.0,,1150016,1150996,980,1,0,1
022,2.0,2_7,B,16.0,,1151596,1151776,180,0,0,0
022,2.0,2_7,A,16.0,,1152756,1152896,140,0,0,0
022,2.0,2_8,B,15.0,,1162385,1162605,220,1,0,1
022,2.0,2_8,B,15.0,,1164316,1165236,920,1,0,1
022,2.0,2_8,B,15.0,,1168833,1169073,240,1,0,1
022,2.0,2_9,A,8.0,,1181791,1182091,300,1,0,1
022,2.0,2_9,A,8.0,,1183696,1183987,291,1,0,1
022,2.0,2_9,A,8.0,,1184696,1185456,760,1,0,1
022,2.0,2_10,B,1.0,,1193041,1193301,260,0,1,1
022,2.0,2_11,A,4.0,,1214212,1214452,240,1,0,1
022,2.0,2_11,A,4.0,,1215210,1215550,340,1,0,1
022,2.0,2_11,A,4.0,,1215763,1216283,520,1,0,1
022,2.0,2_11,A,4.0,,1216584,1216764,180,1,0,1
022,2.0,2_11,A,4.0,,1216956,1217716,760,1,0,1
022,2.0,2_11,A,4.0,,1219468,1219768,300,1,0,1
022,2.0,2_11,A,4.0,,1220116,1220496,380,1,0,1
022,2.0,2_11,A,4.0,,1222696,1223036,340,1,0,1
022,2.0,2_11,A,4.0,,1224940,1225521,581,1,0,1
022,2.0,2_11,A,4.0,,1226195,1226735,540,1,0,1
022,2.0,2_11,A,4.0,,1227474,1227854,380,1,0,1
022,2.0,2_11,A,4.0,,1228876,1229256,380,1,0,1
022,2.0,2_11,A,4.0,,1229476,1229725,249,0,0,0
022,2.0,2_12,B,9.0,,1243976,1244176,200,1,0,1
022,2.0,2_12,B,9.0,,1244783,1245945,1162,1,0,1
022,2.0,2_12,A,9.0,,1248217,1248677,460,0,1,1
022,2.0,2_12,A,9.0,,1248940,1249556,616,1,0,1
022,2.0,2_12,A,9.0,,1251092,1251232,140,0,0,0
022,2.0,2_13,A,10.0,,1257368,1257628,260,1,0,1
022,2.0,2_13,A,10.0,,1260156,1261596,1440,1,0,1
022,2.0,2_13,A,10.0,,1263120,1263310,190,1,0,1
022,2.0,2_14,B,5.0,,1278641,1279541,900,1,0,1
022,2.0,2_14,B,5.0,,1279681,1279961,280,1,0,1
022,2.0,2_14,B,5.0,,1280884,1281264,380,1,0,1
022,2.0,2_14,B,5.0,,1282419,1282599,180,1,0,1
022,2.0,2_14,B,5.0,,1283142,1284062,920,1,0,1
022,2.0,2_14,A,5.0,,1287777,1288637,860,1,0,1
022,2.0,2_16,B,3.0,,1309778,1310158,380,1,0,1
022,2.0,2_16,B,3.0,,1312456,1312876,420,1,0,1
022,2.0,2_16,B,3.0,,1313966,1314466,500,1,0,1
022,3.0,3_1,A,3.0,,1321425,1321785,360,0,0,0
022,3.0,3_1,A,3.0,,1324656,1324916,260,0,0,0
022,3.0,3_2,B,14.0,,1334360,1334540,180,1,0,1
022,3.0,3_2,B,14.0,,1336876,1337136,260,0,0,0
022,3.0,3_3,A,9.0,,1347499,1347979,480,1,0,1
022,3.0,3_3,A,9.0,,1348672,1349032,360,1,0,1
022,3.0,3_3,A,9.0,,1349272,1349752,480,1,0,1
022,3.0,3_3,A,9.0,,1350104,1350644,540,1,0,1
022,3.0,3_4,B,12.0,,1359204,1359424,220,0,0,0
022,3.0,3_4,B,12.0,,1360145,1360485,340,1,0,1
022,3.0,3_4,B,12.0,,1360869,1361109,240,1,0,1
022,3.0,3_4,B,12.0,,1361494,1361974,480,0,0,0
022,3.0,3_4,B,12.0,,1362636,1363469,833,1,0,1
022,3.0,3_5,A,7.0,,1375627,1375847,220,1,0,1
022,3.0,3_5,A,7.0,,1377505,1377645,140,1,0,1
022,3.0,3_7,A,15.0,,1398306,1398646,340,1,0,1
022,3.0,3_7,A,15.0,,1399090,1399410,320,1,0,1
022,3.0,3_7,A,15.0,,1400162,1400822,660,1,0,1
022,3.0,3_7,A,15.0,,1401458,1402038,580,1,0,1
022,3.0,3_8,B,4.0,,1410692,1410852,160,1,0,1
022,3.0,3_8,B,4.0,,1414516,1414816,300,0,0,0
022,3.0,3_8,A,4.0,,1418705,1419025,320,0,0,0
022,3.0,3_8,A,4.0,,1423572,1423792,220,1,0,1
022,3.0,3_8,A,4.0,,1424556,1425296,740,1,0,1
022,3.0,3_8,B,4.0,,1427566,1429723,2157,0,1,1
022,3.0,3_9,A,1.0,,1444756,1445016,260,1,0,1
022,3.0,3_9,A,1.0,,1446082,1446242,160,1,0,1
022,3.0,3_9,A,1.0,,1447843,1448303,460,1,0,1
022,3.0,3_9,A,1.0,,1448996,1449296,300,0,0,0
022,3.0,3_9,A,1.0,,1453134,1453474,340,1,0,1
022,3.0,3_9,A,1.0,,1454062,1454482,420,0,0,0
022,3.0,3_10,B,10.0,,1460951,1462451,1500,1,0,1
022,3.0,3_11,A,11.0,,1475684,1475864,180,1,0,1
022,3.0,3_11,A,11.0,,1477716,1477896,180,1,0,1
022,3.0,3_11,A,11.0,,1479792,1479992,200,1,0,1
022,3.0,3_11,A,11.0,,1481604,1481864,260,1,0,1
022,3.0,3_11,A,11.0,,1482491,1483651,1160,1,0,1
022,3.0,3_11,A,11.0,,1484314,1484614,300,1,0,1
022,3.0,3_11,A,11.0,,1485708,1486768,1060,0,0,0
