pair,int_pair,label,length,target,n_fribbles,speaker,freq,turn,round,trial,from_ts,to_ts,start,end,duration,pos_seq,shared_expression,n_shared_expressions,turn_id
22,22,jarig,1,2,1,B,4,525,3,3_6,1383.84,1385.491,1383.84,1385.491,1.6510000000000673,ADJ,"['jarig job', 'dit zijn de jarig Job', 'de jarig']",3,13460
22,22,jarig,1,2,1,A,4,595,4,4_3,1587.29,1588.37,1587.29,1588.37,1.0799999999999272,ADJ,"['jarig job', 'dit zijn de jarig Job', 'de jarig']",3,13530
22,22,jarig,1,2,1,A,4,713,6,6_11,1985.3,1986.1,1985.3,1986.1,0.7999999999999545,ADJ,"['jarig job', 'dit zijn de jarig Job', 'de jarig']",3,13648
22,22,robot,1,1,1,B,5,210,1,1_7,501.208,502.912,501.208,502.912,1.7039999999999509,NOUN,"['een robot', 'op een robot', 'robot met']",3,13144
22,22,robot,1,1,1,A,5,542,3,3_9,1448.76,1451.36,1448.76,1451.36,2.599999999999909,NOUN,"['een robot', 'op een robot', 'robot met']",3,13477
22,22,robot,1,1,1,B,5,627,4,4_12,1688.064,1691.076,1688.064,1691.076,3.0119999999999436,NOUN,"['een robot', 'op een robot', 'robot met']",3,13562
22,22,robot,1,1,1,A,5,647,5,5_3,1754.38,1756.32,1754.38,1756.32,1.9399999999998272,NOUN,"['een robot', 'op een robot', 'robot met']",3,13582
22,22,robot,1,1,1,B,5,689,6,6_2,1901.645,1903.963,1901.645,1903.963,2.3179999999999836,NOUN,"['een robot', 'op een robot', 'robot met']",3,13624
22,22,de pot,2,10,4,B,13,187,1,1_6,447.65,449.441,447.65,449.441,1.7909999999999968,DET NOUN,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",3,13121
22,22,de pot,2,12,4,B,13,228,1,1_8,538.425,539.44,538.425,539.44,1.0150000000001,DET NOUN,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",3,13162
22,22,de pot,2,7,4,B,13,433,2,2_4,1085.338,1090.556,1085.338,1090.556,5.218000000000075,DET NOUN,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",3,13368
22,22,de pot,2,12,4,B,13,519,3,3_4,1355.32,1360.461,1355.32,1360.461,5.141000000000076,DET NOUN,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",3,13454
22,22,de pot,2,7,4,A,13,523,3,3_5,1371.09,1378.15,1371.09,1378.15,7.060000000000173,DET NOUN,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",3,13458
22,22,de pot,2,10,4,B,13,547,3,3_10,1459.392,1461.868,1459.392,1461.868,2.4759999999998854,DET NOUN,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",3,13482
22,22,de pot,2,16,4,B,13,582,3,3_16,1550.187,1552.467,1550.187,1552.467,2.2800000000002,DET NOUN,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",3,13517
22,22,de pot,2,10,4,A,13,609,4,4_7,1630.42,1634.2,1630.42,1634.2,3.7799999999999727,DET NOUN,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",3,13544
22,22,de pot,2,12,4,A,13,634,4,4_15,1713.54,1718.48,1713.54,1718.48,4.940000000000055,DET NOUN,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",3,13569
22,22,de pot,2,16,4,A,13,698,6,6_5,1929.22,1932.69,1929.22,1932.69,3.4700000000000273,DET NOUN,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",3,13633
22,22,de pot,2,7,4,B,13,701,6,6_6,1939.288,1943.415,1939.288,1943.415,4.126999999999953,DET NOUN,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",3,13636
22,22,de pot,2,12,4,A,13,707,6,6_9,1967.92,1971.21,1967.92,1971.21,3.2899999999999636,DET NOUN,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",3,13642
22,22,de pot,2,10,4,A,13,722,6,6_15,2013.5,2016.643,2013.5,2016.643,3.143000000000029,DET NOUN,"['dit zijn de pot', 'de pot in een spagaat', 'de pot']",3,13657
22,22,spagaat,1,10,1,A,6,197,1,1_6,468.85,471.65,468.85,471.65,2.7999999999999545,NOUN,"['spagaat', 'de pot in een spagaat', 'in een spagaat']",3,13131
22,22,spagaat,1,10,1,A,6,487,2,2_13,1261.23,1264.01,1261.23,1264.01,2.7799999999999727,NOUN,"['spagaat', 'de pot in een spagaat', 'in een spagaat']",3,13422
22,22,spagaat,1,10,1,B,6,547,3,3_10,1459.392,1461.868,1459.392,1461.868,2.4759999999998854,NOUN,"['spagaat', 'de pot in een spagaat', 'in een spagaat']",3,13482
22,22,spagaat,1,10,1,A,6,609,4,4_7,1630.42,1634.2,1630.42,1634.2,3.7799999999999727,NOUN,"['spagaat', 'de pot in een spagaat', 'in een spagaat']",3,13544
22,22,spagaat,1,10,1,B,6,657,5,5_6,1785.587,1788.998,1785.587,1788.998,3.411000000000058,NOUN,"['spagaat', 'de pot in een spagaat', 'in een spagaat']",3,13592
22,22,spagaat,1,10,1,A,6,722,6,6_15,2013.5,2016.643,2013.5,2016.643,3.143000000000029,NOUN,"['spagaat', 'de pot in een spagaat', 'in een spagaat']",3,13657
22,22,neus,1,6,4,B,15,66,1,1_2,148.153,151.613,148.153,151.613,3.460000000000008,NOUN,"['neus', 'groot neus']",2,12998
22,22,neus,1,5,4,B,15,179,1,1_5,426.185,427.888,426.185,427.888,1.7029999999999745,NOUN,"['neus', 'groot neus']",2,13112
22,22,neus,1,2,4,B,15,294,1,1_12,705.241,706.972,705.241,706.972,1.7309999999999945,NOUN,"['neus', 'groot neus']",2,13229
22,22,neus,1,2,4,B,15,297,1,1_12,712.13,714.615,712.13,714.615,2.4850000000000136,NOUN,"['neus', 'groot neus']",2,13232
22,22,neus,1,2,4,A,15,430,2,2_3,1077.62,1079.27,1077.62,1079.27,1.650000000000091,NOUN,"['neus', 'groot neus']",2,13365
22,22,neus,1,12,4,A,15,439,2,2_5,1106.95,1112.92,1106.95,1112.92,5.970000000000027,NOUN,"['neus', 'groot neus']",2,13374
22,22,neus,1,12,4,B,15,519,3,3_4,1355.32,1360.461,1355.32,1360.461,5.141000000000076,NOUN,"['neus', 'groot neus']",2,13454
22,22,neus,1,6,4,B,15,559,3,3_12,1492.48,1494.227,1492.48,1494.227,1.747000000000071,NOUN,"['neus', 'groot neus']",2,13494
22,22,neus,1,5,4,A,15,566,3,3_13,1513.02,1515.12,1513.02,1515.12,2.099999999999909,NOUN,"['neus', 'groot neus']",2,13501
22,22,neus,1,6,4,A,15,602,4,4_5,1609.35,1612.72,1609.35,1612.72,3.3700000000001182,NOUN,"['neus', 'groot neus']",2,13537
22,22,neus,1,6,4,B,15,667,5,5_10,1822.541,1826.431,1822.541,1826.431,3.8900000000001,NOUN,"['neus', 'groot neus']",2,13602
22,22,neus,1,2,4,B,15,673,5,5_12,1839.649,1840.793,1839.649,1840.793,1.1440000000000055,NOUN,"['neus', 'groot neus']",2,13608
22,22,neus,1,6,4,A,15,691,6,6_3,1909.61,1911.88,1909.61,1911.88,2.270000000000209,NOUN,"['neus', 'groot neus']",2,13626
22,22,neus,1,12,4,A,15,707,6,6_9,1967.92,1971.21,1967.92,1971.21,3.2899999999999636,NOUN,"['neus', 'groot neus']",2,13642
22,22,neus,1,12,4,A,15,708,6,6_9,1971.62,1973.15,1971.62,1973.15,1.5300000000002,NOUN,"['neus', 'groot neus']",2,13643
22,22,slurf,1,15,1,A,2,43,1,1_1,96.24,99.61,96.24,99.61,3.3700000000000045,NOUN,['slurf'],1,12972
22,22,slurf,1,15,1,B,2,456,2,2_8,1159.654,1163.851,1159.654,1163.851,4.197000000000116,NOUN,['slurf'],1,13391
22,22,glijbaan,1,15,1,A,6,39,1,1_1,85.82,88.67,85.82,88.67,2.8500000000000085,NOUN,"['dit zijn de glijbaan', 'glijbaan', 'de glijbaan']",3,12968
22,22,glijbaan,1,15,1,B,6,456,2,2_8,1159.654,1163.851,1159.654,1163.851,4.197000000000116,NOUN,"['dit zijn de glijbaan', 'glijbaan', 'de glijbaan']",3,13391
22,22,glijbaan,1,15,1,A,6,528,3,3_7,1392.98,1399.5,1392.98,1399.5,6.519999999999982,NOUN,"['dit zijn de glijbaan', 'glijbaan', 'de glijbaan']",3,13463
22,22,glijbaan,1,15,1,B,6,605,4,4_6,1618.038,1619.686,1618.038,1619.686,1.6479999999999109,NOUN,"['dit zijn de glijbaan', 'glijbaan', 'de glijbaan']",3,13540
22,22,glijbaan,1,15,1,A,6,660,5,5_7,1799.02,1804.16,1799.02,1804.16,5.1400000000001,NOUN,"['dit zijn de glijbaan', 'glijbaan', 'de glijbaan']",3,13595
22,22,glijbaan,1,15,1,B,6,726,6,6_16,2023.704,2026.549,2023.704,2026.549,2.8450000000000273,NOUN,"['dit zijn de glijbaan', 'glijbaan', 'de glijbaan']",3,13661
22,22,geit,1,8,1,A,6,135,1,1_4,337.07,338.68,337.07,338.68,1.6100000000000136,NOUN,['geit'],1,13068
22,22,geit,1,8,1,A,6,460,2,2_9,1175.41,1177.51,1175.41,1177.51,2.099999999999909,NOUN,['geit'],1,13395
22,22,geit,1,8,1,B,6,569,3,3_14,1520.353,1522.619,1520.353,1522.619,2.265999999999849,NOUN,['geit'],1,13504
22,22,geit,1,8,1,A,6,629,4,4_13,1697.03,1698.12,1697.03,1698.12,1.0899999999999181,NOUN,['geit'],1,13564
22,22,geit,1,8,1,B,6,662,5,5_8,1808.559,1810.025,1808.559,1810.025,1.4660000000001219,NOUN,['geit'],1,13597
22,22,geit,1,8,1,A,6,703,6,6_7,1948.87,1950.31,1948.87,1950.31,1.4400000000000546,NOUN,['geit'],1,13638
22,22,been,1,8,1,A,3,136,1,1_4,342.04,344.82,342.04,344.82,2.7799999999999727,NOUN,['been'],1,13069
22,22,been,1,8,1,A,3,138,1,1_4,347.0,348.96,347.0,348.96,1.9599999999999795,NOUN,['been'],1,13071
22,22,been,1,8,1,B,3,571,3,3_14,1526.155,1528.183,1526.155,1528.183,2.02800000000002,NOUN,['been'],1,13506
22,22,eruit,1,16,1,B,2,253,1,1_10,611.968,618.764,611.968,618.764,6.796000000000049,ADV,['eruit'],1,13188
22,22,eruit,1,16,1,A,2,698,6,6_5,1929.22,1932.69,1929.22,1932.69,3.4700000000000273,ADV,['eruit'],1,13633
22,22,doorn,1,12,1,A,5,236,1,1_8,553.64,558.95,553.64,558.95,5.310000000000059,NOUN,"['doorn', 'een doorn']",2,13170
22,22,doorn,1,12,1,A,5,439,2,2_5,1106.95,1112.92,1106.95,1112.92,5.970000000000027,NOUN,"['doorn', 'een doorn']",2,13374
22,22,doorn,1,12,1,A,5,634,4,4_15,1713.54,1718.48,1713.54,1718.48,4.940000000000055,NOUN,"['doorn', 'een doorn']",2,13569
22,22,doorn,1,12,1,B,5,685,5,5_16,1885.718,1888.89,1885.718,1888.89,3.1720000000000255,NOUN,"['doorn', 'een doorn']",2,13620
22,22,doorn,1,12,1,A,5,708,6,6_9,1971.62,1973.15,1971.62,1973.15,1.5300000000002,NOUN,"['doorn', 'een doorn']",2,13643
23,23,piramide,1,7,3,A,12,267,1,1_11,541.757,545.629,541.757,545.629,3.872000000000071,NOUN,"['een piramide', 'piramide die', 'piramide', 'een piramide die']",4,13938
23,23,piramide,1,7,3,B,12,268,1,1_11,545.911,547.455,545.911,547.455,1.5440000000000964,NOUN,"['een piramide', 'piramide die', 'piramide', 'een piramide die']",4,13939
23,23,piramide,1,2,3,B,12,283,1,1_12,569.474,573.618,569.474,573.618,4.1440000000000055,NOUN,"['een piramide', 'piramide die', 'piramide', 'een piramide die']",4,13954
23,23,piramide,1,2,3,B,12,284,1,1_12,574.551,580.867,574.551,580.867,6.315999999999917,NOUN,"['een piramide', 'piramide die', 'piramide', 'een piramide die']",4,13955
23,23,piramide,1,2,3,A,12,405,2,2_3,827.319,830.182,827.319,830.182,2.8630000000000564,NOUN,"['een piramide', 'piramide die', 'piramide', 'een piramide die']",4,14076
23,23,piramide,1,2,3,A,12,406,2,2_3,830.785,833.479,830.785,833.479,2.6940000000000737,NOUN,"['een piramide', 'piramide die', 'piramide', 'een piramide die']",4,14077
23,23,piramide,1,4,3,B,12,612,3,3_8,1254.347,1258.565,1254.347,1258.565,4.218000000000075,NOUN,"['een piramide', 'piramide die', 'piramide', 'een piramide die']",4,14289
23,23,piramide,1,2,3,A,12,693,4,4_3,1439.529,1441.648,1439.529,1441.648,2.1189999999999145,NOUN,"['een piramide', 'piramide die', 'piramide', 'een piramide die']",4,14372
23,23,piramide,1,2,3,A,12,694,4,4_3,1441.78,1444.607,1441.78,1444.607,2.826999999999998,NOUN,"['een piramide', 'piramide die', 'piramide', 'een piramide die']",4,14373
23,23,piramide,1,2,3,A,12,846,6,6_11,1834.594,1837.872,1834.594,1837.872,3.27800000000002,NOUN,"['een piramide', 'piramide die', 'piramide', 'een piramide die']",4,14540
23,23,piramide,1,2,3,A,12,847,6,6_11,1838.109,1840.26,1838.109,1840.26,2.1510000000000673,NOUN,"['een piramide', 'piramide die', 'piramide', 'een piramide die']",4,14541
23,23,piramide,1,4,3,A,12,856,6,6_13,1861.322,1865.214,1861.322,1865.214,3.8920000000000528,NOUN,"['een piramide', 'piramide die', 'piramide', 'een piramide die']",4,14550
23,23,dansen,1,3,1,A,7,221,1,1_9,445.544,447.939,445.544,447.939,2.3950000000000387,VERB,"['dansen poppe', 'een dansen', 'dansen kop', 'dansen']",4,13892
23,23,dansen,1,3,1,B,7,222,1,1_9,448.545,449.541,448.545,449.541,0.9959999999999809,VERB,"['dansen poppe', 'een dansen', 'dansen kop', 'dansen']",4,13893
23,23,dansen,1,3,1,B,7,240,1,1_9,482.854,485.025,482.854,485.025,2.1709999999999923,VERB,"['dansen poppe', 'een dansen', 'dansen kop', 'dansen']",4,13911
23,23,dansen,1,3,1,A,7,566,3,3_1,1146.116,1147.614,1146.116,1147.614,1.4980000000000473,VERB,"['dansen poppe', 'een dansen', 'dansen kop', 'dansen']",4,14241
23,23,dansen,1,3,1,B,7,718,4,4_10,1508.07,1509.95,1508.07,1509.95,1.8800000000001091,VERB,"['dansen poppe', 'een dansen', 'dansen kop', 'dansen']",4,14400
23,23,dansen,1,3,1,A,7,788,5,5_9,1673.913,1675.604,1673.913,1675.604,1.691000000000031,VERB,"['dansen poppe', 'een dansen', 'dansen kop', 'dansen']",4,14474
23,23,dansen,1,3,1,B,7,843,6,6_10,1823.656,1826.466,1823.656,1826.466,2.8099999999999454,VERB,"['dansen poppe', 'een dansen', 'dansen kop', 'dansen']",4,14536
23,23,vierkant,1,3,1,A,3,225,1,1_9,458.277,461.049,458.277,461.049,2.7719999999999914,ADJ,"['vierkant', 'een vierkant']",2,13896
23,23,vierkant,1,3,1,B,3,226,1,1_9,462.11,463.889,462.11,463.889,1.7789999999999964,ADJ,"['vierkant', 'een vierkant']",2,13897
23,23,vierkant,1,3,1,B,3,564,3,3_1,1143.068,1144.511,1143.068,1144.511,1.4429999999999836,ADJ,"['vierkant', 'een vierkant']",2,14239
23,23,dun,1,5,2,B,11,148,1,1_5,295.038,297.23,295.038,297.23,2.1920000000000073,ADJ,"['dun', 'heel dun']",2,13817
23,23,dun,1,5,2,A,11,149,1,1_5,297.746,298.697,297.746,298.697,0.9510000000000218,ADJ,"['dun', 'heel dun']",2,13818
23,23,dun,1,14,2,B,11,333,1,1_14,691.43,692.28,691.43,692.28,0.8500000000000227,ADJ,"['dun', 'heel dun']",2,14004
23,23,dun,1,14,2,A,11,397,2,2_1,808.948,810.082,808.948,810.082,1.1340000000000146,ADJ,"['dun', 'heel dun']",2,14068
23,23,dun,1,5,2,B,11,543,2,2_14,1101.074,1103.765,1101.074,1103.765,2.691000000000031,ADJ,"['dun', 'heel dun']",2,14218
23,23,dun,1,5,2,B,11,643,3,3_13,1331.292,1334.173,1331.292,1334.173,2.8810000000000855,ADJ,"['dun', 'heel dun']",2,14320
23,23,dun,1,14,2,A,11,724,4,4_11,1520.697,1522.261,1520.697,1522.261,1.5640000000000782,ADJ,"['dun', 'heel dun']",2,14406
23,23,dun,1,5,2,B,11,747,4,4_16,1579.658,1583.832,1579.658,1583.832,4.1740000000002055,ADJ,"['dun', 'heel dun']",2,14430
23,23,dun,1,5,2,B,11,748,4,4_16,1584.053,1586.625,1584.053,1586.625,2.571999999999889,ADJ,"['dun', 'heel dun']",2,14431
23,23,dun,1,14,2,A,11,816,6,6_1,1744.388,1747.054,1744.388,1747.054,2.6660000000001673,ADJ,"['dun', 'heel dun']",2,14504
23,23,dun,1,5,2,B,11,836,6,6_8,1805.71,1809.213,1805.71,1809.213,3.502999999999929,ADJ,"['dun', 'heel dun']",2,14529
23,23,balk,1,5,2,A,9,147,1,1_5,289.833,293.765,289.833,293.765,3.9319999999999595,NOUN,['balk'],1,13816
23,23,balk,1,5,2,B,9,148,1,1_5,295.038,297.23,295.038,297.23,2.1920000000000073,NOUN,['balk'],1,13817
23,23,balk,1,5,2,B,9,153,1,1_5,304.844,305.578,304.844,305.578,0.7339999999999804,NOUN,['balk'],1,13822
23,23,balk,1,14,2,A,9,395,2,2_1,806.216,808.213,806.216,808.213,1.9969999999999573,NOUN,['balk'],1,14066
23,23,balk,1,5,2,B,9,543,2,2_14,1101.074,1103.765,1101.074,1103.765,2.691000000000031,NOUN,['balk'],1,14218
23,23,balk,1,14,2,B,9,569,3,3_2,1153.633,1158.248,1153.633,1158.248,4.615000000000009,NOUN,['balk'],1,14244
23,23,balk,1,5,2,B,9,643,3,3_13,1331.292,1334.173,1331.292,1334.173,2.8810000000000855,NOUN,['balk'],1,14320
23,23,balk,1,5,2,B,9,748,4,4_16,1584.053,1586.625,1584.053,1586.625,2.571999999999889,NOUN,['balk'],1,14431
23,23,balk,1,14,2,B,9,806,5,5_14,1716.92,1719.369,1716.92,1719.369,2.4489999999998417,NOUN,['balk'],1,14493
23,23,doorklikken,1,15,2,B,4,60,1,1_1,120.107,122.639,120.107,122.639,2.5319999999999965,VERB,['doorklikken'],1,13729
23,23,doorklikken,1,15,2,A,4,61,1,1_1,122.884,124.415,122.884,124.415,1.531000000000006,VERB,['doorklikken'],1,13730
23,23,doorklikken,1,6,2,B,4,88,1,1_2,173.577,175.974,173.577,175.974,2.3969999999999914,VERB,['doorklikken'],1,13757
23,23,doorklikken,1,6,2,A,4,90,1,1_2,176.304,177.299,176.304,177.299,0.9950000000000045,VERB,['doorklikken'],1,13759
23,23,L,1,15,1,A,3,58,1,1_1,116.437,117.772,116.437,117.772,1.335000000000008,PROPN,['L'],1,13727
23,23,L,1,15,1,B,3,59,1,1_1,118.732,119.835,118.732,119.835,1.1029999999999944,PROPN,['L'],1,13728
23,23,L,1,15,1,B,3,63,1,1_1,125.965,127.538,125.965,127.538,1.5729999999999933,PROPN,['L'],1,13732
23,23,horen,1,15,1,A,2,1,1,1_1,4.761,5.684,4.761,5.684,0.923,VERB,['horen'],1,13668
23,23,horen,1,15,1,B,2,2,1,1_1,5.967,6.965,5.967,6.965,0.9980000000000002,VERB,['horen'],1,13669
23,23,neus,1,5,1,A,7,146,1,1_5,284.338,288.45,284.338,288.45,4.111999999999966,NOUN,"['die neus', 'neus']",2,13815
23,23,neus,1,5,1,A,7,147,1,1_5,289.833,293.765,289.833,293.765,3.9319999999999595,NOUN,"['die neus', 'neus']",2,13816
23,23,neus,1,5,1,B,7,148,1,1_5,295.038,297.23,295.038,297.23,2.1920000000000073,NOUN,"['die neus', 'neus']",2,13817
23,23,neus,1,5,1,B,7,542,2,2_14,1097.335,1100.962,1097.335,1100.962,3.6269999999999527,NOUN,"['die neus', 'neus']",2,14217
23,23,neus,1,5,1,B,7,543,2,2_14,1101.074,1103.765,1101.074,1103.765,2.691000000000031,NOUN,"['die neus', 'neus']",2,14218
23,23,neus,1,5,1,B,7,643,3,3_13,1331.292,1334.173,1331.292,1334.173,2.8810000000000855,NOUN,"['die neus', 'neus']",2,14320
23,23,neus,1,5,1,B,7,747,4,4_16,1579.658,1583.832,1579.658,1583.832,4.1740000000002055,NOUN,"['die neus', 'neus']",2,14430
23,23,kop,1,3,2,A,6,219,1,1_9,441.653,444.187,441.653,444.187,2.533999999999992,NOUN,"['kop', 'dansen kop']",2,13890
23,23,kop,1,3,2,A,6,221,1,1_9,445.544,447.939,445.544,447.939,2.3950000000000387,NOUN,"['kop', 'dansen kop']",2,13892
23,23,kop,1,3,2,B,6,222,1,1_9,448.545,449.541,448.545,449.541,0.9959999999999809,NOUN,"['kop', 'dansen kop']",2,13893
23,23,kop,1,3,2,A,6,227,1,1_9,463.981,466.428,463.981,466.428,2.4470000000000027,NOUN,"['kop', 'dansen kop']",2,13898
23,23,kop,1,9,2,A,6,298,1,1_13,602.586,607.546,602.586,607.546,4.960000000000036,NOUN,"['kop', 'dansen kop']",2,13969
23,23,kop,1,9,2,B,6,517,2,2_12,1050.148,1054.066,1050.148,1054.066,3.91800000000012,NOUN,"['kop', 'dansen kop']",2,14191
23,23,een hoek,2,15,1,A,2,39,1,1_1,75.848,77.33,75.848,77.33,1.4819999999999993,DET NOUN,['een hoek'],1,13706
23,23,een hoek,2,15,1,B,2,44,1,1_1,93.528,96.95,93.528,96.95,3.421999999999997,DET NOUN,['een hoek'],1,13711
23,23,rechthoek,1,9,1,A,8,300,1,1_13,609.446,612.404,609.446,612.404,2.95799999999997,NOUN,"['een rechthoek', 'ja een rechthoek', 'rechthoek', 'die rechthoek', 'rechthoek maar']",5,13971
23,23,rechthoek,1,9,1,B,8,314,1,1_13,639.715,642.01,639.715,642.01,2.294999999999959,NOUN,"['een rechthoek', 'ja een rechthoek', 'rechthoek', 'die rechthoek', 'rechthoek maar']",5,13985
23,23,rechthoek,1,9,1,A,8,319,1,1_13,652.271,654.833,652.271,654.833,2.562000000000012,NOUN,"['een rechthoek', 'ja een rechthoek', 'rechthoek', 'die rechthoek', 'rechthoek maar']",5,13990
23,23,rechthoek,1,9,1,A,8,578,3,3_3,1179.139,1182.464,1179.139,1182.464,3.3250000000000455,NOUN,"['een rechthoek', 'ja een rechthoek', 'rechthoek', 'die rechthoek', 'rechthoek maar']",5,14253
23,23,rechthoek,1,9,1,B,8,736,4,4_14,1547.197,1551.032,1547.197,1551.032,3.8350000000000364,NOUN,"['een rechthoek', 'ja een rechthoek', 'rechthoek', 'die rechthoek', 'rechthoek maar']",5,14418
23,23,rechthoek,1,9,1,A,8,737,4,4_14,1551.911,1553.691,1551.911,1553.691,1.7799999999999727,NOUN,"['een rechthoek', 'ja een rechthoek', 'rechthoek', 'die rechthoek', 'rechthoek maar']",5,14419
23,23,rechthoek,1,9,1,A,8,742,4,4_14,1564.345,1568.386,1564.345,1568.386,4.04099999999994,NOUN,"['een rechthoek', 'ja een rechthoek', 'rechthoek', 'die rechthoek', 'rechthoek maar']",5,14424
23,23,rechthoek,1,9,1,A,8,809,5,5_15,1728.44,1731.219,1728.44,1731.219,2.7789999999999964,NOUN,"['een rechthoek', 'ja een rechthoek', 'rechthoek', 'die rechthoek', 'rechthoek maar']",5,14497
23,23,cilinder,1,15,2,A,9,15,1,1_1,32.732,34.448,32.732,34.448,1.716000000000001,NOUN,"['een cilinder', 'cilinder']",2,13682
23,23,cilinder,1,15,2,B,9,31,1,1_1,62.677,65.585,62.677,65.585,2.907999999999994,NOUN,"['een cilinder', 'cilinder']",2,13698
23,23,cilinder,1,15,2,A,9,37,1,1_1,72.56,74.783,72.56,74.783,2.222999999999999,NOUN,"['een cilinder', 'cilinder']",2,13704
23,23,cilinder,1,15,2,B,9,43,1,1_1,86.756,93.443,86.756,93.443,6.686999999999998,NOUN,"['een cilinder', 'cilinder']",2,13710
23,23,cilinder,1,9,2,A,9,298,1,1_13,602.586,607.546,602.586,607.546,4.960000000000036,NOUN,"['een cilinder', 'cilinder']",2,13969
23,23,cilinder,1,9,2,A,9,316,1,1_13,648.513,651.089,648.513,651.089,2.576000000000022,NOUN,"['een cilinder', 'cilinder']",2,13987
23,23,cilinder,1,9,2,A,9,577,3,3_3,1175.271,1176.967,1175.271,1176.967,1.69600000000014,NOUN,"['een cilinder', 'cilinder']",2,14252
23,23,cilinder,1,15,2,A,9,604,3,3_7,1235.976,1237.804,1235.976,1237.804,1.8279999999999745,NOUN,"['een cilinder', 'cilinder']",2,14281
23,23,cilinder,1,9,2,B,9,852,6,6_12,1849.638,1852.351,1849.638,1852.351,2.713000000000193,NOUN,"['een cilinder', 'cilinder']",2,14546
23,23,pen,1,11,1,A,6,352,1,1_15,727.008,727.594,727.008,727.594,0.5860000000000127,NOUN,"['lineaal en pen', 'pen']",2,14023
23,23,pen,1,11,1,B,6,402,2,2_2,816.923,819.919,816.923,819.919,2.995999999999981,NOUN,"['lineaal en pen', 'pen']",2,14073
23,23,pen,1,11,1,A,6,632,3,3_11,1299.419,1300.427,1299.419,1300.427,1.0079999999998108,NOUN,"['lineaal en pen', 'pen']",2,14309
23,23,pen,1,11,1,B,6,710,4,4_8,1484.25,1487.781,1484.25,1487.781,3.530999999999949,NOUN,"['lineaal en pen', 'pen']",2,14392
23,23,pen,1,11,1,A,6,757,5,5_1,1593.87,1597.845,1593.87,1597.845,3.9750000000001364,NOUN,"['lineaal en pen', 'pen']",2,14440
23,23,pen,1,11,1,B,6,823,6,6_4,1767.15,1768.78,1767.15,1768.78,1.6299999999998818,NOUN,"['lineaal en pen', 'pen']",2,14513
23,23,lineaal,1,11,1,A,6,347,1,1_15,721.906,723.792,721.906,723.792,1.886000000000081,NOUN,"['lineaal en', 'lineaal', 'lineaal en pen']",3,14018
23,23,lineaal,1,11,1,B,6,402,2,2_2,816.923,819.919,816.923,819.919,2.995999999999981,NOUN,"['lineaal en', 'lineaal', 'lineaal en pen']",3,14073
23,23,lineaal,1,11,1,A,6,632,3,3_11,1299.419,1300.427,1299.419,1300.427,1.0079999999998108,NOUN,"['lineaal en', 'lineaal', 'lineaal en pen']",3,14309
23,23,lineaal,1,11,1,B,6,710,4,4_8,1484.25,1487.781,1484.25,1487.781,3.530999999999949,NOUN,"['lineaal en', 'lineaal', 'lineaal en pen']",3,14392
23,23,lineaal,1,11,1,A,6,757,5,5_1,1593.87,1597.845,1593.87,1597.845,3.9750000000001364,NOUN,"['lineaal en', 'lineaal', 'lineaal en pen']",3,14440
23,23,lineaal,1,11,1,B,6,823,6,6_4,1767.15,1768.78,1767.15,1768.78,1.6299999999998818,NOUN,"['lineaal en', 'lineaal', 'lineaal en pen']",3,14513
23,23,driehoek,1,3,2,A,9,228,1,1_9,466.623,468.995,466.623,468.995,2.372000000000014,NOUN,['driehoek'],1,13899
23,23,driehoek,1,3,2,A,9,235,1,1_9,476.211,477.67,476.211,477.67,1.4590000000000032,NOUN,['driehoek'],1,13906
23,23,driehoek,1,3,2,A,9,236,1,1_9,478.012,478.862,478.012,478.862,0.8500000000000227,NOUN,['driehoek'],1,13907
23,23,driehoek,1,2,2,B,9,286,1,1_12,584.513,587.304,584.513,587.304,2.79099999999994,NOUN,['driehoek'],1,13957
23,23,driehoek,1,2,2,B,9,595,3,3_6,1211.718,1215.601,1211.718,1215.601,3.883000000000038,NOUN,['driehoek'],1,14272
23,23,driehoek,1,2,2,B,9,596,3,3_6,1215.682,1218.009,1215.682,1218.009,2.326999999999998,NOUN,['driehoek'],1,14273
23,23,driehoek,1,3,2,B,9,720,4,4_10,1511.265,1512.435,1511.265,1512.435,1.1699999999998454,NOUN,['driehoek'],1,14402
23,23,driehoek,1,2,2,B,9,799,5,5_12,1700.172,1704.129,1700.172,1704.129,3.95699999999988,NOUN,['driehoek'],1,14485
23,23,driehoek,1,2,2,A,9,846,6,6_11,1834.594,1837.872,1834.594,1837.872,3.27800000000002,NOUN,['driehoek'],1,14540
