label,length,fribbles,target_fribbles,#fribbles,fribbles entropy,speakers,freq,free. freq,priming,spanning_rounds,spanning_time,duration_to_emerge,turns_to_emerge,rounds_to_emerge,turns,rounds,estab_round,estab_turn,first_round,last_round,initiator,pos_seq,exp with pos,pair,dataset,from_ts,to_ts,establishment_ts,shared expressions,target_fribble,exp,#shared expressions,expressions_set,number of rounds,content_words_exp,int_pair,from_ts_unique,to_ts_unique,ts_len
vierkant,1,"[15, 15, 15, 1, 1, 1, 16, 1, 1, 16, 16, 15, 15, 1, 1, 15, 15, 1, 15]",[ 1 15 16],3,0.3678386217534823,"['B', 'B', 'A', 'B', 'B', 'A', 'A', 'A', 'B', 'A', 'B', 'A', 'B', 'B', 'A', 'A', 'B', 'B', 'A']",19,1,2,5,1466.287,20.425,6,0,"[ 20  22  26 150 151 156 194 256 264 287 289 313 359 369 432 461 468 478
 520]","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 5, 5, 6]",1,26,1,6,B,ADJ,vierkant#ADJ,39,small,"[63.821, 72.006, 84.246, 469.836, 474.103, 493.567, 602.726, 801.082, 820.885, 886.033, 894.549, 958.226, 1082.841, 1102.415, 1268.586, 1352.118, 1377.789, 1411.493, 1533.169]","[66.882, 74.082, 86.265, 473.049, 478.16, 497.457, 609.497, 804.724, 822.227, 890.168, 899.081, 961.492, 1084.562, 1103.855, 1272.712, 1354.787, 1379.349, 1412.494, 1534.996]",84.246,"['een een vierkant plaat', 'vierkant aan de', 'vierkant', 'een vierkant']",1,vierkant,4,vierkant aan de een plaat,6,vierkant plaat,39,"[63.821, 72.006, 84.246, 469.836, 474.103, 493.567, 602.726, 801.082, 820.885, 886.033, 894.549, 958.226, 1082.841, 1102.415, 1268.586, 1352.118, 1377.789, 1411.493, 1533.169]","[66.882, 74.082, 86.265, 473.049, 478.16, 497.457, 609.497, 804.724, 822.227, 890.168, 899.081, 961.492, 1084.562, 1103.855, 1272.712, 1354.787, 1379.349, 1412.494, 1534.996]",19
paddenstoel,1,"[1, 1, 1, 1, 1, 1]",[1],1,0.0,"['B', 'A', 'B', 'B', 'B', 'B']",6,3,1,4,977.94,28.67500000000001,6,0,[139 145 147 263 368 477],"[1, 1, 1, 2, 3, 5]",1,145,1,5,B,NOUN,paddenstoel#NOUN,39,small,"[425.62, 454.295, 460.378, 817.532, 1100.596, 1407.932]","[429.992, 457.175, 463.223, 819.814, 1102.398, 1410.58]",454.295,"['paddenstoel', 'een paddenstoel']",1,paddenstoel,2,een paddenstoel,4,paddenstoel,39,"[425.62, 454.295, 460.378, 817.532, 1100.596, 1407.932]","[429.992, 457.175, 463.223, 819.814, 1102.398, 1410.58]",6
tafel,1,"[7, 7, 7, 7, 7, 7, 7]",[7],1,0.0,"['B', 'B', 'A', 'B', 'A', 'B', 'B']",7,7,2,4,1080.033,1080.033,6,0,[ 95  98 101 106 110 397 472],"[1, 1, 1, 1, 1, 3, 5]",1,101,1,5,B,NOUN,tafel#NOUN,39,small,"[290.103, 304.639, 317.008, 327.327, 335.272, 1182.071, 1395.885]","[296.513, 309.082, 319.695, 330.662, 338.029, 1183.248, 1397.041]",317.008,['tafel'],7,tafel,1,tafel,3,tafel,39,"[290.103, 304.639, 317.008, 327.327, 335.272, 1182.071, 1395.885]","[296.513, 309.082, 319.695, 330.662, 338.029, 1183.248, 1397.041]",7
geschoven,1,"[7, 7]",[7],1,0.0,"['B', 'A']",2,2,1,0,2.687000000000012,2.687000000000012,6,0,[ 95 101],"[1, 1]",1,101,1,1,B,VERB,geschoven#VERB,39,small,"[290.103, 317.008]","[296.513, 319.695]",317.008,['geschoven'],7,geschoven,1,geschoven,1,geschoven,39,"[290.103, 317.008]","[296.513, 319.695]",2
kegel,1,"[11, 9, 16, 16, 11, 11, 16, 9, 16, 11, 9, 16, 11, 11, 11, 11, 16, 16]",[ 9 11 16],3,0.3701705287415961,"['A', 'B', 'A', 'A', 'A', 'A', 'A', 'B', 'A', 'B', 'A', 'A', 'B', 'B', 'A', 'B', 'A', 'B']",18,1,1,5,1097.295,28.69500000000005,10,0,[172 182 196 204 276 281 290 348 372 375 444 458 497 500 504 506 507 565],"[1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 5, 5, 5, 6]",3,182,1,6,A,NOUN,kegel#NOUN,39,small,"[539.43, 568.125, 614.014, 645.271, 851.062, 864.949, 897.552, 1055.312, 1111.103, 1123.868, 1306.61, 1346.386, 1464.298, 1475.185, 1484.284, 1488.03, 1493.183, 1639.087]","[541.792, 573.604, 619.216, 648.502, 853.626, 867.478, 901.538, 1057.788, 1115.229, 1125.238, 1307.91, 1349.16, 1465.071, 1476.97, 1486.495, 1491.181, 1497.978, 1639.819]",568.125,"['kegel', 'half kegel']",9,kegel,2,kegel half,6,kegel half,39,"[539.43, 568.125, 614.014, 645.271, 851.062, 864.949, 897.552, 1055.312, 1111.103, 1123.868, 1306.61, 1346.386, 1464.298, 1475.185, 1484.284, 1488.03, 1493.183, 1639.087]","[541.792, 573.604, 619.216, 648.502, 853.626, 867.478, 901.538, 1057.788, 1115.229, 1125.238, 1307.91, 1349.16, 1465.071, 1476.97, 1486.495, 1491.181, 1497.978, 1639.819]",18
klein,1,"[5, 5, 2, 6, 6, 16, 6, 2, 16, 5, 6, 5, 5, 5, 5]",[ 2  5  6 16],4,0.4491979079954092,"['B', 'B', 'A', 'A', 'A', 'A', 'B', 'B', 'B', 'A', 'A', 'B', 'A', 'B', 'A']",15,2,2,5,1424.701,48.972,14,0,[ 43  47  57 115 121 195 235 269 289 322 380 406 422 516 531],"[1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 5, 6]",2,57,1,6,B,ADJ,klein#ADJ,39,small,"[124.587, 139.95, 173.559, 342.121, 370.702, 609.532, 745.083, 832.444, 894.549, 987.195, 1142.094, 1208.149, 1249.418, 1520.882, 1552.519]","[127.818, 147.556, 176.527, 347.374, 374.179, 613.413, 747.525, 836.697, 899.081, 994.027, 1145.01, 1209.413, 1250.478, 1522.445, 1553.472]",173.559,['klein'],2,klein,1,klein,6,klein,39,"[124.587, 139.95, 173.559, 342.121, 370.702, 609.532, 745.083, 832.444, 894.549, 987.195, 1142.094, 1208.149, 1249.418, 1520.882, 1552.519]","[127.818, 147.556, 176.527, 347.374, 374.179, 613.413, 747.525, 836.697, 899.081, 994.027, 1145.01, 1209.413, 1250.478, 1522.445, 1553.472]",17
driehoek,1,"[3, 3, 3, 3, 3, 3, 3, 3, 3]",[3],1,0.0,"['B', 'B', 'A', 'B', 'B', 'A', 'A', 'A', 'A']",9,4,2,5,985.963,100.22199999999998,34,1,[209 215 243 383 389 391 410 411 569],"[1, 1, 2, 3, 3, 3, 4, 4, 6]",2,243,1,6,B,NOUN,driehoek#NOUN,39,small,"[659.338, 678.227, 759.56, 1148.604, 1162.207, 1168.706, 1220.192, 1223.171, 1647.513]","[661.55, 679.434, 761.801, 1151.645, 1165.929, 1172.518, 1222.767, 1224.347, 1650.824]",759.56,"['driehoek aan', 'driehoek']",3,driehoek,2,aan driehoek,5,driehoek,39,"[659.338, 678.227, 759.56, 1148.604, 1162.207, 1168.706, 1220.192, 1223.171, 1647.513]","[661.55, 679.434, 761.801, 1151.645, 1165.929, 1172.518, 1222.767, 1224.347, 1650.824]",9
twee klein,2,"[15, 15, 15, 15]",[15],1,0.0,"['A', 'B', 'A', 'A']",4,4,1,4,451.5490000000002,451.5490000000002,47,1,[314 361 462 521],"[2, 3, 4, 6]",3,361,2,6,A,NUM ADJ,twee#NUM klein#ADJ,39,small,"[961.867, 1086.283, 1355.04, 1535.17]","[964.468, 1087.872, 1356.951, 1537.832]",1086.283,['twee klein'],15,twee klein,1,twee klein,4,twee klein,39,"[961.867, 1086.283, 1355.04, 1535.17]","[964.468, 1087.872, 1356.951, 1537.832]",4
uitsteeksel,1,"[15, 15, 13, 8, 8, 13, 15]",[ 8 13 15],3,0.3891641768657057,"['B', 'B', 'B', 'A', 'B', 'A', 'A']",7,2,3,5,1457.804,171.812,60,0,[ 23  24  73  83 317 437 521],"[1, 1, 1, 1, 2, 4, 6]",2,83,1,6,B,NOUN,uitsteeksel#NOUN,39,small,"[74.908, 77.569, 205.865, 246.72, 971.716, 1284.018, 1535.17]","[77.366, 81.692, 208.622, 253.691, 973.947, 1285.774, 1537.832]",246.72,['uitsteeksel'],8,uitsteeksel,1,uitsteeksel,4,uitsteeksel,39,"[74.908, 77.569, 205.865, 246.72, 971.716, 1284.018, 1535.17]","[77.366, 81.692, 208.622, 253.691, 973.947, 1285.774, 1537.832]",7
toren,1,"[16, 16, 8, 8, 16, 8, 16]",[ 8 16],2,0.2463070340085628,"['B', 'A', 'B', 'A', 'A', 'B', 'A']",7,1,1,4,747.5910000000001,215.9000000000001,83,1,[288 371 426 494 508 551 566],"[2, 3, 4, 5, 5, 6, 6]",3,371,2,6,B,NOUN,toren#NOUN,39,small,"[891.567, 1107.467, 1255.169, 1456.377, 1498.171, 1608.676, 1642.122]","[894.531, 1111.05, 1257.547, 1458.108, 1501.121, 1610.573, 1644.721]",1107.467,"['toren naar', 'toren']",8,toren,2,naar toren,5,toren,39,"[891.567, 1107.467, 1255.169, 1456.377, 1498.171, 1608.676, 1642.122]","[894.531, 1111.05, 1257.547, 1458.108, 1501.121, 1610.573, 1644.721]",7
piramide,1,"[2, 2, 2, 2, 2]",[2],1,0.0,"['B', 'A', 'B', 'A', 'B']",5,1,1,4,792.6179999999999,236.26599999999985,84,1,[268 352 434 466 558],"[2, 3, 4, 5, 6]",3,352,2,6,B,NOUN,piramide#NOUN,39,small,"[827.969, 1064.235, 1276.247, 1371.745, 1624.433]","[831.815, 1065.464, 1277.748, 1374.152, 1626.443]",1064.235,"['ik hebben die met de piramide bovenop', 'piramide', 'piramide bovenop']",2,piramide,3,met ik hebben de bovenop die piramide,5,bovenop piramide,39,"[827.969, 1064.235, 1276.247, 1371.745, 1624.433]","[831.815, 1065.464, 1277.748, 1374.152, 1626.443]",5
vierkantig,1,"[16, 16]",[16],1,0.0,"['A', 'B']",2,2,1,1,2.8719999999999573,2.8719999999999573,85,1,[200 285],"[1, 2]",2,285,1,2,A,ADJ,vierkantig#ADJ,39,small,"[635.649, 877.245]","[639.562, 880.117]",877.245,['vierkantig'],16,vierkantig,1,vierkantig,2,vierkantig,39,"[635.649, 877.245]","[639.562, 880.117]",2
dinget,1,"[6, 6]",[6],1,0.0,"['A', 'B']",2,2,1,1,2.322999999999979,2.322999999999979,106,1,[121 227],"[1, 2]",2,227,1,2,A,NOUN,dinget#NOUN,39,small,"[370.702, 718.1]","[374.179, 720.423]",718.1,['dinget'],6,dinget,1,dinget,2,dinget,39,"[370.702, 718.1]","[374.179, 720.423]",2
teken,1,"[4, 4, 4, 4]",[4],1,0.0,"['B', 'A', 'B', 'A']",4,1,1,3,634.332,327.346,118,1,[245 363 413 475],"[2, 3, 4, 5]",3,363,2,5,B,NOUN,teken#NOUN,39,small,"[764.742, 1092.088, 1226.907, 1402.925]","[768.593, 1094.564, 1228.338, 1404.456]",1092.088,"['teken', 'zijn gelijk teken']",4,teken,2,gelijk teken zijn,4,gelijk teken,39,"[764.742, 1092.088, 1226.907, 1402.925]","[768.593, 1094.564, 1228.338, 1404.456]",4
zijn gelijk,2,"[4, 4, 4, 4]",[4],1,0.0,"['B', 'A', 'B', 'B']",4,1,1,4,815.7590000000001,327.346,118,1,[245 363 413 543],"[2, 3, 4, 6]",3,363,2,6,B,AUX ADJ,zijn#AUX gelijk#ADJ,39,small,"[764.742, 1092.088, 1226.907, 1584.352]","[768.593, 1094.564, 1228.338, 1586.178]",1092.088,"['zijn gelijk', 'zijn gelijk teken']",4,zijn gelijk,2,gelijk teken zijn,4,gelijk teken,39,"[764.742, 1092.088, 1226.907, 1584.352]","[768.593, 1094.564, 1228.338, 1586.178]",4
neus,1,"[4, 6, 6, 4, 4, 6, 6]",[4 6],2,0.2463070340085628,"['A', 'B', 'A', 'B', 'A', 'A', 'A']",7,3,1,4,1387.822,384.906,127,0,[  5 132 136 248 367 379 480],"[1, 1, 1, 2, 3, 3, 5]",1,132,1,5,A,NOUN,neus#NOUN,39,small,"[26.947, 411.853, 418.139, 773.136, 1097.746, 1135.948, 1416.002]","[28.18, 414.074, 421.072, 774.137, 1098.533, 1142.024, 1418.004]",411.853,['neus'],4,neus,1,neus,4,neus,39,"[26.947, 411.853, 418.139, 773.136, 1097.746, 1135.948, 1416.002]","[28.18, 414.074, 421.072, 774.137, 1098.533, 1142.024, 1418.004]",7
plat rond aan de,4,"[12, 12]",[12],1,0.0,"['A', 'B']",2,2,1,1,1.825999999999908,1.825999999999908,132,1,[178 310],"[1, 2]",2,310,1,2,A,ADJ NOUN ADP DET,plat#ADJ rond#NOUN aan#ADP de#DET,39,small,"[553.644, 946.772]","[557.738, 948.598]",946.772,['plat rond aan de'],12,plat rond aan de,1,plat aan rond de,2,plat,39,"[553.644, 946.772]","[557.738, 948.598]",2
eromheen,1,"[15, 15, 15]",[15],1,0.0,"['A', 'A', 'B']",3,1,2,3,416.297,419.563,155,3,[313 461 468],"[2, 4, 5]",5,468,2,5,A,ADJ,eromheen#ADJ,39,small,"[958.226, 1352.118, 1377.789]","[961.492, 1354.787, 1379.349]",1377.789,"['ik hebben die met het vierkant eromheen', 'eromheen']",15,eromheen,2,vierkant met ik hebben eromheen die het,3,vierkant eromheen,39,"[958.226, 1352.118, 1377.789]","[961.492, 1354.787, 1379.349]",3
ik hebben die met de spie,6,"[12, 12, 12, 12]",[12],1,0.0,"['B', 'B', 'A', 'B']",4,4,2,4,168.29600000000005,168.29600000000005,163,3,[308 447 471 533],"[2, 4, 5, 6]",5,471,2,6,B,PRON AUX PRON ADP DET NOUN,ik#PRON hebben#AUX die#PRON met#ADP de#DET spie#NOUN,39,small,"[943.365, 1313.22, 1389.215, 1556.474]","[944.77, 1314.309, 1390.429, 1557.511]",1389.215,['ik hebben die met de spie'],12,ik hebben die met de spie,1,met ik hebben de spie die,4,spie,39,"[943.365, 1313.22, 1389.215, 1556.474]","[944.77, 1314.309, 1390.429, 1557.511]",4
buisjes,1,"[14, 14, 14, 14, 14, 14]",[14],1,0.0,"['A', 'A', 'B', 'A', 'B', 'A']",6,1,2,4,922.694,503.2190000000001,168,1,[160 161 328 401 440 486],"[1, 1, 2, 3, 4, 5]",2,328,1,5,A,NOUN,buisjes#NOUN,39,small,"[502.971, 509.502, 1006.19, 1197.752, 1290.09, 1432.156]","[509.462, 511.27, 1009.624, 1200.737, 1291.881, 1434.615]",1006.19,"['die twee buisjes aan de', 'buisjes', 'twee buisjes aan de', 'twee buisjes aan de zijkant']",14,buisjes,4,twee aan zijkant de die buisjes,5,twee zijkant buisjes,39,"[502.971, 509.502, 1006.19, 1197.752, 1290.09, 1432.156]","[509.462, 511.27, 1009.624, 1200.737, 1291.881, 1434.615]",6
punt,1,"[2, 2, 2, 2, 2, 2]",[2],1,0.0,"['A', 'A', 'B', 'A', 'A', 'B']",6,3,2,5,1464.136,673.535,216,1,[ 53  64 269 272 351 560],"[1, 1, 2, 2, 3, 6]",2,269,1,6,A,NOUN,punt#NOUN,39,small,"[158.909, 185.693, 832.444, 844.898, 1061.126, 1627.664]","[163.528, 189.842, 836.697, 847.778, 1064.164, 1628.402]",832.444,"['groot punt', 'punt']",2,punt,2,groot punt,4,groot punt,39,"[158.909, 185.693, 832.444, 844.898, 1061.126, 1627.664]","[163.528, 189.842, 836.697, 847.778, 1064.164, 1628.402]",6
spijker,1,"[1, 1, 1, 1, 1]",[1],1,0.0,"['A', 'A', 'A', 'B', 'A']",5,5,3,4,157.202,157.202,222,3,[255 261 431 477 535],"[2, 2, 4, 5, 6]",5,477,2,6,A,NOUN,spijker#NOUN,39,small,"[794.887, 815.481, 1266.549, 1407.932, 1563.024]","[800.858, 817.677, 1268.076, 1410.58, 1565.134]",1407.932,['spijker'],1,spijker,1,spijker,4,spijker,39,"[794.887, 815.481, 1266.549, 1407.932, 1563.024]","[800.858, 817.677, 1268.076, 1410.58, 1565.134]",5
ruit,1,"[8, 8, 8, 8, 8, 8, 8]",[8],1,0.0,"['A', 'A', 'B', 'A', 'B', 'A', 'B']",7,2,2,5,1365.073,735.77,236,1,[ 80  81 316 334 425 493 550],"[1, 1, 2, 3, 4, 5, 6]",2,316,1,6,A,NOUN,ruit#NOUN,39,small,"[232.803, 241.689, 968.573, 1019.809, 1253.426, 1453.988, 1606.744]","[241.671, 245.002, 971.681, 1023.31, 1255.116, 1456.341, 1608.641]",968.573,"['ruit', 'twee ruit bovenop', 'die twee ruit bovenop']",8,ruit,3,twee die ruit bovenop,6,twee ruit bovenop,39,"[232.803, 241.689, 968.573, 1019.809, 1253.426, 1453.988, 1606.744]","[241.671, 245.002, 971.681, 1023.31, 1255.116, 1456.341, 1608.641]",7
staart,1,"[8, 8, 3, 3, 8, 8, 3, 3, 3, 8, 8, 3, 8, 8, 8, 3]",[3 8],2,0.2471748520721243,"['A', 'A', 'A', 'A', 'B', 'A', 'B', 'A', 'A', 'A', 'B', 'B', 'A', 'A', 'B', 'A']",16,2,4,5,1415.395,748.836,239,1,[ 79  84 216 241 318 333 384 391 410 428 429 490 492 553 554 569],"[1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 6, 6, 6]",2,318,1,6,A,NOUN,staart#NOUN,39,small,"[226.235, 256.624, 680.188, 755.316, 975.071, 1014.881, 1151.685, 1168.706, 1220.192, 1260.648, 1262.815, 1444.209, 1451.442, 1615.593, 1616.579, 1647.513]","[232.118, 261.39, 684.709, 757.678, 978.758, 1019.657, 1152.565, 1172.518, 1222.767, 1262.633, 1263.524, 1445.526, 1453.97, 1616.559, 1617.597, 1650.824]",975.071,"['staart', 'met die staart']",3,staart,2,die staart met,6,staart,39,"[226.235, 256.624, 680.188, 755.316, 975.071, 1014.881, 1151.685, 1168.706, 1220.192, 1260.648, 1262.815, 1444.209, 1451.442, 1615.593, 1616.579, 1647.513]","[232.118, 261.39, 684.709, 757.678, 978.758, 1019.657, 1152.565, 1172.518, 1222.767, 1262.633, 1263.524, 1445.526, 1453.97, 1616.559, 1617.597, 1650.824]",16
handvat,1,"[4, 4, 4]",[4],1,0.0,"['A', 'A', 'B']",3,1,2,1,755.2230000000001,765.268,247,1,[  3   6 250],"[1, 1, 2]",2,250,1,2,A,NOUN,handvat#NOUN,39,small,"[12.269, 28.268, 777.537]","[22.314, 36.311, 782.606]",777.537,"['handvat', 'twee rechthoekig handvat']",4,handvat,2,twee handvat rechthoekig,2,twee handvat rechthoekig,39,"[12.269, 28.268, 777.537]","[22.314, 36.311, 782.606]",3
twee rechthoekig,2,"[4, 4, 4]",[4],1,0.0,"['A', 'A', 'B']",3,1,2,1,755.2230000000001,765.268,247,1,[  3   6 250],"[1, 1, 2]",2,250,1,2,A,NUM ADJ,twee#NUM rechthoekig#ADJ,39,small,"[12.269, 28.268, 777.537]","[22.314, 36.311, 782.606]",777.537,"['twee rechthoekig handvat', 'twee rechthoekig']",4,twee rechthoekig,2,twee handvat rechthoekig,2,twee handvat rechthoekig,39,"[12.269, 28.268, 777.537]","[22.314, 36.311, 782.606]",3
zonnepaneel,1,"[10, 10, 10, 10, 10, 10]",[10],1,0.0,"['A', 'B', 'A', 'B', 'A', 'B']",6,1,1,5,1538.216,799.756,259,1,[ 37 296 395 419 514 571],"[1, 2, 3, 4, 5, 6]",2,296,1,6,A,NOUN,zonnepaneel#NOUN,39,small,"[113.027, 912.783, 1176.639, 1239.406, 1516.397, 1654.24]","[116.024, 914.399, 1178.112, 1240.635, 1517.528, 1655.343]",912.783,"['zonnepaneel', 'eh ik hebben die met het zonnepaneel', 'ik hebben die met het zonnepaneel']",10,zonnepaneel,3,zonnepaneel eh met ik hebben die het,6,zonnepaneel eh,39,"[113.027, 912.783, 1176.639, 1239.406, 1516.397, 1654.24]","[116.024, 914.399, 1178.112, 1240.635, 1517.528, 1655.343]",6
driehoekig,1,"[3, 3]",[3],1,0.0,"['A', 'B']",2,2,1,4,2.4760000000001128,2.4760000000001128,272,4,[217 489],"[1, 5]",5,489,1,5,A,ADJ,driehoekig#ADJ,39,small,"[684.733, 1441.224]","[689.82, 1443.7]",1441.224,['driehoekig'],3,driehoekig,1,driehoekig,2,driehoekig,39,"[684.733, 1441.224]","[689.82, 1443.7]",2
rechthoekig,1,"[5, 5, 14, 14]",[ 5 14],2,0.25,"['B', 'A', 'B', 'A']",4,2,1,4,1299.055,862.711,278,1,[ 45 323 442 487],"[1, 2, 4, 5]",2,323,1,5,B,ADJ,rechthoekig#ADJ,39,small,"[132.245, 994.956, 1295.524, 1434.632]","[135.577, 999.158, 1298.166, 1438.144]",994.956,['rechthoekig'],5,rechthoekig,1,rechthoekig,4,rechthoekig,39,"[132.245, 994.956, 1295.524, 1434.632]","[135.577, 999.158, 1298.166, 1438.144]",4
reling,1,"[7, 7, 7, 7, 7, 7, 7]",[7],1,0.0,"['A', 'A', 'B', 'A', 'A', 'B', 'A']",7,7,2,5,437.3330000000001,437.3330000000001,289,2,[109 293 398 399 416 473 556],"[1, 2, 3, 3, 4, 5, 6]",3,398,1,6,A,NOUN,reling#NOUN,39,small,"[331.397, 905.226, 1183.283, 1186.772, 1232.433, 1397.304, 1619.246]","[335.061, 906.912, 1184.161, 1190.4, 1233.537, 1397.796, 1620.616]",1183.283,['reling'],7,reling,1,reling,6,reling,39,"[331.397, 905.226, 1183.283, 1186.772, 1232.433, 1397.304, 1619.246]","[335.061, 906.912, 1184.161, 1190.4, 1233.537, 1397.796, 1620.616]",7
plaat,1,"[1, 1, 1]",[1],1,0.0,"['B', 'B', 'A']",3,1,2,3,825.267,829.8389999999999,290,3,[142 151 432],"[1, 1, 4]",4,432,1,4,B,NOUN,plaat#NOUN,39,small,"[438.747, 474.103, 1268.586]","[443.319, 478.16, 1272.712]",1268.586,"['een een vierkant plaat', 'plaat']",1,plaat,2,een plaat vierkant,2,plaat vierkant,39,"[438.747, 474.103, 1268.586]","[443.319, 478.16, 1272.712]",3
liggen,1,"[5, 5, 5, 5, 5, 5, 5]",[5],1,0.0,"['A', 'A', 'A', 'B', 'A', 'B', 'A']",7,2,3,5,1397.184,1060.302,359,2,[ 48 321 323 407 421 517 530],"[1, 2, 2, 3, 4, 5, 6]",3,407,1,6,A,VERB,liggen#VERB,39,small,"[149.181, 984.421, 994.956, 1209.483, 1246.537, 1522.48, 1550.498]","[153.314, 987.125, 999.158, 1210.836, 1248.764, 1523.99, 1552.479]",1209.483,"['met het liggen', 'liggen', 'die liggen']",5,liggen,3,die liggen met het,6,liggen,39,"[149.181, 984.421, 994.956, 1209.483, 1246.537, 1522.48, 1550.498]","[153.314, 987.125, 999.158, 1210.836, 1248.764, 1523.99, 1552.479]",7
rechthoek,1,"[11, 11, 11, 11, 11, 11]",[11],1,0.0,"['B', 'B', 'B', 'B', 'B', 'A']",6,6,5,5,0.6299999999998818,0.6299999999998818,374,5,[167 376 498 500 506 541],"[1, 3, 5, 5, 5, 6]",6,541,1,6,B,NOUN,rechthoek#NOUN,39,small,"[529.701, 1125.326, 1465.106, 1475.185, 1488.03, 1580.335]","[533.986, 1126.871, 1467.02, 1476.97, 1491.181, 1580.965]",1580.335,['rechthoek'],11,rechthoek,1,rechthoek,4,rechthoek,39,"[529.701, 1125.326, 1465.106, 1475.185, 1488.03, 1580.335]","[533.986, 1126.871, 1467.02, 1476.97, 1491.181, 1580.965]",6
knop drukken,2,"[4, 4]",[4],1,0.0,"['B', 'A']",2,2,1,0,2.6169999999999973,2.6169999999999973,1,0,[13 14],"[1, 1]",1,14,1,1,B,NOUN VERB,knop#NOUN drukken#VERB,40,small,"[34.893, 38.161]","[38.159, 40.778]",38.161,['knop drukken'],4,knop drukken,1,knop drukken,1,knop drukken,40,"[34.893, 38.161]","[38.159, 40.778]",2
schuin,1,"[10, 10, 10]",[10],1,0.0,"['A', 'B', 'A']",3,1,1,0,57.77300000000001,6.478999999999999,2,0,[40 42 60],"[1, 1, 1]",1,42,1,1,A,ADJ,schuin#ADJ,40,small,"[107.084, 113.563, 167.228]","[109.455, 114.88, 169.6]",113.563,"['schuin vierkant', 'schuin']",10,schuin,2,schuin vierkant,1,schuin vierkant,40,"[107.084, 113.563, 167.228]","[109.455, 114.88, 169.6]",3
tafel,1,"[7, 7, 7, 7, 7, 7, 7]",[7],1,0.0,"['B', 'A', 'A', 'B', 'A', 'B', 'A']",7,7,1,5,873.918,873.918,4,0,[108 112 249 339 356 404 463],"[1, 1, 2, 3, 4, 5, 6]",1,112,1,6,B,NOUN,tafel#NOUN,40,small,"[310.841, 317.398, 617.053, 846.638, 887.862, 1017.912, 1190.404]","[312.323, 319.285, 618.333, 848.219, 889.242, 1018.98, 1191.316]",317.398,['tafel'],7,tafel,1,tafel,6,tafel,40,"[310.841, 317.398, 617.053, 846.638, 887.862, 1017.912, 1190.404]","[312.323, 319.285, 618.333, 848.219, 889.242, 1018.98, 1191.316]",7
vierkant,1,"[15, 10, 10, 10, 1, 1, 15, 15, 1, 1, 15, 15]",[ 1 10 15],3,0.3886462923344498,"['B', 'A', 'B', 'A', 'B', 'A', 'A', 'B', 'A', 'A', 'A', 'A']",12,1,1,5,1071.928,61.55,23,0,[ 17  40  42  60 129 227 275 312 366 368 390 438],"[1, 1, 1, 1, 1, 2, 2, 3, 4, 4, 4, 6]",1,40,1,6,B,ADJ,vierkant#ADJ,40,small,"[45.534, 107.084, 113.563, 167.228, 354.31, 565.783, 672.921, 773.929, 920.18, 923.522, 980.979, 1122.52]","[50.592, 109.455, 114.88, 169.6, 358.56, 567.354, 674.783, 776.3, 921.1, 924.833, 983.683, 1126.524]",107.084,"['vierkant', 'vierkant aan de voorkant']",1,vierkant,2,voorkant aan vierkant de,5,voorkant vierkant,40,"[45.534, 107.084, 113.563, 167.228, 354.31, 565.783, 672.921, 773.929, 920.18, 923.522, 980.979, 1122.52]","[50.592, 109.455, 114.88, 169.6, 358.56, 567.354, 674.783, 776.3, 921.1, 924.833, 983.683, 1126.524]",12
trofee,1,"[3, 3, 3, 3, 3, 3]",[3],1,0.0,"['B', 'A', 'B', 'A', 'B', 'A']",6,1,1,5,725.942,51.41300000000001,23,1,[185 208 335 351 417 472],"[1, 2, 3, 4, 5, 6]",2,208,1,6,B,NOUN,trofee#NOUN,40,small,"[484.403, 535.816, 833.526, 875.571, 1054.953, 1212.663]","[486.721, 537.363, 834.556, 876.941, 1056.006, 1213.49]",535.816,"['de trofee', 'trofee']",3,trofee,2,de trofee,6,trofee,40,"[484.403, 535.816, 833.526, 875.571, 1054.953, 1212.663]","[486.721, 537.363, 834.556, 876.941, 1056.006, 1213.49]",6
raar,1,"[9, 9]",[9],1,0.0,"['B', 'A']",2,2,1,1,2.492999999999938,2.492999999999938,26,1,[432 458],"[5, 6]",6,458,5,6,B,ADJ,raar#ADJ,40,small,"[1098.739, 1177.181]","[1100.161, 1179.674]",1177.181,['raar'],9,raar,1,raar,2,raar,40,"[1098.739, 1177.181]","[1100.161, 1179.674]",2
