pair_name,turn_ID,speaker,word,lemma,pos,lemma_pos,from_ts,to_ts
016,262,A,een,een,DET,een#DET,670.66,674.51
016,262,A,gewoon,gewoon,ADJ,gewoon#ADJ,670.66,674.51
016,262,A,ja,ja,INTJ,ja#INTJ,670.66,674.51
016,262,A,een,een,DET,een#DET,670.66,674.51
016,262,A,kleine,klein,ADJ,klein#ADJ,670.66,674.51
016,262,A,uitstekel,uitstekel,NOUN,uitstekel#NOUN,670.66,674.51
016,262,A,zeg,zeggen,VERB,zeggen#VERB,670.66,674.51
016,262,A,maar,maar,ADV,maar#ADV,670.66,674.51
016,263,B,Wat,wat,PRON,wat#PRON,676.92,678.086
016,263,B,was,zijn,AUX,zijn#AUX,676.92,678.086
016,263,B,het,het,DET,het#DET,676.92,678.086
016,263,B,begin,begin,NOUN,begin#NOUN,676.92,678.086
016,263,B,ook,ook,ADV,ook#ADV,676.92,678.086
016,263,B,alweer,alweer,ADV,alweer#ADV,676.92,678.086
016,264,B,Ik,ik,PRON,ik#PRON,678.18,678.99
016,264,B,ben,zijn,AUX,zijn#AUX,678.18,678.99
016,264,B,het,het,PRON,het#PRON,678.18,678.99
016,264,B,even,even,ADV,even#ADV,678.18,678.99
016,264,B,kwijt,kwijt,ADJ,kwijt#ADJ,678.18,678.99
016,265,A,Er,er,ADV,er#ADV,678.67,684.44
016,265,A,zit,zitten,VERB,zitten#VERB,678.67,684.44
016,265,A,zit,zitten,VERB,zitten#VERB,678.67,684.44
016,265,A,voorop,voorop,ADV,voorop#ADV,678.67,684.44
016,265,A,zit,zitten,VERB,zitten#VERB,678.67,684.44
016,265,A,er,er,ADV,er#ADV,678.67,684.44
016,265,A,een,een,DET,een#DET,678.67,684.44
016,265,A,een,een,DET,een#DET,678.67,684.44
016,265,A,grote,groot,ADJ,groot#ADJ,678.67,684.44
016,265,A,ronde,rond,NOUN,rond#NOUN,678.67,684.44
016,265,A,bol,bol,ADJ,bol#ADJ,678.67,684.44
016,265,A,soort,soort,NOUN,soort#NOUN,678.67,684.44
016,265,A,van,van,ADP,van#ADP,678.67,684.44
016,265,A,neus,neus,NOUN,neus#NOUN,678.67,684.44
016,265,A,waar,waar,ADV,waar#ADV,678.67,684.44
016,265,A,een,een,DET,een#DET,678.67,684.44
016,265,A,staaf,staaf,NOUN,staaf#NOUN,678.67,684.44
016,265,A,doorheen,doorheen,ADP,doorheen#ADP,678.67,684.44
016,265,A,loopt,lopen,VERB,lopen#VERB,678.67,684.44
016,266,B,Oh,Oh,SYM,Oh#SYM,684.56,685.26
016,266,B,ja,ja,INTJ,ja#INTJ,684.56,685.26
016,266,B,ja,ja,INTJ,ja#INTJ,684.56,685.26
016,267,A,En,en,CCONJ,en#CCONJ,685.59,688.06
016,267,A,aan,aan,ADP,aan#ADP,685.59,688.06
016,267,A,het,het,DET,het#DET,685.59,688.06
016,267,A,einde,einde,NOUN,einde#NOUN,685.59,688.06
016,267,A,van,van,ADP,van#ADP,685.59,688.06
016,267,A,die,die,DET,die#DET,685.59,688.06
016,267,A,staaf,staaf,NOUN,staaf#NOUN,685.59,688.06
016,267,A,zit,zitten,VERB,zitten#VERB,685.59,688.06
016,267,A,een,een,DET,een#DET,685.59,688.06
016,267,A,ovaal,ovaal,ADJ,ovaal#ADJ,685.59,688.06
016,268,B,Ja,ja,INTJ,ja#INTJ,688.284,689.62
016,268,B,nummer,nummer,NOUN,nummer#NOUN,688.284,689.62
016,269,B,Dit,dit,PRON,dit#PRON,691.85,698.8
016,269,B,is,zijn,VERB,zijn#VERB,691.85,698.8
016,269,B,er,er,ADV,er#ADV,691.85,698.8
016,269,B,eentje,één,NUM,één#NUM,691.85,698.8
016,269,B,met,met,ADP,met#ADP,691.85,698.8
016,269,B,twee,twee,NUM,twee#NUM,691.85,698.8
016,269,B,kleine,klein,ADJ,klein#ADJ,691.85,698.8
016,269,B,ja,ja,NOUN,ja#NOUN,691.85,698.8
016,269,B,het,het,PRON,het#PRON,691.85,698.8
016,269,B,zijn,zijn,AUX,zijn#AUX,691.85,698.8
016,269,B,wel,wel,ADV,wel#ADV,691.85,698.8
016,269,B,rechthoekjes,rechthoek,NOUN,rechthoek#NOUN,691.85,698.8
016,269,B,er,er,ADV,er#ADV,691.85,698.8
016,269,B,bovenop,bovenop,ADP,bovenop#ADP,691.85,698.8
016,270,B,En,en,CCONJ,en#CCONJ,699.091,703.66
016,270,B,dan,dan,ADV,dan#ADV,699.091,703.66
016,270,B,heeft,hebben,VERB,hebben#VERB,699.091,703.66
016,270,B,hij,hij,PRON,hij#PRON,699.091,703.66
016,270,B,aan,aan,ADP,aan#ADP,699.091,703.66
016,270,B,de,de,DET,de#DET,699.091,703.66
016,270,B,linkerkant,linkerkant,NOUN,linkerkant#NOUN,699.091,703.66
016,270,B,zit,zitten,VERB,zitten#VERB,699.091,703.66
016,270,B,een,een,DET,een#DET,699.091,703.66
016,270,B,soort,soort,NOUN,soort#NOUN,699.091,703.66
016,270,B,pijp,pijp,NOUN,pijp#NOUN,699.091,703.66
016,271,B,Of,of,SCONJ,of#SCONJ,703.933,706.31
016,271,B,ja,ja,INTJ,ja#INTJ,703.933,706.31
016,271,B,een,een,DET,een#DET,703.933,706.31
016,271,B,soort,soort,NOUN,soort#NOUN,703.933,706.31
016,271,B,pijp,pijp,NOUN,pijp#NOUN,703.933,706.31
016,271,B,om,om,ADP,om#ADP,703.933,706.31
016,271,B,te,te,ADP,te#ADP,703.933,706.31
016,271,B,roken,roken,VERB,roken#VERB,703.933,706.31
016,272,B,En,en,CCONJ,en#CCONJ,706.74,708.76
016,272,B,aan,aan,ADP,aan#ADP,706.74,708.76
016,272,B,de,de,DET,de#DET,706.74,708.76
016,272,B,er,er,ADV,er#ADV,706.74,708.76
016,272,B,zit,zitten,VERB,zitten#VERB,706.74,708.76
016,272,B,een,een,DET,een#DET,706.74,708.76
016,273,B,er,er,ADV,er#ADV,709.58,712.795
016,273,B,dwars,dwars,ADJ,dwars#ADJ,709.58,712.795
016,273,B,doorheen,doorheen,ADP,doorheen#ADP,709.58,712.795
016,273,B,zit,zitten,VERB,zitten#VERB,709.58,712.795
016,273,B,een,een,DET,een#DET,709.58,712.795
016,273,B,vierkant,vierkant,ADJ,vierkant#ADJ,709.58,712.795
016,274,B,Die,die,PRON,die#PRON,712.91,713.69
016,274,B,zit,zitten,VERB,zitten#VERB,712.91,713.69
016,274,B,er,er,ADV,er#ADV,712.91,713.69
016,274,B,dwars,dwars,ADJ,dwars#ADJ,712.91,713.69
016,274,B,doorheen,doorheen,ADP,doorheen#ADP,712.91,713.69
016,275,B,en,en,CCONJ,en#CCONJ,713.73,716.55
016,275,B,daar,daar,ADV,daar#ADV,713.73,716.55
016,275,B,zit,zitten,VERB,zitten#VERB,713.73,716.55
016,275,B,nog,nog,ADV,nog#ADV,713.73,716.55
016,275,B,een,een,DET,een#DET,713.73,716.55
016,275,B,beetje,beetje,NOUN,beetje#NOUN,713.73,716.55
016,275,B,aan,aan,ADP,aan#ADP,713.73,716.55
016,275,B,de,de,DET,de#DET,713.73,716.55
016,275,B,rechterkant,rechterkant,NOUN,rechterkant#NOUN,713.73,716.55
016,275,B,zit,zitten,VERB,zitten#VERB,713.73,716.55
016,275,B,nog,nog,ADV,nog#ADV,713.73,716.55
016,275,B,een,een,DET,een#DET,713.73,716.55
016,276,B,ja,ja,INTJ,ja#INTJ,718.47,721.13
016,276,B,wat,wat,PRON,wat#PRON,718.47,721.13
016,276,B,is,zijn,AUX,zijn#AUX,718.47,721.13
016,276,B,dit,dit,PRON,dit#PRON,718.47,721.13
016,276,B,een,een,DET,een#DET,718.47,721.13
016,276,B,langwerpig,langwerpig,ADJ,langwerpig#ADJ,718.47,721.13
016,277,A,Buis,Buis,PROPN,Buis#PROPN,721.623,722.31
016,278,B,Buis,Buis,NOUN,Buis#NOUN,722.46,724.66
016,278,B,ja,ja,INTJ,ja#INTJ,722.46,724.66
016,278,B,dat,dat,PRON,dat#PRON,722.46,724.66
016,278,B,is,zijn,AUX,zijn#AUX,722.46,724.66
016,278,B,het,het,DET,het#DET,722.46,724.66
016,278,B,woord,woord,NOUN,woord#NOUN,722.46,724.66
016,278,B,dat,dat,PRON,dat#PRON,722.46,724.66
016,278,B,ik,ik,PRON,ik#PRON,722.46,724.66
016,278,B,zocht,zoeken,VERB,zoeken#VERB,722.46,724.66
016,278,B,ja,ja,INTJ,ja#INTJ,722.46,724.66
016,279,A,Die,die,PRON,die#PRON,723.55,724.51
016,279,A,er,er,ADV,er#ADV,723.55,724.51
016,279,A,uit,uit,ADP,uit#ADP,723.55,724.51
016,279,A,komt,komen,VERB,komen#VERB,723.55,724.51
016,280,B,Ja,ja,INTJ,ja#INTJ,724.92,725.09
016,281,A,Ja,ja,INTJ,ja#INTJ,724.927,726.18
016,281,A,en,en,CCONJ,en#CCONJ,724.927,726.18
016,281,A,dat,dat,PRON,dat#PRON,724.927,726.18
016,281,A,is,zijn,AUX,zijn#AUX,724.927,726.18
016,282,A,Oh,Oh,SYM,Oh#SYM,730.413,731.26
016,282,A,ja,ja,INTJ,ja#INTJ,730.413,731.26
016,282,A,nu,nu,ADV,nu#ADV,730.413,731.26
016,282,A,moet,moeten,AUX,moeten#AUX,730.413,731.26
016,282,A,ik,ik,PRON,ik#PRON,730.413,731.26
016,282,A,sorry,sorry,PRON,sorry#PRON,730.413,731.26
016,283,A,Volgens,volgens,ADP,volgens#ADP,732.38,734.36
016,283,A,mij,mij,PRON,mij#PRON,732.38,734.36
016,283,A,zijn,zijn,VERB,zijn#VERB,732.38,734.36
016,283,A,we,we,PRON,we#PRON,732.38,734.36
016,283,A,een,een,DET,een#DET,732.38,734.36
016,283,A,ronde,ronde,NOUN,ronde#NOUN,732.38,734.36
016,283,A,voorbij,voorbij,ADJ,voorbij#ADJ,732.38,734.36
016,283,A,want,want,CCONJ,want#CCONJ,732.38,734.36
016,283,A,deze,deze,PRON,deze#PRON,732.38,734.36
016,283,A,hebben,hebben,VERB,hebben#VERB,732.38,734.36
016,283,A,we,we,PRON,we#PRON,732.38,734.36
016,283,A,net,net,ADV,net#ADV,732.38,734.36
016,283,A,ook,ook,ADV,ook#ADV,732.38,734.36
016,283,A,al,al,ADV,al#ADV,732.38,734.36
016,283,A,gehad,hebben,VERB,hebben#VERB,732.38,734.36
016,284,A,Dit,dit,PRON,dit#PRON,734.46,736.99
016,284,A,is,zijn,AUX,zijn#AUX,734.46,736.99
016,284,A,diegene,diegene,PRON,diegene#PRON,734.46,736.99
016,284,A,die,die,PRON,die#PRON,734.46,736.99
016,284,A,een,een,DET,een#DET,734.46,736.99
016,284,A,driehoek,driehoek,NOUN,driehoek#NOUN,734.46,736.99
016,284,A,onderaan,onderaan,ADP,onderaan#ADP,734.46,736.99
016,284,A,heeft,hebben,AUX,hebben#AUX,734.46,736.99
016,285,A,en,en,CCONJ,en#CCONJ,737.1,739.74
016,285,A,die,die,PRON,die#PRON,737.1,739.74
016,285,A,dan,dan,ADV,dan#ADV,737.1,739.74
016,285,A,zo,zo,ADV,zo#ADV,737.1,739.74
016,285,A,die,die,PRON,die#PRON,737.1,739.74
016,285,A,omhoog,omhoog,ADV,omhoog#ADV,737.1,739.74
016,285,A,staat,staan,VERB,staan#VERB,737.1,739.74
016,285,A,zeg,zeggen,VERB,zeggen#VERB,737.1,739.74
016,285,A,maar,maar,ADV,maar#ADV,737.1,739.74
016,286,A,Dit,dit,PRON,dit#PRON,739.86,741.51
016,286,A,is,zijn,AUX,zijn#AUX,739.86,741.51
016,286,A,de,de,DET,de#DET,739.86,741.51
016,286,A,enige,enig,PRON,enig#PRON,739.86,741.51
016,286,A,die,die,PRON,die#PRON,739.86,741.51
016,286,A,hoger,hoog,ADJ,hoog#ADJ,739.86,741.51
016,286,A,staat,bekendstaan,VERB,bekendstaan#VERB,739.86,741.51
016,286,A,dan,dan,SCONJ,dan#SCONJ,739.86,741.51
016,286,A,de,de,DET,de#DET,739.86,741.51
016,286,A,rest,rest,NOUN,rest#NOUN,739.86,741.51
016,287,A,Ik,ik,PRON,ik#PRON,741.83,743.14
016,287,A,weet,weten,VERB,weten#VERB,741.83,743.14
016,287,A,niet,niet,ADV,niet#ADV,741.83,743.14
016,287,A,hoe,hoe,ADV,hoe#ADV,741.83,743.14
016,287,A,jij,jij,PRON,jij#PRON,741.83,743.14
016,287,A,het,het,PRON,het#PRON,741.83,743.14
016,287,A,omschreeft,omschreeft,VERB,omschreeft#VERB,741.83,743.14
016,287,A,maar,maar,CCONJ,maar#CCONJ,741.83,743.14
016,288,B,Ja,ja,INTJ,ja#INTJ,742.21,743.59
016,288,B,nummer,nummer,NOUN,nummer#NOUN,742.21,743.59
016,288,B,ja,ja,INTJ,ja#INTJ,742.21,743.59
016,288,B,nummer,nummer,NOUN,nummer#NOUN,742.21,743.59
016,289,A,Ja,ja,INTJ,ja#INTJ,743.82,744.05
016,290,B,inderdaad,inderdaad,ADV,inderdaad#ADV,746.04,747.52
016,290,B,zijn,zijn,AUX,zijn#AUX,746.04,747.52
016,290,B,we,we,PRON,we#PRON,746.04,747.52
016,290,B,nu,nu,ADV,nu#ADV,746.04,747.52
016,290,B,de,de,DET,de#DET,746.04,747.52
016,290,B,tweede,twee,ADJ,twee#ADJ,746.04,747.52
016,290,B,ronde,ronde,NOUN,ronde#NOUN,746.04,747.52
016,291,A,Ja,ja,INTJ,ja#INTJ,747.75,748.26
016,292,B,Dit,dit,PRON,dit#PRON,748.197,752.07
016,292,B,is,zijn,AUX,zijn#AUX,748.197,752.07
016,292,B,diegene,diegene,ADV,diegene#ADV,748.197,752.07
016,292,B,met,met,ADP,met#ADP,748.197,752.07
016,292,B,die,die,DET,die#DET,748.197,752.07
016,292,B,haagpluk,haagpluk,NOUN,haagpluk#NOUN,748.197,752.07
016,292,B,die,die,PRON,die#PRON,748.197,752.07
016,292,B,jij,jij,PRON,jij#PRON,748.197,752.07
016,292,B,omschreef,omschrijven,VERB,omschrijven#VERB,748.197,752.07
016,293,A,Die,die,PRON,die#PRON,752.52,753.35
016,293,A,we,we,PRON,we#PRON,752.52,753.35
016,293,A,net,net,ADV,net#ADV,752.52,753.35
016,293,A,hebben,hebben,AUX,hebben#AUX,752.52,753.35
016,293,A,gehad,hebben,VERB,hebben#VERB,752.52,753.35
016,294,A,met,met,ADP,met#ADP,753.46,755.48
016,294,A,die,die,DET,die#DET,753.46,755.48
016,294,A,staven,staf,NOUN,staf#NOUN,753.46,755.48
016,294,A,door,door,ADP,door#ADP,753.46,755.48
016,294,A,de,de,DET,de#DET,753.46,755.48
016,294,A,neus,neus,NOUN,neus#NOUN,753.46,755.48
016,294,A,heen,heen,ADP,heen#ADP,753.46,755.48
016,295,B,Ja,ja,INTJ,ja#INTJ,753.623,753.82
016,296,B,Ja,ja,INTJ,ja#INTJ,754.804,754.98
016,297,A,Ja,ja,INTJ,ja#INTJ,755.57,756.91
016,297,A,dat,dat,PRON,dat#PRON,755.57,756.91
016,297,A,is,zijn,AUX,zijn#AUX,755.57,756.91
016,298,B,Ja,ja,INTJ,ja#INTJ,755.685,755.87
016,299,A,Dit,dit,PRON,dit#PRON,759.07,763.05
016,299,A,is,zijn,AUX,zijn#AUX,759.07,763.05
016,299,A,degene,degeen,PRON,degeen#PRON,759.07,763.05
016,299,A,met,met,ADP,met#ADP,759.07,763.05
016,299,A,dat,dat,DET,dat#DET,759.07,763.05
016,299,A,balkje,balk,NOUN,balk#NOUN,759.07,763.05
016,299,A,wat,wat,PRON,wat#PRON,759.07,763.05
016,299,A,bovenop,bovenop,ADP,bovenop#ADP,759.07,763.05
016,299,A,ligt,liggen,VERB,liggen#VERB,759.07,763.05
016,300,A,En,en,CCONJ,en#CCONJ,764.05,767.27
016,300,A,waarvan,waarvan,ADV,waarvan#ADV,764.05,767.27
016,300,A,je,je,PRON,je#PRON,764.05,767.27
016,300,A,niet,niet,ADV,niet#ADV,764.05,767.27
016,300,A,goed,goed,ADJ,goed#ADJ,764.05,767.27
016,300,A,wist,weten,VERB,weten#VERB,764.05,767.27
016,300,A,hoe,hoe,ADV,hoe#ADV,764.05,767.27
016,300,A,je,je,PRON,je#PRON,764.05,767.27
016,300,A,moest,moeten,AUX,moeten#AUX,764.05,767.27
016,300,A,omschrijven,omschrijven,VERB,omschrijven#VERB,764.05,767.27
016,300,A,wat,wat,PRON,wat#PRON,764.05,767.27
016,300,A,aan,aan,ADP,aan#ADP,764.05,767.27
016,300,A,de,de,DET,de#DET,764.05,767.27
016,300,A,linkerkant,linkerkant,NOUN,linkerkant#NOUN,764.05,767.27
016,300,A,zat,zitten,VERB,zitten#VERB,764.05,767.27
016,301,B,Oh,Oh,SYM,Oh#SYM,768.061,770.2
016,301,B,ja,ja,INTJ,ja#INTJ,768.061,770.2
016,301,B,even,even,ADV,even#ADV,768.061,770.2
016,301,B,denken,denken,VERB,denken#VERB,768.061,770.2
016,301,B,waar,waar,ADV,waar#ADV,768.061,770.2
016,301,B,die,die,PRON,die#PRON,768.061,770.2
016,301,B,is,zijn,AUX,zijn#AUX,768.061,770.2
016,302,B,Dat,dat,DET,dat#DET,770.98,772.7
016,302,B,balkje,balk,NOUN,balk#NOUN,770.98,772.7
016,302,B,er,er,PRON,er#PRON,770.98,772.7
016,302,B,bovenop,bovenop,ADP,bovenop#ADP,770.98,772.7
016,303,B,Oh,Oh,SYM,Oh#SYM,772.87,773.94
016,303,B,ja,ja,INTJ,ja#INTJ,772.87,773.94
016,303,B,nummer,nummer,NOUN,nummer#NOUN,772.87,773.94
016,304,B,Dit,dit,PRON,dit#PRON,776.01,781.87
016,304,B,is,zijn,AUX,zijn#AUX,776.01,781.87
016,304,B,diegene,diegene,PRON,diegene#PRON,776.01,781.87
016,304,B,met,met,ADP,met#ADP,776.01,781.87
016,304,B,met,met,ADP,met#ADP,776.01,781.87
016,304,B,die,die,PRON,die#PRON,776.01,781.87
016,304,B,zowel,zowel,CCONJ,zowel#CCONJ,776.01,781.87
016,304,B,links,links,ADJ,links#ADJ,776.01,781.87
016,304,B,als,als,SCONJ,als#SCONJ,776.01,781.87
016,304,B,rechts,rechts,ADJ,rechts#ADJ,776.01,781.87
016,304,B,een,een,DET,een#DET,776.01,781.87
016,304,B,staaf,staaf,NOUN,staaf#NOUN,776.01,781.87
016,304,B,had,hebben,VERB,hebben#VERB,776.01,781.87
016,305,B,met,met,ADP,met#ADP,781.94,783.33
016,305,B,een,een,DET,een#DET,781.94,783.33
016,305,B,bolletje,bolle,NOUN,bolle#NOUN,781.94,783.33
016,305,B,op,op,ADP,op#ADP,781.94,783.33
016,305,B,het,het,DET,het#DET,781.94,783.33
016,305,B,einde,einde,NOUN,einde#NOUN,781.94,783.33
016,306,B,Die,die,PRON,die#PRON,783.739,786.69
016,306,B,ik,ik,PRON,ik#PRON,783.739,786.69
016,306,B,vroeg,vragen,VERB,vragen#VERB,783.739,786.69
016,306,B,nog,nog,ADV,nog#ADV,783.739,786.69
016,306,B,is,zijn,AUX,zijn#AUX,783.739,786.69
016,306,B,die,die,PRON,die#PRON,783.739,786.69
016,306,B,linker,linker,ADJ,linker#ADJ,783.739,786.69
016,306,B,korter,kort,ADJ,kort#ADJ,783.739,786.69
016,306,B,dan,dan,SCONJ,dan#SCONJ,783.739,786.69
016,306,B,de,de,DET,de#DET,783.739,786.69
016,306,B,rechter,rechter,NOUN,rechter#NOUN,783.739,786.69
016,307,A,Oh,Oh,SYM,Oh#SYM,784.78,786.1
016,307,A,ja,ja,INTJ,ja#INTJ,784.78,786.1
016,307,A,en,en,CCONJ,en#CCONJ,784.78,786.1
016,307,A,de,de,DET,de#DET,784.78,786.1
016,307,A,ene,een,PRON,een#PRON,784.78,786.1
016,308,A,Ja,ja,INTJ,ja#INTJ,786.93,788.34
016,308,A,dat,dat,PRON,dat#PRON,786.93,788.34
016,308,A,is,zijn,AUX,zijn#AUX,786.93,788.34
016,308,A,een,een,DET,een#DET,786.93,788.34
016,309,B,Ja,ja,INTJ,ja#INTJ,787.203,787.32
016,310,A,Dit,dit,PRON,dit#PRON,789.88,792.46
016,310,A,is,zijn,AUX,zijn#AUX,789.88,792.46
016,310,A,degene,degeen,PRON,degeen#PRON,789.88,792.46
016,310,A,die,die,PRON,die#PRON,789.88,792.46
016,311,A,jij,jij,PRON,jij#PRON,793.55,794.71
016,311,A,noemde,noemen,VERB,noemen#VERB,793.55,794.71
016,311,A,het,het,PRON,het#PRON,793.55,794.71
016,311,A,een,een,DET,een#DET,793.55,794.71
016,311,A,onderzetter,onderzetter,NOUN,onderzetter#NOUN,793.55,794.71
016,312,A,maar,maar,ADV,maar#ADV,794.78,796.41
016,312,A,zo'n,zo'n,ADV,zo'n#ADV,794.78,796.41
016,312,A,verhoginkje,verhoginkje,VERB,verhoginkje#VERB,794.78,796.41
016,312,A,heeft,hebben,AUX,hebben#AUX,794.78,796.41
016,312,A,eronder,eronder,ADV,eronder#ADV,794.78,796.41
016,313,A,En,en,CCONJ,en#CCONJ,796.72,798.87
016,313,A,dan,dan,ADV,dan#ADV,796.72,798.87
016,313,A,zo'n,zo'n,DET,zo'n#DET,796.72,798.87
016,313,A,bowlingbal,bowlingbal,NOUN,bowlingbal#NOUN,796.72,798.87
016,314,A,dus,dus,ADV,dus#ADV,799.42,803.28
016,314,A,een,een,DET,een#DET,799.42,803.28
016,314,A,bowlingpion,bowlingpion,NOUN,bowlingpion#NOUN,799.42,803.28
016,314,A,zegmaar,zegmaar,ADV,zegmaar#ADV,799.42,803.28
016,314,A,op,op,ADP,op#ADP,799.42,803.28
016,314,A,de,de,DET,de#DET,799.42,803.28
016,314,A,kop,kop,NOUN,kop#NOUN,799.42,803.28
016,314,A,erin,erin,ADV,erin#ADV,799.42,803.28
016,314,A,gestoken,steken,VERB,steken#VERB,799.42,803.28
016,315,B,Ja,ja,INTJ,ja#INTJ,802.409,803.63
016,315,B,nummer,nummer,NOUN,nummer#NOUN,802.409,803.63
016,316,B,Dit,dit,PRON,dit#PRON,806.433,809.87
016,316,B,is,zijn,AUX,zijn#AUX,806.433,809.87
016,316,B,die,die,PRON,die#PRON,806.433,809.87
016,316,B,met,met,ADP,met#ADP,806.433,809.87
016,316,B,een,een,DET,een#DET,806.433,809.87
016,316,B,trapezium,trapezium,NOUN,trapezium#NOUN,806.433,809.87
016,316,B,op,op,ADP,op#ADP,806.433,809.87
016,316,B,de,de,DET,de#DET,806.433,809.87
016,316,B,kop,kop,NOUN,kop#NOUN,806.433,809.87
016,317,B,en,en,CCONJ,en#CCONJ,810.36,816.13
016,317,B,aan,aan,ADP,aan#ADP,810.36,816.13
016,317,B,de,de,DET,de#DET,810.36,816.13
016,317,B,rechterkant,rechterkant,NOUN,rechterkant#NOUN,810.36,816.13
016,317,B,twee,twee,NUM,twee#NUM,810.36,816.13
016,317,B,twee,twee,NUM,twee#NUM,810.36,816.13
016,317,B,rechthoekjes,rechthoek,NOUN,rechthoek#NOUN,810.36,816.13
016,318,A,Twee,twee,NUM,twee#NUM,816.584,817.68
016,318,A,balkjes,balk,NOUN,balk#NOUN,816.584,817.68
016,318,A,die,die,PRON,die#PRON,816.584,817.68
016,318,A,uitsteken,uitsteken,VERB,uitsteken#VERB,816.584,817.68
016,319,B,Twee,twee,NUM,twee#NUM,817.45,818.81
016,319,B,balkjes,balk,NOUN,balk#NOUN,817.45,818.81
016,319,B,ja,ja,INTJ,ja#INTJ,817.45,818.81
016,320,A,en,en,CCONJ,en#CCONJ,817.73,824.82
016,320,A,dan,dan,ADV,dan#ADV,817.73,824.82
016,320,A,en,en,CCONJ,en#CCONJ,817.73,824.82
016,320,A,dan,dan,ADV,dan#ADV,817.73,824.82
016,320,A,links,links,ADJ,links#ADJ,817.73,824.82
016,320,A,nog,nog,ADV,nog#ADV,817.73,824.82
016,320,A,zo'n,zo'n,PRON,zo'n#PRON,817.73,824.82
016,320,A,ja,ja,INTJ,ja#INTJ,817.73,824.82
016,320,A,dingetje,dinget,NOUN,dinget#NOUN,817.73,824.82
016,321,B,Neus,Neus,NOUN,Neus#NOUN,820.86,821.44
016,322,B,En,en,CCONJ,en#CCONJ,822.72,825.05
016,322,B,daaronder,daaronder,ADV,daaronder#ADV,822.72,825.05
016,322,B,nog,nog,ADV,nog#ADV,822.72,825.05
016,322,B,een,een,DET,een#DET,822.72,825.05
016,322,B,soort,soort,NOUN,soort#NOUN,822.72,825.05
016,322,B,voerenbak,voerenbak,NOUN,voerenbak#NOUN,822.72,825.05
016,323,A,Ja,ja,INTJ,ja#INTJ,825.15,826.25
016,323,A,dat,dat,PRON,dat#PRON,825.15,826.25
016,323,A,is,zijn,AUX,zijn#AUX,825.15,826.25
016,324,A,Deze,deze,PRON,deze#PRON,828.056,830.11
016,324,A,heeft,hebben,VERB,hebben#VERB,828.056,830.11
016,324,A,een,een,DET,een#DET,828.056,830.11
016,324,A,vierkante,vierkant,ADJ,vierkant#ADJ,828.056,830.11
016,324,A,plaat,plaat,NOUN,plaat#NOUN,828.056,830.11
016,324,A,voorop,voorop,ADV,voorop#ADV,828.056,830.11
016,325,A,en,en,CCONJ,en#CCONJ,830.17,831.85
016,325,A,een,een,DET,een#DET,830.17,831.85
016,325,A,spijker,spijker,NOUN,spijker#NOUN,830.17,831.85
016,325,A,die,die,PRON,die#PRON,830.17,831.85
016,325,A,bovenin,bovenin,ADJ,bovenin#ADJ,830.17,831.85
016,325,A,staat,staan,VERB,staan#VERB,830.17,831.85
016,326,A,En,en,CCONJ,en#CCONJ,831.92,836.04
016,326,A,dan,dan,ADV,dan#ADV,831.92,836.04
016,326,A,links,links,ADJ,links#ADJ,831.92,836.04
016,326,A,weer,weer,ADV,weer#ADV,831.92,836.04
016,326,A,die,die,PRON,die#PRON,831.92,836.04
016,326,A,twee,twee,NUM,twee#NUM,831.92,836.04
016,326,A,ja,ja,INTJ,ja#INTJ,831.92,836.04
016,326,A,blokjes,blok,NOUN,blok#NOUN,831.92,836.04
016,326,A,die,die,PRON,die#PRON,831.92,836.04
016,326,A,dan,dan,ADV,dan#ADV,831.92,836.04
016,326,A,zo,zo,ADV,zo#ADV,831.92,836.04
016,326,A,erin,erin,ADV,erin#ADV,831.92,836.04
016,326,A,gaan,gaan,VERB,gaan#VERB,831.92,836.04
016,327,B,Ja,ja,INTJ,ja#INTJ,835.2,836.994
016,327,B,nummer,nummer,NOUN,nummer#NOUN,835.2,836.994
016,328,B,Dit,dit,PRON,dit#PRON,839.166,845.515
016,328,B,is,zijn,AUX,zijn#AUX,839.166,845.515
016,328,B,die,die,PRON,die#PRON,839.166,845.515
016,328,B,complexe,complex,ADJ,complex#ADJ,839.166,845.515
016,328,B,waarin,waarin,ADV,waarin#ADV,839.166,845.515
016,328,B,dan,dan,SCONJ,dan#SCONJ,839.166,845.515
016,328,B,bovenin,bovenin,ADP,bovenin#ADP,839.166,845.515
016,328,B,ja,ja,INTJ,ja#INTJ,839.166,845.515
016,328,B,zo'n,zo'n,DET,zo'n#DET,839.166,845.515
016,328,B,vierkant,vierkant,ADJ,vierkant#ADJ,839.166,845.515
016,328,B,zit,zitten,VERB,zitten#VERB,839.166,845.515
016,329,B,waar,waar,ADV,waar#ADV,845.6,847.57
016,329,B,dan,dan,ADV,dan#ADV,845.6,847.57
016,329,B,twee,twee,NUM,twee#NUM,845.6,847.57
016,329,B,torentjes,torent,NOUN,torent#NOUN,845.6,847.57
016,329,B,ingaan,ingaan,VERB,ingaan#VERB,845.6,847.57
016,330,B,in,in,ADP,in#ADP,847.75,848.9
016,330,B,dat,dat,DET,dat#DET,847.75,848.9
016,330,B,vierkant,vierkant,ADJ,vierkant#ADJ,847.75,848.9
016,331,A,Ja,ja,INTJ,ja#INTJ,848.2,851.61
