pair,speaker,condition,round,trial,begin,end,duration_ms,duration_m,director,accuracy,target,num_words,num_content_words,num_lex_align,num_gestures,num_iconic_gestures,num_deictic_gestures,num_representational_gestures,num_other_gestures,num_gestural_align
40,B,Asym,5,5_3,1008745,1016586,7841,0.13068333333333335,A,1,12,6,5,0,0,0,0,0,0,0
40,A,Asym,5,5_4,1016768,1023401,6633,0.11055,B,1,7,6,1,0,0,0,0,0,0,0
40,B,Asym,5,5_4,1016768,1023401,6633,0.11055,B,1,7,5,1,1,0,0,0,0,0,0
40,A,Asym,5,5_5,1023574,1026967,3393,0.056549999999999996,A,1,4,4,1,1,0,0,0,0,0,0
40,B,Asym,5,5_5,1023574,1026967,3393,0.056549999999999996,A,1,4,2,1,0,0,0,0,0,0,0
40,A,Asym,5,5_6,1027144,1037766,10622,0.17703333333333332,B,1,1,6,2,0,0,0,0,0,0,0
40,B,Asym,5,5_6,1027144,1037766,10622,0.17703333333333332,B,1,1,13,4,1,0,0,0,0,0,0
40,A,Asym,5,5_7,1037953,1042059,4106,0.06843333333333333,A,1,6,9,2,2,0,0,0,0,0,0
40,B,Asym,5,5_7,1037953,1042059,4106,0.06843333333333333,A,1,6,2,1,0,0,0,0,0,0,0
40,A,Asym,5,5_8,1042241,1047298,5057,0.08428333333333334,B,1,13,3,1,0,0,0,0,0,0,0
40,B,Asym,5,5_8,1042241,1047298,5057,0.08428333333333334,B,1,13,6,2,0,0,0,0,0,0,0
40,A,Asym,5,5_9,1047478,1053463,5985,0.09975,A,1,14,7,2,0,0,0,0,0,0,0
40,B,Asym,5,5_9,1047478,1053463,5985,0.09975,A,1,14,3,2,0,0,0,0,0,0,0
40,A,Asym,5,5_10,1053650,1060601,6951,0.11585,B,1,3,4,1,0,0,0,0,0,0,0
40,B,Asym,5,5_10,1053650,1060601,6951,0.11585,B,1,3,4,1,1,0,0,0,0,0,0
40,A,Asym,5,5_11,1060773,1069637,8864,0.14773333333333336,A,1,8,14,4,1,1,0,0,0,1,0
40,B,Asym,5,5_11,1060773,1069637,8864,0.14773333333333336,A,1,8,4,2,0,0,0,0,0,0,0
40,A,Asym,5,5_12,1069815,1085679,15864,0.2644,B,1,11,6,1,0,0,0,0,0,0,0
40,B,Asym,5,5_12,1069815,1085679,15864,0.2644,B,1,11,18,6,3,0,0,0,0,0,0
40,A,Asym,5,5_13,1085862,1093546,7684,0.12806666666666666,A,1,16,17,6,1,2,1,1,2,0,0
40,B,Asym,5,5_13,1085862,1093546,7684,0.12806666666666666,A,1,16,3,1,0,0,0,0,0,0,0
40,A,Asym,5,5_14,1093719,1104495,10776,0.1796,B,1,9,5,3,0,0,0,0,0,0,0
40,B,Asym,5,5_14,1093719,1104495,10776,0.1796,B,1,9,15,6,0,0,0,0,0,0,0
40,A,Asym,5,5_15,1104678,1112064,7386,0.1231,A,1,10,3,1,1,0,0,0,0,0,0
40,B,Asym,5,5_15,1104678,1112064,7386,0.1231,A,1,10,3,2,0,0,0,0,0,0,0
40,A,Asym,5,5_16,1112235,1120796,8561,0.14268333333333333,B,1,5,4,1,0,0,0,0,0,0,0
40,B,Asym,5,5_16,1112235,1120796,8561,0.14268333333333333,B,1,5,4,1,1,0,0,0,0,0,0
40,A,Asym,6,6_1,1120976,1129849,8873,0.1478833333333333,A,1,15,11,4,1,1,1,0,1,0,0
40,B,Asym,6,6_1,1120976,1129849,8873,0.1478833333333333,A,1,15,3,1,0,0,0,0,0,0,0
40,A,Asym,6,6_2,1130017,1135691,5674,0.09456666666666667,B,1,14,4,1,0,0,0,0,0,0,0
40,B,Asym,6,6_2,1130017,1135691,5674,0.09456666666666667,B,1,14,7,1,1,0,0,0,0,0,0
40,A,Asym,6,6_3,1135872,1140714,4842,0.0807,A,1,5,4,1,1,0,0,0,0,0,0
40,B,Asym,6,6_3,1135872,1140714,4842,0.0807,A,1,5,2,1,0,0,0,0,0,0,0
40,A,Asym,6,6_4,1140893,1146400,5507,0.09178333333333333,B,1,12,7,4,0,0,0,0,0,0,0
40,B,Asym,6,6_4,1140893,1146400,5507,0.09178333333333333,B,1,12,6,3,0,0,0,0,0,0,0
40,A,Asym,6,6_5,1146581,1153455,6874,0.11456666666666666,A,1,1,6,1,1,0,0,0,0,0,0
40,B,Asym,6,6_5,1146581,1153455,6874,0.11456666666666666,A,1,1,3,2,0,0,0,0,0,0,0
40,A,Asym,6,6_6,1153638,1159890,6252,0.1042,B,1,6,2,1,0,0,0,0,0,0,0
40,B,Asym,6,6_6,1153638,1159890,6252,0.1042,B,1,6,8,3,1,0,0,0,0,0,0
40,A,Asym,6,6_7,1160060,1166593,6533,0.10888333333333335,A,1,11,18,6,3,2,1,0,1,1,0
40,B,Asym,6,6_7,1160060,1166593,6533,0.10888333333333335,A,1,11,3,1,0,0,0,0,0,0,0
40,A,Asym,6,6_8,1166766,1175803,9037,0.15061666666666668,B,1,4,7,4,0,0,0,0,0,0,0
40,B,Asym,6,6_8,1166766,1175803,9037,0.15061666666666668,B,1,4,5,1,1,0,0,0,0,0,0
40,A,Asym,6,6_9,1175974,1182188,6214,0.10356666666666667,A,1,9,8,4,1,1,0,0,0,1,0
40,B,Asym,6,6_9,1175974,1182188,6214,0.10356666666666667,A,1,9,5,1,0,0,0,0,0,0,0
40,A,Asym,6,6_10,1182363,1189327,6964,0.11606666666666668,B,1,8,2,2,0,0,0,0,0,0,0
40,B,Asym,6,6_10,1182363,1189327,6964,0.11606666666666668,B,1,8,11,2,0,0,0,0,0,0,0
40,A,Asym,6,6_11,1189502,1194756,5254,0.08756666666666665,A,1,7,4,1,1,0,0,0,0,0,0
40,B,Asym,6,6_11,1189502,1194756,5254,0.08756666666666665,A,1,7,3,2,0,0,0,0,0,0,0
40,A,Asym,6,6_12,1194924,1199392,4468,0.07446666666666667,B,1,2,3,1,0,0,0,0,0,0,0
40,B,Asym,6,6_12,1194924,1199392,4468,0.07446666666666667,B,1,2,4,1,1,0,0,0,0,0,0
40,A,Asym,6,6_13,1199561,1203620,4059,0.06765,A,1,13,6,2,0,0,0,0,0,0,0
40,B,Asym,6,6_13,1199561,1203620,4059,0.06765,A,1,13,2,1,0,0,0,0,0,0,0
40,A,Asym,6,6_14,1203798,1211629,7831,0.13051666666666667,B,1,16,2,1,0,0,0,0,0,0,0
40,B,Asym,6,6_14,1203798,1211629,7831,0.13051666666666667,B,1,16,13,2,1,0,0,0,0,0,0
40,A,Asym,6,6_15,1211805,1214607,2802,0.0467,A,1,3,3,1,1,0,0,0,0,0,0
40,B,Asym,6,6_15,1211805,1214607,2802,0.0467,A,1,3,2,1,0,0,0,0,0,0,0
40,A,Asym,6,6_16,1214774,1219223,4449,0.07415,B,1,10,2,1,0,0,0,0,0,0,0
40,B,Asym,6,6_16,1214774,1219223,4449,0.07415,B,1,10,2,1,1,0,0,0,0,0,0
41,A,AO,1,1_1,1000,40985,39985,0.6664166666666667,A,1,4,61,24,0,6,6,0,6,0,0
41,B,AO,1,1_1,1000,40985,39985,0.6664166666666667,A,1,4,23,11,2,0,0,0,0,0,0
41,A,AO,1,1_2,41185,69375,28190,0.4698333333333334,B,1,15,14,7,0,0,0,0,0,0,0
41,B,AO,1,1_2,41185,69375,28190,0.4698333333333334,B,1,15,34,14,0,0,0,0,0,0,0
41,A,AO,1,1_3,69560,99061,29501,0.49168333333333336,A,1,10,64,30,0,5,4,1,5,0,0
41,B,AO,1,1_3,69560,99061,29501,0.49168333333333336,A,1,10,7,3,0,0,0,0,0,0,0
41,A,AO,1,1_4,99253,236040,136787,2.2797833333333335,B,1,5,83,40,3,8,4,0,4,4,0
41,B,AO,1,1_4,99253,236040,136787,2.2797833333333335,B,1,5,230,111,2,1,1,0,1,0,0
41,A,AO,1,1_5,236222,265666,29444,0.4907333333333333,A,1,2,45,23,0,2,1,0,1,1,0
41,B,AO,1,1_5,236222,265666,29444,0.4907333333333333,A,1,2,10,4,0,0,0,0,0,0,0
41,A,AO,1,1_6,265848,278321,12473,0.20788333333333334,B,1,13,9,5,0,1,0,0,0,1,0
41,B,AO,1,1_6,265848,278321,12473,0.20788333333333334,B,1,13,14,7,0,0,0,0,0,0,0
41,A,AO,1,1_7,278509,310381,31872,0.5312,A,1,8,69,27,0,9,6,3,9,0,0
41,B,AO,1,1_7,278509,310381,31872,0.5312,A,1,8,8,2,1,0,0,0,0,0,0
41,A,AO,1,1_8,310570,328033,17463,0.29105000000000003,B,1,7,6,1,0,0,0,0,0,0,0
41,B,AO,1,1_8,310570,328033,17463,0.29105000000000003,B,1,7,24,12,0,0,0,0,0,0,0
41,A,AO,1,1_9,328219,352670,24451,0.4075166666666667,A,1,6,50,20,0,2,2,0,2,0,0
41,B,AO,1,1_9,328219,352670,24451,0.4075166666666667,A,1,6,3,0,0,0,0,0,0,0,0
41,A,AO,1,1_10,352857,374386,21529,0.3588166666666667,B,1,1,14,2,0,0,0,0,0,0,0
41,B,AO,1,1_10,352857,374386,21529,0.3588166666666667,B,1,1,32,12,0,0,0,0,0,0,0
41,A,AO,1,1_11,374576,404661,30085,0.5014166666666667,A,1,14,73,32,0,6,4,0,4,2,0
41,B,AO,1,1_11,374576,404661,30085,0.5014166666666667,A,1,14,19,9,1,0,0,0,0,0,0
41,A,AO,1,1_12,404835,425244,20409,0.34015,B,1,11,9,2,0,0,0,0,0,0,0
41,B,AO,1,1_12,404835,425244,20409,0.34015,B,1,11,41,19,0,2,1,0,1,1,0
41,A,AO,1,1_13,425420,442484,17064,0.2844,A,1,12,33,17,0,2,2,0,2,0,0
41,B,AO,1,1_13,425420,442484,17064,0.2844,A,1,12,2,0,0,0,0,0,0,0,0
41,A,AO,1,1_14,442668,461948,19280,0.32133333333333336,B,1,9,4,1,0,0,0,0,0,0,0
41,B,AO,1,1_14,442668,461948,19280,0.32133333333333336,B,1,9,29,15,0,3,3,0,3,0,0
41,A,AO,1,1_15,462135,483341,21206,0.3534333333333333,A,1,16,45,20,0,2,1,0,1,1,0
41,B,AO,1,1_15,462135,483341,21206,0.3534333333333333,A,1,16,3,1,0,0,0,0,0,0,0
41,A,AO,1,1_16,483520,497974,14454,0.2409,B,1,3,5,1,0,0,0,0,0,0,0
41,B,AO,1,1_16,483520,497974,14454,0.2409,B,1,3,27,11,0,0,0,0,0,0,0
41,A,AO,2,2_1,498150,510033,11883,0.19804999999999998,A,1,13,16,5,1,0,0,0,0,0,0
41,B,AO,2,2_1,498150,510033,11883,0.19804999999999998,A,1,13,9,3,0,0,0,0,0,0,0
41,A,AO,2,2_2,510210,527515,17305,0.28841666666666665,B,1,6,16,5,0,0,0,0,0,0,0
41,B,AO,2,2_2,510210,527515,17305,0.28841666666666665,B,1,6,20,5,2,0,0,0,0,0,0
41,A,AO,2,2_3,527692,537138,9446,0.15743333333333334,A,1,3,12,4,1,0,0,0,0,0,0
41,B,AO,2,2_3,527692,537138,9446,0.15743333333333334,A,1,3,3,1,0,0,0,0,0,0,0
41,A,AO,2,2_4,537317,550166,12849,0.21415,B,1,4,4,1,0,0,0,0,0,0,0
41,B,AO,2,2_4,537317,550166,12849,0.21415,B,1,4,23,10,0,0,0,0,0,0,0
41,A,AO,2,2_5,550345,561614,11269,0.18781666666666666,A,1,1,24,8,1,0,0,0,0,0,0
41,B,AO,2,2_5,550345,561614,11269,0.18781666666666666,A,1,1,2,0,0,0,0,0,0,0,0
41,A,AO,2,2_6,561789,572508,10719,0.17865,B,1,2,5,1,0,0,0,0,0,0,0
41,B,AO,2,2_6,561789,572508,10719,0.17865,B,1,2,12,5,2,1,0,0,0,1,0
41,A,AO,2,2_7,572681,588283,15602,0.26003333333333334,A,1,11,28,14,2,1,1,0,1,0,0
41,B,AO,2,2_7,572681,588283,15602,0.26003333333333334,A,1,11,6,0,0,0,0,0,0,0,0
41,A,AO,2,2_8,588462,604783,16321.000000000002,0.2720166666666667,B,1,16,4,1,0,0,0,0,0,0,0
41,B,AO,2,2_8,588462,604783,16321.000000000002,0.2720166666666667,B,1,16,28,16,2,0,0,0,0,0,0
41,A,AO,2,2_9,604959,617711,12752,0.21253333333333335,A,1,7,15,5,1,0,0,0,0,0,0
41,B,AO,2,2_9,604959,617711,12752,0.21253333333333335,A,1,7,9,3,0,0,0,0,0,0,0
41,A,AO,2,2_10,617887,637882,19995,0.33325,B,1,10,6,1,0,0,0,0,0,0,0
41,B,AO,2,2_10,617887,637882,19995,0.33325,B,1,10,44,20,2,2,2,0,2,0,0
41,A,AO,2,2_11,638055,660169,22114,0.36856666666666665,A,1,9,40,21,2,1,1,0,1,0,0
41,B,AO,2,2_11,638055,660169,22114,0.36856666666666665,A,1,9,3,1,0,0,0,0,0,0,0
41,A,AO,2,2_12,660341,674157,13816,0.23026666666666668,B,1,12,4,1,0,0,0,0,0,0,0
41,B,AO,2,2_12,660341,674157,13816,0.23026666666666668,B,1,12,28,12,0,0,0,0,0,0,0
41,A,AO,2,2_13,674337,686431,12094,0.20156666666666664,A,1,15,23,8,1,2,2,0,2,0,0
41,B,AO,2,2_13,674337,686431,12094,0.20156666666666664,A,1,15,2,0,0,0,0,0,0,0,0
41,A,AO,2,2_14,686614,699745,13131,0.21885000000000002,B,1,8,4,1,0,0,0,0,0,0,0
41,B,AO,2,2_14,686614,699745,13131,0.21885000000000002,B,1,8,28,8,0,1,1,0,1,0,1
41,A,AO,2,2_15,699926,716284,16358,0.27263333333333334,A,1,5,34,16,3,3,2,1,3,0,0
41,B,AO,2,2_15,699926,716284,16358,0.27263333333333334,A,1,5,5,1,1,0,0,0,0,0,0
41,A,AO,2,2_16,716457,726355,9898,0.16496666666666665,B,1,14,7,1,0,0,0,0,0,0,0
41,B,AO,2,2_16,716457,726355,9898,0.16496666666666665,B,1,14,13,5,0,0,0,0,0,0,0
41,A,AO,3,3_1,726532,737622,11090,0.18483333333333332,A,1,8,30,12,1,4,2,2,4,0,1
41,B,AO,3,3_1,726532,737622,11090,0.18483333333333332,A,1,8,3,0,0,0,0,0,0,0,0
41,A,AO,3,3_2,737792,756983,19191,0.31984999999999997,B,1,9,4,0,0,0,0,0,0,0,0
41,B,AO,3,3_2,737792,756983,19191,0.31984999999999997,B,1,9,32,11,1,0,0,0,0,0,0
41,A,AO,3,3_3,757159,764526,7367,0.12278333333333333,A,1,2,16,8,1,0,0,0,0,0,0
41,B,AO,3,3_3,757159,764526,7367,0.12278333333333333,A,1,2,2,0,0,0,0,0,0,0,0
41,A,AO,3,3_4,764699,770088,5389,0.08981666666666667,B,1,13,4,2,0,0,0,0,0,0,0
41,B,AO,3,3_4,764699,770088,5389,0.08981666666666667,B,1,13,7,3,1,0,0,0,0,0,0
41,A,AO,3,3_5,770270,779924,9654,0.1609,A,1,12,17,9,1,0,0,0,0,0,0
41,B,AO,3,3_5,770270,779924,9654,0.1609,A,1,12,4,0,0,0,0,0,0,0,0
41,A,AO,3,3_6,780095,787716,7621,0.12701666666666667,B,1,15,3,1,0,0,0,0,0,0,0
41,B,AO,3,3_6,780095,787716,7621,0.12701666666666667,B,1,15,19,5,0,0,0,0,0,0,0
41,A,AO,3,3_7,787885,799873,11988,0.1998,A,1,4,28,10,1,0,0,0,0,0,0
41,B,AO,3,3_7,787885,799873,11988,0.1998,A,1,4,4,0,0,0,0,0,0,0,0
41,A,AO,3,3_8,800046,808122,8076.000000000001,0.1346,B,1,1,4,1,0,0,0,0,0,0,0
41,B,AO,3,3_8,800046,808122,8076.000000000001,0.1346,B,1,1,18,6,1,0,0,0,0,0,0
41,A,AO,3,3_9,808303,822578,14275,0.23791666666666667,A,1,16,22,11,0,0,0,0,0,0,0
41,B,AO,3,3_9,808303,822578,14275,0.23791666666666667,A,1,16,6,1,0,0,0,0,0,0,0
41,A,AO,3,3_10,822749,836310,13561,0.22601666666666667,B,1,11,4,1,0,0,0,0,0,0,0
41,B,AO,3,3_10,822749,836310,13561,0.22601666666666667,B,1,11,21,7,0,1,1,0,1,0,0
41,A,AO,3,3_11,836478,844970,8492,0.14153333333333334,A,1,6,13,4,2,2,0,0,0,2,0
41,B,AO,3,3_11,836478,844970,8492,0.14153333333333334,A,1,6,2,0,0,0,0,0,0,0,0
41,A,AO,3,3_12,845152,852580,7428,0.1238,B,1,3,4,1,0,0,0,0,0,0,0
41,B,AO,3,3_12,845152,852580,7428,0.1238,B,1,3,13,4,2,0,0,0,0,0,0
41,A,AO,3,3_13,852759,862785,10026,0.1671,A,1,10,14,7,2,1,0,1,1,0,0
41,B,AO,3,3_13,852759,862785,10026,0.1671,A,1,10,5,0,0,0,0,0,0,0,0
41,A,AO,3,3_14,862967,870453,7486,0.12476666666666666,B,1,7,7,4,0,0,0,0,0,0,0
41,B,AO,3,3_14,862967,870453,7486,0.12476666666666666,B,1,7,9,2,1,0,0,0,0,0,0
41,A,AO,3,3_15,870624,878646,8022,0.1337,A,1,14,4,1,1,0,0,0,0,0,0
41,B,AO,3,3_15,870624,878646,8022,0.1337,A,1,14,3,1,0,0,0,0,0,0,0
41,A,AO,3,3_16,878815,886965,8150,0.13583333333333333,B,1,5,4,1,0,0,0,0,0,0,0
41,B,AO,3,3_16,878815,886965,8150,0.13583333333333333,B,1,5,2,1,0,0,0,0,0,0,0
41,A,AO,4,4_1,887139,895013,7874,0.13123333333333334,A,1,3,5,2,1,0,0,0,0,0,0
41,B,AO,4,4_1,887139,895013,7874,0.13123333333333334,A,1,3,3,0,0,0,0,0,0,0,0
41,A,AO,4,4_2,895196,905725,10529,0.17548333333333332,B,1,4,4,1,0,0,0,0,0,0,0
41,B,AO,4,4_2,895196,905725,10529,0.17548333333333332,B,1,4,19,8,2,1,1,0,1,0,0
41,A,AO,4,4_3,905905,910924,5019,0.08365,A,1,7,9,3,2,0,0,0,0,0,0
41,B,AO,4,4_3,905905,910924,5019,0.08365,A,1,7,1,0,0,0,0,0,0,0,0
41,A,AO,4,4_4,911093,921414,10321,0.17201666666666665,B,1,10,7,4,0,0,0,0,0,0,0
41,B,AO,4,4_4,911093,921414,10321,0.17201666666666665,B,1,10,16,7,2,0,0,0,0,0,0
41,A,AO,4,4_5,921585,928292,6707,0.11178333333333333,A,1,5,5,2,1,0,0,0,0,0,0
41,B,AO,4,4_5,921585,928292,6707,0.11178333333333333,A,1,5,3,0,0,0,0,0,0,0,0
41,A,AO,4,4_6,928458,941243,12785,0.21308333333333335,B,1,8,5,1,0,0,0,0,0,0,0
41,B,AO,4,4_6,928458,941243,12785,0.21308333333333335,B,1,8,26,6,0,0,0,0,0,0,0
41,A,AO,4,4_7,941419,948242,6823,0.11371666666666667,A,1,1,13,7,1,0,0,0,0,0,0
41,B,AO,4,4_7,941419,948242,6823,0.11371666666666667,A,1,1,1,0,0,0,0,0,0,0,0
41,A,AO,4,4_8,948409,954475,6066,0.1011,B,1,2,3,1,0,0,0,0,0,0,0
41,B,AO,4,4_8,948409,954475,6066,0.1011,B,1,2,7,3,1,0,0,0,0,0,0
41,A,AO,4,4_9,954647,959867,5220,0.087,A,1,13,6,3,1,1,1,0,1,0,0
41,B,AO,4,4_9,954647,959867,5220,0.087,A,1,13,1,0,0,0,0,0,0,0,0
41,A,AO,4,4_10,960035,965484,5449,0.09081666666666667,B,1,14,2,1,0,0,0,0,0,0,0
41,B,AO,4,4_10,960035,965484,5449,0.09081666666666667,B,1,14,5,2,0,0,0,0,0,0,0
41,A,AO,4,4_11,965657,978548,12891,0.21485,A,0,9,14,6,0,0,0,0,0,0,0
41,B,AO,4,4_11,965657,978548,12891,0.21485,A,0,9,5,2,0,0,0,0,0,0,0
41,A,AO,4,4_12,978718,995306,16588,0.2764666666666667,B,1,12,6,3,0,0,0,0,0,0,0
41,B,AO,4,4_12,978718,995306,16588,0.2764666666666667,B,1,12,17,8,2,0,0,0,0,0,0
41,A,AO,4,4_13,995483,1004615,9132,0.1522,A,1,11,19,8,3,1,1,0,1,0,0
41,B,AO,4,4_13,995483,1004615,9132,0.1522,A,1,11,4,0,0,0,0,0,0,0,0
41,A,AO,4,4_14,1004791,1015398,10607,0.17678333333333332,B,1,16,4,1,0,0,0,0,0,0,0
41,B,AO,4,4_14,1004791,1015398,10607,0.17678333333333332,B,1,16,22,9,2,1,1,0,1,0,0
41,A,AO,4,4_15,1015567,1021952,6385,0.10641666666666666,A,1,15,8,2,0,0,0,0,0,0,0
41,B,AO,4,4_15,1015567,1021952,6385,0.10641666666666666,A,1,15,5,0,0,0,0,0,0,0,0
41,A,AO,4,4_16,1022123,1031441,9318,0.1553,B,1,6,3,0,0,0,0,0,0,0,0
41,B,AO,4,4_16,1022123,1031441,9318,0.1553,B,1,6,8,3,2,0,0,0,0,0,0
41,A,AO,5,5_1,1031614,1038273,6659,0.11098333333333334,A,1,2,8,3,2,0,0,0,0,0,0
41,B,AO,5,5_1,1031614,1038273,6659,0.11098333333333334,A,1,2,3,0,0,0,0,0,0,0,0
41,A,AO,5,5_2,1038454,1045767,7313,0.12188333333333333,B,1,15,4,1,0,0,0,0,0,0,0
41,B,AO,5,5_2,1038454,1045767,7313,0.12188333333333333,B,1,15,5,2,0,0,0,0,0,0,0
41,A,AO,5,5_3,1045943,1053567,7624,0.12706666666666666,A,1,12,12,5,2,0,0,0,0,0,0
41,B,AO,5,5_3,1045943,1053567,7624,0.12706666666666666,A,1,12,5,0,0,0,0,0,0,0,0
41,A,AO,5,5_4,1053734,1062455,8721,0.14535,B,1,7,3,1,0,0,0,0,0,0,0
41,B,AO,5,5_4,1053734,1062455,8721,0.14535,B,1,7,8,2,2,0,0,0,0,0,0
41,A,AO,5,5_5,1062625,1068918,6293,0.10488333333333334,A,1,4,10,4,1,0,0,0,0,0,0
41,B,AO,5,5_5,1062625,1068918,6293,0.10488333333333334,A,1,4,4,0,0,0,0,0,0,0,0
41,A,AO,5,5_6,1069097,1076058,6961,0.11601666666666667,B,1,1,4,1,0,0,0,0,0,0,0
41,B,AO,5,5_6,1069097,1076058,6961,0.11601666666666667,B,1,1,14,6,2,0,0,0,0,0,0
41,A,AO,5,5_7,1076236,1085263,9027,0.15045,A,1,6,6,2,1,0,0,0,0,0,0
41,B,AO,5,5_7,1076236,1085263,9027,0.15045,A,1,6,5,1,0,0,0,0,0,0,0
41,A,AO,5,5_8,1085445,1091019,5574,0.0929,B,1,13,4,1,0,0,0,0,0,0,0
41,B,AO,5,5_8,1085445,1091019,5574,0.0929,B,1,13,7,3,1,0,0,0,0,0,0
41,A,AO,5,5_9,1091200,1099918,8718,0.1453,A,1,14,5,1,0,0,0,0,0,0,0
41,B,AO,5,5_9,1091200,1099918,8718,0.1453,A,1,14,3,1,0,0,0,0,0,0,0
41,A,AO,5,5_10,1100091,1106875,6784,0.11306666666666666,B,1,3,4,1,0,0,0,0,0,0,0
41,B,AO,5,5_10,1100091,1106875,6784,0.11306666666666666,B,1,3,14,4,1,0,0,0,0,0,0
41,A,AO,5,5_11,1107047,1114744,7697,0.12828333333333333,A,1,8,15,6,0,0,0,0,0,0,0
41,B,AO,5,5_11,1107047,1114744,7697,0.12828333333333333,A,1,8,3,0,0,0,0,0,0,0,0
41,A,AO,5,5_12,1114920,1122925,8005.000000000001,0.13341666666666668,B,1,11,4,0,0,0,0,0,0,0,0
41,B,AO,5,5_12,1114920,1122925,8005.000000000001,0.13341666666666668,B,1,11,21,8,3,0,0,0,0,0,0
41,A,AO,5,5_13,1123094,1132099,9005,0.15008333333333335,A,1,16,15,8,2,0,0,0,0,0,0
41,B,AO,5,5_13,1123094,1132099,9005,0.15008333333333335,A,1,16,3,0,0,0,0,0,0,0,0
41,A,AO,5,5_14,1132269,1146131,13862,0.23103333333333334,B,1,9,5,1,0,0,0,0,0,0,0
41,B,AO,5,5_14,1132269,1146131,13862,0.23103333333333334,B,1,9,8,3,0,0,0,0,0,0,0
41,A,AO,5,5_15,1146298,1154608,8310,0.1385,A,1,10,10,4,2,0,0,0,0,0,0
41,B,AO,5,5_15,1146298,1154608,8310,0.1385,A,1,10,3,0,0,0,0,0,0,0,0
41,A,AO,5,5_16,1154788,1160404,5616,0.09359999999999999,B,1,5,3,1,0,0,0,0,0,0,0
41,B,AO,5,5_16,1154788,1160404,5616,0.09359999999999999,B,1,5,3,1,1,1,0,0,0,1,0
41,A,AO,6,6_1,1160577,1168185,7608,0.1268,A,1,15,7,2,0,0,0,0,0,0,0
41,B,AO,6,6_1,1160577,1168185,7608,0.1268,A,1,15,2,0,0,0,0,0,0,0,0
41,A,AO,6,6_2,1168367,1172819,4452,0.0742,B,1,14,1,1,0,0,0,0,0,0,0
41,B,AO,6,6_2,1168367,1172819,4452,0.0742,B,1,14,2,1,1,0,0,0,0,0,0
41,A,AO,6,6_3,1172987,1178422,5435,0.09058333333333332,A,1,5,2,1,0,0,0,0,0,0,0
41,B,AO,6,6_3,1172987,1178422,5435,0.09058333333333332,A,1,5,1,0,0,0,0,0,0,0,0
41,A,AO,6,6_4,1178592,1186772,8180,0.13633333333333333,B,1,12,3,1,0,0,0,0,0,0,0
41,B,AO,6,6_4,1178592,1186772,8180,0.13633333333333333,B,1,12,13,7,2,0,0,0,0,0,0
41,A,AO,6,6_5,1186950,1193088,6138,0.1023,A,1,1,9,4,1,0,0,0,0,0,0
41,B,AO,6,6_5,1186950,1193088,6138,0.1023,A,1,1,3,0,0,0,0,0,0,0,0
41,A,AO,6,6_6,1193255,1197923,4668,0.07780000000000001,B,1,6,3,0,0,0,0,0,0,0,0
41,B,AO,6,6_6,1193255,1197923,4668,0.07780000000000001,B,1,6,5,2,1,0,0,0,0,0,0
41,A,AO,6,6_7,1198093,1205209,7116,0.1186,A,1,11,15,7,2,0,0,0,0,0,0
41,B,AO,6,6_7,1198093,1205209,7116,0.1186,A,1,11,3,0,0,0,0,0,0,0,0
41,A,AO,6,6_8,1205382,1212869,7487,0.12478333333333333,B,1,4,4,1,0,0,0,0,0,0,0
41,B,AO,6,6_8,1205382,1212869,7487,0.12478333333333333,B,1,4,15,8,2,2,2,0,2,0,2
41,A,AO,6,6_9,1213039,1220952,7913,0.13188333333333332,A,1,9,14,7,1,0,0,0,0,0,0
41,B,AO,6,6_9,1213039,1220952,7913,0.13188333333333332,A,1,9,3,0,0,0,0,0,0,0,0
41,A,AO,6,6_10,1221129,1230500,9371,0.15618333333333334,B,1,8,4,1,0,0,0,0,0,0,0
41,B,AO,6,6_10,1221129,1230500,9371,0.15618333333333334,B,1,8,20,5,1,1,0,0,0,1,0
41,A,AO,6,6_11,1230671,1237841,7170,0.1195,A,1,7,9,4,2,1,1,0,1,0,0
41,B,AO,6,6_11,1230671,1237841,7170,0.1195,A,1,7,4,0,0,0,0,0,0,0,0
41,A,AO,6,6_12,1238011,1244172,6161,0.10268333333333332,B,1,2,3,0,0,0,0,0,0,0,0
41,B,AO,6,6_12,1238011,1244172,6161,0.10268333333333332,B,1,2,7,3,2,0,0,0,0,0,0
41,A,AO,6,6_13,1244350,1249831,5481,0.09135,A,1,13,6,2,1,0,0,0,0,0,0
41,B,AO,6,6_13,1244350,1249831,5481,0.09135,A,1,13,3,0,0,0,0,0,0,0,0
41,A,AO,6,6_14,1250004,1256314,6310,0.10516666666666666,B,1,16,3,1,0,0,0,0,0,0,0
41,B,AO,6,6_14,1250004,1256314,6310,0.10516666666666666,B,1,16,6,3,1,0,0,0,0,0,0
41,A,AO,6,6_15,1256493,1261978,5485,0.09141666666666667,A,1,3,5,2,1,0,0,0,0,0,0
41,B,AO,6,6_15,1256493,1261978,5485,0.09141666666666667,A,1,3,3,0,0,0,0,0,0,0,0
41,A,AO,6,6_16,1262148,1268620,6472,0.10786666666666668,B,1,10,3,1,0,0,0,0,0,0,0
41,B,AO,6,6_16,1262148,1268620,6472,0.10786666666666668,B,1,10,11,5,2,0,0,0,0,0,0
42,A,Sym,1,1_1,1000,60579,59579,0.9929833333333333,B,1,4,34,16,0,1,1,0,1,0,0
