pair,label,target,speaker_1,round_1,trial_1,turn_1,start_1,end_1,duration_1,turn_id_1,speaker_2,round_2,trial_2,turn_2,start_2,end_2,duration_2,turn_id_2,length,freq,pos_seq,n_fribbles,n_shared_expressions,shared_expression
1,het bollet,6,A,1,1_2,46,87.341,90.491,3.1500000000000057,47,B,1,1_2,47,90.231,90.981,0.75,48,2,2,DET NOUN,1,1,['het bollet']
1,arm,6,B,1,1_2,38,63.361,67.161,3.800000000000004,39,A,1,1_2,41,77.561,80.711,3.1499999999999915,42,1,9,NOUN,3,2,"['arm', 'die arm']"
1,cirkel,6,B,1,1_2,48,91.081,95.181,4.099999999999994,49,A,2,2_9,263,680.481,686.061,5.580000000000041,267,1,6,NOUN,2,3,"['cirkel aan', 'cirkel', 'een cirkel']"
1,er doorheen,6,B,5,5_2,396,1067.575,1070.801,3.2259999999998854,400,A,6,6_11,456,1245.207,1247.555,2.3479999999999563,460,2,2,ADV ADP,1,1,['er doorheen']
1,balk,6,B,3,3_12,329,864.823,867.701,2.8780000000000427,333,A,4,4_3,352,929.847,935.841,5.994000000000028,356,1,14,NOUN,3,1,['balk']
1,balk,6,A,4,4_3,352,929.847,935.841,5.994000000000028,356,B,5,5_2,396,1067.575,1070.801,3.2259999999998854,400,1,14,NOUN,3,1,['balk']
1,balk,6,B,5,5_2,396,1067.575,1070.801,3.2259999999998854,400,A,6,6_11,456,1245.207,1247.555,2.3479999999999563,460,1,14,NOUN,3,1,['balk']
1,rood,9,B,1,1_1,28,47.981,49.555,1.573999999999998,29,A,1,1_1,29,49.391,53.081,3.690000000000005,30,1,3,ADJ,1,2,"['een rood', 'rood']"
1,rood,9,A,1,1_1,29,49.391,53.081,3.690000000000005,30,B,1,1_1,30,52.439,53.641,1.2019999999999982,31,1,3,ADJ,1,2,"['een rood', 'rood']"
1,cirkel,9,A,1,1_1,14,30.011,33.511,3.500000000000004,15,B,2,2_2,234,571.191,574.441,3.25,238,1,6,NOUN,2,3,"['cirkel aan', 'cirkel', 'een cirkel']"
1,cocktailglas,9,B,4,4_10,375,1004.055,1006.681,2.62600000000009,379,A,5,5_5,408,1099.223,1100.181,0.9580000000000836,412,1,3,NOUN,1,1,['cocktailglas']
1,cocktailglas,9,A,5,5_5,408,1099.223,1100.181,0.9580000000000836,412,B,6,6_10,454,1241.207,1242.201,0.9939999999999144,458,1,3,NOUN,1,1,['cocktailglas']
1,citroen,9,B,2,2_2,235,575.541,576.781,1.2399999999998954,239,A,3,3_1,295,762.103,766.461,4.358000000000061,299,1,3,NOUN,1,2,"['citroen', 'met het citroen en']"
1,citroen,9,A,3,3_1,295,762.103,766.461,4.358000000000061,299,B,4,4_10,375,1004.055,1006.681,2.62600000000009,379,1,3,NOUN,1,2,"['citroen', 'met het citroen en']"
1,plateau,13,A,3,3_9,321,840.567,841.681,1.1140000000000327,325,B,3,3_9,322,843.141,845.261,2.1200000000000045,326,1,4,NOUN,1,1,['plateau']
1,plateau,13,B,4,4_6,359,955.063,960.831,5.768000000000029,363,A,5,5_7,412,1108.887,1111.555,2.66800000000012,416,1,4,NOUN,1,1,['plateau']
1,bollet,13,A,1,1_5,76,148.941,154.611,5.669999999999988,77,B,2,2_10,269,695.731,698.931,3.200000000000045,273,1,2,NOUN,1,1,['bollet']
1,rui,11,A,1,1_7,109,238.935,247.021,8.085999999999984,110,B,1,1_7,112,248.521,252.621,4.100000000000023,113,1,2,NOUN,1,1,['rui']
1,papier,11,A,1,1_7,106,229.719,234.801,5.081999999999994,107,B,2,2_6,253,646.741,650.501,3.759999999999991,257,1,3,NOUN,1,1,['papier']
1,Ernie,11,A,1,1_7,93,186.831,189.101,2.2700000000000102,94,B,2,2_6,252,644.055,646.481,2.426000000000045,256,1,6,PROPN,1,2,"['ik hebben Ernie', 'Ernie']"
1,Ernie,11,B,2,2_6,252,644.055,646.481,2.426000000000045,256,A,3,3_11,327,858.461,859.221,0.7599999999999909,331,1,6,PROPN,1,2,"['ik hebben Ernie', 'Ernie']"
1,Ernie,11,A,3,3_11,327,858.461,859.221,0.7599999999999909,331,B,4,4_14,385,1041.975,1043.061,1.0860000000000127,389,1,6,PROPN,1,2,"['ik hebben Ernie', 'Ernie']"
1,Ernie,11,B,4,4_14,385,1041.975,1043.061,1.0860000000000127,389,A,5,5_3,398,1073.783,1074.481,0.6980000000000928,402,1,6,PROPN,1,2,"['ik hebben Ernie', 'Ernie']"
1,Ernie,11,A,5,5_3,398,1073.783,1074.481,0.6980000000000928,402,B,6,6_2,438,1194.327,1195.791,1.4639999999999418,442,1,6,PROPN,1,2,"['ik hebben Ernie', 'Ernie']"
1,cilinder,14,B,1,1_4,70,129.681,132.161,2.4799999999999898,71,A,1,1_4,73,140.931,143.921,2.9899999999999807,74,1,2,NOUN,1,1,['cilinder']
1,arm,14,B,1,1_4,69,127.991,129.501,1.5100000000000051,70,A,2,2_1,226,557.721,559.381,1.6599999999999682,230,1,9,NOUN,3,2,"['arm', 'die arm']"
1,armp en,14,B,5,5_12,423,1148.247,1150.961,2.713999999999942,427,A,6,6_7,448,1222.167,1225.895,3.7280000000000655,452,2,3,NOUN CCONJ,1,1,['armp en']
1,balk,14,B,1,1_4,71,132.759,136.741,3.982000000000028,72,A,2,2_1,223,542.861,549.875,7.01400000000001,227,1,14,NOUN,3,1,['balk']
1,balk,14,A,2,2_1,223,542.861,549.875,7.01400000000001,227,B,3,3_16,343,905.361,906.511,1.1499999999999773,347,1,14,NOUN,3,1,['balk']
1,balk,14,B,3,3_16,343,905.361,906.511,1.1499999999999773,347,A,4,4_11,378,1013.621,1017.281,3.659999999999968,382,1,14,NOUN,3,1,['balk']
1,blok,3,A,1,1_9,128,301.531,305.001,3.4699999999999704,130,B,1,1_9,132,307.991,310.761,2.7700000000000387,134,1,2,NOUN,1,1,['blok']
1,anker,3,A,1,1_9,127,296.919,301.431,4.5120000000000005,129,B,2,2_4,247,621.335,623.241,1.905999999999949,251,1,6,NOUN,1,3,"['ik hebben het anker', 'met het anker', 'anker']"
1,anker,3,B,2,2_4,247,621.335,623.241,1.905999999999949,251,A,3,3_15,340,894.327,895.521,1.19399999999996,344,1,6,NOUN,1,3,"['ik hebben het anker', 'met het anker', 'anker']"
1,anker,3,A,3,3_15,340,894.327,895.521,1.19399999999996,344,B,4,4_16,389,1052.983,1054.141,1.1580000000001291,393,1,6,NOUN,1,3,"['ik hebben het anker', 'met het anker', 'anker']"
1,anker,3,B,4,4_16,389,1052.983,1054.141,1.1580000000001291,393,A,5,5_15,431,1172.727,1173.555,0.8279999999999745,435,1,6,NOUN,1,3,"['ik hebben het anker', 'met het anker', 'anker']"
1,anker,3,A,5,5_15,431,1172.727,1173.555,0.8279999999999745,435,B,6,6_6,446,1217.921,1218.671,0.75,450,1,6,NOUN,1,3,"['ik hebben het anker', 'met het anker', 'anker']"
1,arm,8,B,1,1_8,120,275.361,278.881,3.519999999999982,121,A,4,4_13,383,1030.679,1037.921,7.241999999999962,387,1,9,NOUN,3,2,"['arm', 'die arm']"
1,ruit,8,B,1,1_8,117,257.661,263.781,6.1200000000000045,118,A,1,1_8,123,287.639,290.707,3.067999999999984,124,1,5,NOUN,1,3,"['zijn een ruit', 'een ruit', 'ruit']"
1,ruit,8,A,2,2_13,277,720.941,725.581,4.639999999999986,281,B,3,3_14,338,886.381,890.461,4.080000000000041,342,1,5,NOUN,1,3,"['zijn een ruit', 'een ruit', 'ruit']"
1,vierkant,8,B,1,1_8,118,264.161,270.201,6.0400000000000205,119,A,1,1_8,123,287.639,290.707,3.067999999999984,124,1,6,NOUN,2,2,"['van die vierkant', 'vierkant']"
1,Pinocchio,8,B,3,3_14,338,886.381,890.461,4.080000000000041,342,A,4,4_13,383,1030.679,1037.921,7.241999999999962,387,1,4,PROPN,1,2,"['Pinocchio', 'eh ik hebben Pinocchio']"
1,Pinocchio,8,A,4,4_13,383,1030.679,1037.921,7.241999999999962,387,B,5,5_10,419,1131.991,1135.181,3.1900000000000546,423,1,4,PROPN,1,2,"['Pinocchio', 'eh ik hebben Pinocchio']"
1,Pinocchio,8,B,5,5_10,419,1131.991,1135.181,3.1900000000000546,423,A,6,6_3,440,1200.279,1201.255,0.9760000000001128,444,1,4,PROPN,1,2,"['Pinocchio', 'eh ik hebben Pinocchio']"
1,armpje,8,A,2,2_13,277,720.941,725.581,4.639999999999986,281,B,3,3_14,338,886.381,890.461,4.080000000000041,342,1,5,NOUN,2,1,['armpje']
1,groot worden,8,B,1,1_8,118,264.161,270.201,6.0400000000000205,119,A,2,2_13,278,725.971,729.591,3.620000000000005,282,2,2,ADJ VERB,1,1,['groot worden']
1,satelliet,1,A,3,3_5,305,793.719,796.541,2.8220000000000027,309,B,4,4_4,354,938.775,941.461,2.6860000000000355,358,1,10,NOUN,2,3,"['satelliet', 'satelliet met de', 'satelliet met']"
1,satelliet,1,B,4,4_4,354,938.775,941.461,2.6860000000000355,358,A,5,5_9,416,1122.935,1125.161,2.2260000000001128,420,1,10,NOUN,2,3,"['satelliet', 'satelliet met de', 'satelliet met']"
1,satelliet,1,A,5,5_9,416,1122.935,1125.161,2.2260000000001128,420,B,6,6_12,458,1252.375,1254.441,2.066000000000031,462,1,10,NOUN,2,3,"['satelliet', 'satelliet met de', 'satelliet met']"
1,paddenstoel,1,A,1,1_15,200,478.901,483.841,4.939999999999998,204,B,2,2_14,281,732.631,735.821,3.1900000000000546,285,1,12,NOUN,2,3,"['met de paddenstoel bovenop', 'de paddenstoel', 'paddenstoel']"
1,paddenstoel,1,B,2,2_14,281,732.631,735.821,3.1900000000000546,285,A,3,3_5,305,793.719,796.541,2.8220000000000027,309,1,12,NOUN,2,3,"['met de paddenstoel bovenop', 'de paddenstoel', 'paddenstoel']"
1,satelliet,12,B,1,1_16,209,504.901,507.571,2.670000000000016,213,A,1,1_16,218,529.161,530.581,1.4200000000000728,222,1,10,NOUN,2,3,"['satelliet', 'satelliet met de', 'satelliet met']"
1,satelliet,12,A,2,2_7,256,655.479,656.941,1.461999999999989,260,B,3,3_4,303,786.935,789.801,2.866000000000099,307,1,10,NOUN,2,3,"['satelliet', 'satelliet met de', 'satelliet met']"
1,satelliet,12,B,3,3_4,303,786.935,789.801,2.866000000000099,307,A,4,4_7,364,968.247,969.521,1.274000000000001,368,1,10,NOUN,2,3,"['satelliet', 'satelliet met de', 'satelliet met']"
1,de ober,12,A,2,2_7,255,654.007,654.901,0.8940000000000055,259,B,3,3_4,303,786.935,789.801,2.866000000000099,307,2,6,DET NOUN,1,2,"['ik hebben de ober', 'de ober']"
1,de ober,12,B,3,3_4,303,786.935,789.801,2.866000000000099,307,A,4,4_7,362,964.727,965.961,1.2340000000000373,366,2,6,DET NOUN,1,2,"['ik hebben de ober', 'de ober']"
1,de ober,12,A,4,4_7,362,964.727,965.961,1.2340000000000373,366,B,5,5_8,414,1115.479,1116.981,1.5019999999999527,418,2,6,DET NOUN,1,2,"['ik hebben de ober', 'de ober']"
1,de ober,12,B,5,5_8,414,1115.479,1116.981,1.5019999999999527,418,A,6,6_15,465,1272.119,1273.215,1.0960000000000036,469,2,6,DET NOUN,1,2,"['ik hebben de ober', 'de ober']"
1,rechthoekig,5,A,1,1_11,142,336.741,345.201,8.460000000000036,145,B,1,1_11,155,367.741,371.221,3.480000000000018,158,1,3,ADJ,1,1,['rechthoekig']
1,twee armp,5,A,1,1_11,142,336.741,345.201,8.460000000000036,145,B,2,2_16,288,754.991,756.101,1.1100000000000136,292,2,2,NUM NOUN,1,1,['twee armp']
1,vierkant,16,B,1,1_6,85,172.343,176.741,4.398000000000025,86,A,2,2_3,243,607.661,614.481,6.82000000000005,247,1,6,NOUN,2,2,"['van die vierkant', 'vierkant']"
1,armpje,16,B,1,1_6,86,177.081,179.501,2.420000000000016,87,A,2,2_3,244,614.641,617.461,2.82000000000005,248,1,5,NOUN,2,1,['armpje']
1,steeds groot worden,16,B,1,1_6,85,172.343,176.741,4.398000000000025,86,A,2,2_3,243,607.661,614.481,6.82000000000005,247,3,3,ADV ADJ VERB,1,2,"['vierkant die steeds groot worden', 'steeds groot worden']"
1,ovaal,16,B,1,1_6,82,163.111,167.941,4.8300000000000125,83,A,2,2_3,242,603.731,607.021,3.289999999999964,246,1,3,ADJ,1,1,['ovaal']
1,uitsteeksel,16,B,3,3_8,315,816.663,822.541,5.878000000000043,319,A,4,4_5,356,945.271,950.881,5.610000000000014,360,1,4,NOUN,1,1,['uitsteeksel']
1,uitsteeksel,16,A,4,4_5,356,945.271,950.881,5.610000000000014,360,B,5,5_14,429,1165.239,1169.641,4.402000000000044,433,1,4,NOUN,1,1,['uitsteeksel']
1,armp,10,A,2,2_5,250,630.901,638.961,8.06000000000006,254,B,3,3_2,298,769.421,773.601,4.17999999999995,302,1,5,NOUN,1,1,['armp']
1,armp,10,B,3,3_2,298,769.421,773.601,4.17999999999995,302,A,4,4_1,347,911.671,916.019,4.347999999999956,351,1,5,NOUN,1,1,['armp']
1,armp,10,A,4,4_1,347,911.671,916.019,4.347999999999956,351,B,5,5_4,404,1093.301,1094.271,0.9700000000000272,408,1,5,NOUN,1,1,['armp']
1,armp,10,B,5,5_4,404,1093.301,1094.271,0.9700000000000272,408,A,6,6_1,435,1184.407,1188.015,3.608000000000175,439,1,5,NOUN,1,1,['armp']
1,paddenstoel,10,B,1,1_10,139,323.959,329.901,5.942000000000007,141,A,2,2_5,250,630.901,638.961,8.06000000000006,254,1,12,NOUN,2,3,"['met de paddenstoel bovenop', 'de paddenstoel', 'paddenstoel']"
1,paddenstoel,10,A,2,2_5,250,630.901,638.961,8.06000000000006,254,B,3,3_2,298,769.421,773.601,4.17999999999995,302,1,12,NOUN,2,3,"['met de paddenstoel bovenop', 'de paddenstoel', 'paddenstoel']"
1,paddenstoel,10,B,3,3_2,298,769.421,773.601,4.17999999999995,302,A,4,4_1,347,911.671,916.019,4.347999999999956,351,1,12,NOUN,2,3,"['met de paddenstoel bovenop', 'de paddenstoel', 'paddenstoel']"
1,paddenstoel,10,A,4,4_1,347,911.671,916.019,4.347999999999956,351,B,5,5_4,401,1080.301,1084.521,4.220000000000027,405,1,12,NOUN,2,3,"['met de paddenstoel bovenop', 'de paddenstoel', 'paddenstoel']"
1,paddenstoel,10,B,5,5_4,403,1091.141,1093.061,1.9199999999998452,407,A,6,6_1,435,1184.407,1188.015,3.608000000000175,439,1,12,NOUN,2,3,"['met de paddenstoel bovenop', 'de paddenstoel', 'paddenstoel']"
1,bakje,7,B,2,2_8,259,663.161,668.921,5.760000000000105,263,A,2,2_8,260,672.183,674.921,2.7380000000000564,264,1,8,NOUN,1,3,"['met het bakje', 'bakje', 'met het bakje voorop']"
1,bakje,7,A,2,2_8,260,672.183,674.921,2.7380000000000564,264,B,2,2_8,261,674.501,676.681,2.180000000000064,265,1,8,NOUN,1,3,"['met het bakje', 'bakje', 'met het bakje voorop']"
1,bakje,7,B,2,2_8,261,674.501,676.681,2.180000000000064,265,A,3,3_7,312,808.663,810.841,2.1779999999999973,316,1,8,NOUN,1,3,"['met het bakje', 'bakje', 'met het bakje voorop']"
1,bakje,7,A,3,3_7,312,808.663,810.841,2.1779999999999973,316,B,4,4_8,366,977.821,978.861,1.0399999999999636,370,1,8,NOUN,1,3,"['met het bakje', 'bakje', 'met het bakje voorop']"
1,bakje,7,B,4,4_8,366,977.821,978.861,1.0399999999999636,370,A,5,5_1,394,1060.281,1063.081,2.7999999999999545,398,1,8,NOUN,1,3,"['met het bakje', 'bakje', 'met het bakje voorop']"
1,bakje,7,A,5,5_1,394,1060.281,1063.081,2.7999999999999545,398,B,6,6_4,442,1205.911,1208.861,2.950000000000045,446,1,8,NOUN,1,3,"['met het bakje', 'bakje', 'met het bakje voorop']"
1,drijven,7,A,1,1_13,178,417.591,418.941,1.349999999999966,182,B,2,2_8,258,660.721,663.061,2.340000000000032,262,1,10,VERB,2,3,"['die drijven met', 'die drijven', 'drijven']"
1,drijven,7,B,4,4_8,365,972.951,977.721,4.769999999999982,369,A,5,5_1,394,1060.281,1063.081,2.7999999999999545,398,1,10,VERB,2,3,"['die drijven met', 'die drijven', 'drijven']"
1,drijven,7,A,5,5_1,394,1060.281,1063.081,2.7999999999999545,398,B,6,6_4,442,1205.911,1208.861,2.950000000000045,446,1,10,VERB,2,3,"['die drijven met', 'die drijven', 'drijven']"
1,ijshoorn,2,B,1,1_14,190,445.561,450.881,5.319999999999993,194,A,2,2_11,271,702.321,705.861,3.539999999999964,275,1,6,NOUN,1,2,"['ijshoorn op de kop', 'met het ijshoorn']"
1,ijshoorn,2,A,2,2_11,271,702.321,705.861,3.539999999999964,275,B,3,3_10,325,849.975,852.681,2.7060000000000173,329,1,6,NOUN,1,2,"['ijshoorn op de kop', 'met het ijshoorn']"
1,ijshoorn,2,B,3,3_10,325,849.975,852.681,2.7060000000000173,329,A,4,4_9,372,995.351,999.611,4.259999999999991,376,1,6,NOUN,1,2,"['ijshoorn op de kop', 'met het ijshoorn']"
1,ijshoorn,2,A,4,4_9,372,995.351,999.611,4.259999999999991,376,B,5,5_16,433,1178.007,1179.621,1.6140000000000327,437,1,6,NOUN,1,2,"['ijshoorn op de kop', 'met het ijshoorn']"
1,ijshoorn,2,B,5,5_16,433,1178.007,1179.621,1.6140000000000327,437,A,6,6_9,452,1233.815,1236.661,2.846000000000004,456,1,6,NOUN,1,2,"['ijshoorn op de kop', 'met het ijshoorn']"
1,vis,4,B,1,1_12,165,385.719,387.461,1.7420000000000186,169,A,2,2_15,283,740.721,741.741,1.0199999999999818,287,1,6,NOUN,1,3,"['vis', 'de vis', 'ik hebben de vis']"
1,vis,4,A,2,2_15,283,740.721,741.741,1.0199999999999818,287,B,3,3_6,309,802.711,803.931,1.2200000000000273,313,1,6,NOUN,1,3,"['vis', 'de vis', 'ik hebben de vis']"
1,vis,4,B,3,3_6,309,802.711,803.931,1.2200000000000273,313,A,4,4_15,387,1048.343,1049.121,0.77800000000002,391,1,6,NOUN,1,3,"['vis', 'de vis', 'ik hebben de vis']"
1,vis,4,A,4,4_15,387,1048.343,1049.121,0.77800000000002,391,B,5,5_6,410,1103.991,1104.401,0.4100000000000818,414,1,6,NOUN,1,3,"['vis', 'de vis', 'ik hebben de vis']"
1,vis,4,B,5,5_6,410,1103.991,1104.401,0.4100000000000818,414,A,6,6_5,444,1212.951,1213.795,0.8440000000000509,448,1,6,NOUN,1,3,"['vis', 'de vis', 'ik hebben de vis']"
1,balk,4,B,1,1_12,166,387.921,393.671,5.75,170,A,1,1_12,174,409.741,413.381,3.6399999999999855,178,1,14,NOUN,3,1,['balk']
1,drijven,15,A,1,1_3,56,107.121,111.371,4.25,57,B,2,2_12,273,709.527,711.241,1.7139999999999418,277,1,10,VERB,2,3,"['die drijven met', 'die drijven', 'drijven']"
1,drijven,15,B,4,4_2,350,922.231,923.851,1.6200000000000043,354,A,5,5_11,421,1140.471,1142.851,2.380000000000109,425,1,10,VERB,2,3,"['die drijven met', 'die drijven', 'drijven']"
1,drijven,15,A,5,5_11,421,1140.471,1142.851,2.380000000000109,425,B,6,6_16,467,1279.415,1281.185,1.7699999999999818,471,1,10,VERB,2,3,"['die drijven met', 'die drijven', 'drijven']"
1,glijbaan,15,A,1,1_3,58,111.961,114.641,2.680000000000007,59,B,2,2_12,273,709.527,711.241,1.7139999999999418,277,1,6,NOUN,1,3,"['drijven met de glijbaan', 'glijbaan', 'met de glijbaan']"
1,glijbaan,15,B,2,2_12,273,709.527,711.241,1.7139999999999418,277,A,3,3_3,301,779.159,781.427,2.268000000000029,305,1,6,NOUN,1,3,"['drijven met de glijbaan', 'glijbaan', 'met de glijbaan']"
1,glijbaan,15,A,3,3_3,301,779.159,781.427,2.268000000000029,305,B,4,4_2,350,922.231,923.851,1.6200000000000043,354,1,6,NOUN,1,3,"['drijven met de glijbaan', 'glijbaan', 'met de glijbaan']"
1,glijbaan,15,B,4,4_2,350,922.231,923.851,1.6200000000000043,354,A,5,5_11,421,1140.471,1142.851,2.380000000000109,425,1,6,NOUN,1,3,"['drijven met de glijbaan', 'glijbaan', 'met de glijbaan']"
1,glijbaan,15,A,5,5_11,421,1140.471,1142.851,2.380000000000109,425,B,6,6_16,467,1279.415,1281.185,1.7699999999999818,471,1,6,NOUN,1,3,"['drijven met de glijbaan', 'glijbaan', 'met de glijbaan']"
2,vierkan,16,A,1,1_6,95,218.754,221.79,3.0360000000000014,579,B,1,1_6,96,221.97,225.24,3.2700000000000102,580,1,3,NOUN,1,1,['vierkan']
2,vierkan,16,B,1,1_6,96,221.97,225.24,3.2700000000000102,580,A,2,2_3,189,452.54,455.84,3.2999999999999545,679,1,3,NOUN,1,1,['vierkan']
2,lepel,16,B,1,1_6,82,198.85,200.16,1.3100000000000025,566,A,1,1_6,90,214.882,216.23,1.3479999999999848,574,1,15,NOUN,2,5,"['dit zijn weer met die fancy lepel', 'fancy lepel en', 'lepel', 'dit zijn met die fancy lepel', 'met die fancy lepel en']"
2,lepel,16,A,2,2_3,189,452.54,455.84,3.2999999999999545,679,B,3,3_8,266,662.722,667.0,4.27800000000002,767,1,15,NOUN,2,5,"['dit zijn weer met die fancy lepel', 'fancy lepel en', 'lepel', 'dit zijn met die fancy lepel', 'met die fancy lepel en']"
2,lepel,16,B,3,3_8,266,662.722,667.0,4.27800000000002,767,A,4,4_5,305,765.922,767.54,1.6179999999999382,811,1,15,NOUN,2,5,"['dit zijn weer met die fancy lepel', 'fancy lepel en', 'lepel', 'dit zijn met die fancy lepel', 'met die fancy lepel en']"
2,lepel,16,A,4,4_5,305,765.922,767.54,1.6179999999999382,811,B,5,5_14,350,925.154,928.85,3.6960000000000255,870,1,15,NOUN,2,5,"['dit zijn weer met die fancy lepel', 'fancy lepel en', 'lepel', 'dit zijn met die fancy lepel', 'met die fancy lepel en']"
2,lepel,16,B,5,5_14,350,925.154,928.85,3.6960000000000255,870,A,6,6_13,372,1018.466,1019.94,1.4740000000000464,906,1,15,NOUN,2,5,"['dit zijn weer met die fancy lepel', 'fancy lepel en', 'lepel', 'dit zijn met die fancy lepel', 'met die fancy lepel en']"
2,vierkant,16,B,3,3_8,266,662.722,667.0,4.27800000000002,767,A,4,4_5,306,767.68,770.12,2.4400000000000546,812,1,18,ADJ,3,3,"['vierkant', 'dat vierkant vlak', 'vierkant voor']"
2,vierkant,16,A,4,4_5,306,767.68,770.12,2.4400000000000546,812,B,5,5_14,351,928.9,930.2,1.3000000000000682,871,1,18,ADJ,3,3,"['vierkant', 'dat vierkant vlak', 'vierkant voor']"
2,gewoon,11,A,1,1_7,103,242.46,243.294,0.8340000000000032,587,B,1,1_7,105,243.76,246.56,2.800000000000012,589,1,3,ADJ,1,2,"['zijn gewoon', 'gewoon']"
2,lepel,11,B,1,1_7,105,243.76,246.56,2.800000000000012,589,A,1,1_7,106,245.762,248.58,2.818000000000012,590,1,15,NOUN,2,5,"['dit zijn weer met die fancy lepel', 'fancy lepel en', 'lepel', 'dit zijn met die fancy lepel', 'met die fancy lepel en']"
2,lepel,11,A,1,1_7,106,245.762,248.58,2.818000000000012,590,B,2,2_6,205,499.74,503.76,4.019999999999982,696,1,15,NOUN,2,5,"['dit zijn weer met die fancy lepel', 'fancy lepel en', 'lepel', 'dit zijn met die fancy lepel', 'met die fancy lepel en']"
2,lepel,11,B,2,2_6,205,499.74,503.76,4.019999999999982,696,A,3,3_11,275,685.602,687.52,1.9180000000000064,776,1,15,NOUN,2,5,"['dit zijn weer met die fancy lepel', 'fancy lepel en', 'lepel', 'dit zijn met die fancy lepel', 'met die fancy lepel en']"
2,lepel,11,A,3,3_11,275,685.602,687.52,1.9180000000000064,776,B,4,4_14,324,826.274,827.69,1.4160000000000537,834,1,15,NOUN,2,5,"['dit zijn weer met die fancy lepel', 'fancy lepel en', 'lepel', 'dit zijn met die fancy lepel', 'met die fancy lepel en']"
2,lepel,11,B,4,4_14,324,826.274,827.69,1.4160000000000537,834,A,5,5_3,331,852.866,854.53,1.6639999999999873,845,1,15,NOUN,2,5,"['dit zijn weer met die fancy lepel', 'fancy lepel en', 'lepel', 'dit zijn met die fancy lepel', 'met die fancy lepel en']"
2,lepel,11,A,5,5_3,331,852.866,854.53,1.6639999999999873,845,B,6,6_2,358,956.834,958.5,1.6660000000000537,881,1,15,NOUN,2,5,"['dit zijn weer met die fancy lepel', 'fancy lepel en', 'lepel', 'dit zijn met die fancy lepel', 'met die fancy lepel en']"
2,een uitstekend,9,A,1,1_1,14,29.058,34.08,5.021999999999999,493,B,1,1_1,18,43.202,44.56,1.358000000000004,497,2,2,DET ADJ,1,1,['een uitstekend']
2,citroen,9,B,2,2_2,181,441.42,442.74,1.3199999999999932,670,A,3,3_1,252,612.322,614.07,1.7480000000000473,748,1,6,NOUN,1,3,"['citroen', 'dit zijn weer met het citroen', 'met het citroen']"
2,citroen,9,A,3,3_1,252,612.322,614.07,1.7480000000000473,748,B,4,4_10,314,797.34,798.96,1.6200000000000043,822,1,6,NOUN,1,3,"['citroen', 'dit zijn weer met het citroen', 'met het citroen']"
2,citroen,9,B,4,4_10,314,797.34,798.96,1.6200000000000043,822,A,5,5_5,334,864.5,866.44,1.9400000000000543,849,1,6,NOUN,1,3,"['citroen', 'dit zijn weer met het citroen', 'met het citroen']"
2,citroen,9,A,5,5_5,334,864.5,866.44,1.9400000000000543,849,B,6,6_10,366,996.386,997.28,0.8940000000000055,897,1,6,NOUN,1,3,"['citroen', 'dit zijn weer met het citroen', 'met het citroen']"
2,arm,10,A,2,2_5,195,470.21,474.78,4.569999999999993,686,B,2,2_5,199,489.89,491.22,1.330000000000041,690,1,6,NOUN,1,1,['arm']
2,arm,10,B,3,3_2,254,620.002,623.61,3.608000000000061,751,A,4,4_1,289,726.08,730.54,4.459999999999923,793,1,6,NOUN,1,1,['arm']
2,arm,10,A,4,4_1,289,726.08,730.54,4.459999999999923,793,B,5,5_4,333,860.386,863.5,3.1140000000000327,847,1,6,NOUN,1,1,['arm']
2,arm,10,B,5,5_4,333,860.386,863.5,3.1140000000000327,847,A,6,6_1,355,942.21,945.16,2.949999999999932,878,1,6,NOUN,1,1,['arm']
2,vierkant,10,B,1,1_10,135,323.98,327.18,3.1999999999999886,621,A,2,2_5,195,470.21,474.78,4.569999999999993,686,1,18,ADJ,3,3,"['vierkant', 'dat vierkant vlak', 'vierkant voor']"
2,vierkant,10,A,2,2_5,198,482.914,489.26,6.346000000000004,689,B,3,3_2,254,620.002,623.61,3.608000000000061,751,1,18,ADJ,3,3,"['vierkant', 'dat vierkant vlak', 'vierkant voor']"
2,vierkant,10,B,3,3_2,255,623.7,624.52,0.8199999999999363,752,A,4,4_1,290,730.59,731.88,1.2899999999999636,794,1,18,ADJ,3,3,"['vierkant', 'dat vierkant vlak', 'vierkant voor']"
2,vierkant,10,A,4,4_1,290,730.59,731.88,1.2899999999999636,794,B,5,5_4,333,860.386,863.5,3.1140000000000327,847,1,18,ADJ,3,3,"['vierkant', 'dat vierkant vlak', 'vierkant voor']"
2,vierkant,10,B,5,5_4,333,860.386,863.5,3.1140000000000327,847,A,6,6_1,355,942.21,945.16,2.949999999999932,878,1,18,ADJ,3,3,"['vierkant', 'dat vierkant vlak', 'vierkant voor']"
2,schuin,10,B,1,1_10,135,323.98,327.18,3.1999999999999886,621,A,2,2_5,195,470.21,474.78,4.569999999999993,686,1,7,ADJ,1,3,"['schuin vierkant', 'schuin', 'dat schuin vierkant']"
2,schuin,10,A,2,2_5,198,482.914,489.26,6.346000000000004,689,B,3,3_2,254,620.002,623.61,3.608000000000061,751,1,7,ADJ,1,3,"['schuin vierkant', 'schuin', 'dat schuin vierkant']"
