round,trial,director,target,correct_answer,total_duration_seconds,pair,start_time_final,end_time_final
6,6_13,B,16,I,19.623,031,1411631,1431254
6,6_14,A,11,14,8.142,031,1431432,1439574
6,6_15,B,2,A,9.309,031,1439756,1449065
6,6_16,A,13,10,4.985,031,1449248,1454233
1,1_1,B,1,J,41.121,032,1000,42121
1,1_2,A,14,2,35.833,032,42319,78152
1,1_3,B,11,K,22.02,032,78334,100354
1,1_4,A,12,3,20.958,032,100536,121494
1,1_5,B,7,H,17.297,032,121688,138985
1,1_6,A,16,10,24.424,032,139170,163594
1,1_7,B,3,I,23.043,032,163775,186818
1,1_8,A,8,15,24.687,032,187012,211699
1,1_9,B,5,B,18.229,032,211884,230113
1,1_10,A,6,7,10.581,032,230300,240881
1,1_11,B,13,E,10.389,032,241076,251465
1,1_12,A,4,5,22.875,032,251652,274527
1,1_13,B,15,L,13.834,032,274722,288556
1,1_14,A,10,4,18.126,032,288751,306877
1,1_15,B,9,A,17.324,032,307067,324391
1,1_16,A,2,6,15.019,032,324582,339601
2,2_1,B,10,O,10.971,032,339779,350750
2,2_2,A,1,12,9.256,032,350938,360194
2,2_3,B,8,E,12.12,032,360380,372500
2,2_4,A,3,4,5.936,032,372691,378627
2,2_5,B,12,K,7.248,032,378813,386061
2,2_6,A,5,7,12.289,032,386236,398525
2,2_7,B,4,L,12.997,032,398713,411710
2,2_8,A,15,1,11.653,032,411891,423544
2,2_9,B,2,M,8.334,032,423718,432052
2,2_10,A,7,14,8.069,032,432226,440295
2,2_11,B,6,N,17.872,032,440483,458355
2,2_12,A,11,10,7.68,032,458532,466212
2,2_13,B,14,F,7.858,032,466389,474247
2,2_14,A,13,11,4.736,032,474429,479165
2,2_15,B,16,D,11.401,032,479350,490751
2,2_16,A,9,6,21.24,032,490927,512167
3,3_1,B,1,B,11.53,032,512346,523876
3,3_2,A,12,6,5.443,032,524056,529499
3,3_3,B,3,G,7.532,032,529678,537210
3,3_4,A,10,11,10.701,032,537384,548085
3,3_5,B,15,P,11.573,032,548260,559833
3,3_6,A,4,1,9.11,032,560021,569131
3,3_7,B,11,L,9.524,032,569312,578836
3,3_8,A,6,14,4.561,032,579021,583582
3,3_9,B,5,A,6.939,032,583758,590697
3,3_10,A,14,2,10.552,032,590881,601433
3,3_11,B,9,J,7.582,032,601624,609206
3,3_12,A,2,9,7.15,032,609380,616530
3,3_13,B,7,I,7.882,032,616704,624586
3,3_14,A,16,15,7.492,032,624761,632253
3,3_15,B,13,K,4.82,032,632434,637254
3,3_16,A,8,4,26.029,032,637438,663467
4,4_1,B,12,H,4.802,032,663644,668446
4,4_2,A,9,2,6.209,032,668632,674841
4,4_3,B,8,E,7.337,032,675021,682358
4,4_4,A,5,9,5.413,032,682544,687957
4,4_5,B,16,C,18.238,032,688133,706371
4,4_6,A,7,12,5.445,032,706549,711994
4,4_7,B,10,I,5.002,032,712170,717172
4,4_8,A,1,14,7.554,032,717358,724912
4,4_9,B,4,K,6.91,032,725098,732008
4,4_10,A,13,10,4.399,032,732188,736587
4,4_11,B,6,B,6.823,032,736775,743598
4,4_12,A,3,3,4.653,032,743781,748434
4,4_13,B,14,D,7.978,032,748619,756597
4,4_14,A,15,16,16.167,032,756776,772943
4,4_15,B,2,M,4.586,032,773123,777709
4,4_16,A,11,6,7.395,032,777894,785289
5,5_1,B,7,I,5.439,032,785467,790906
5,5_2,A,12,5,8.085,032,791089,799174
5,5_3,B,11,C,8.771,032,799363,808134
5,5_4,A,4,13,6.688,032,808321,815009
5,5_5,B,15,A,11.358,032,815193,826551
5,5_6,A,2,6,5.145,032,826737,831882
5,5_7,B,3,O,5.41,032,832058,837468
5,5_8,A,10,16,10.609,032,837646,848255
5,5_9,B,1,H,9.282,032,848439,857721
5,5_10,A,6,12,5.301,032,857897,863198
5,5_11,B,5,E,7.922,032,863385,871307
5,5_12,A,8,9,6.286,032,871492,877778
5,5_13,B,13,K,4.268,032,877965,882233
5,5_14,A,16,3,6.567,032,882419,888986
5,5_15,B,9,D,7.206,032,889175,896381
5,5_16,A,14,1,4.775,032,896564,901339
6,6_1,B,4,L,5.922,032,901519,907441
6,6_2,A,9,14,6.224,032,907624,913848
6,6_3,B,12,C,5.046,032,914030,919076
6,6_4,A,5,3,5.614,032,919251,924865
6,6_5,B,14,E,5.977,032,925039,931016
6,6_6,A,1,9,5.105,032,931195,936300
6,6_7,B,6,B,4.896,032,936483,941379
6,6_8,A,7,13,6.622,032,941554,948176
6,6_9,B,8,A,8.915,032,948360,957275
6,6_10,A,3,2,4.25,032,957451,961701
6,6_11,B,10,K,5.697,032,961888,967585
6,6_12,A,15,5,6.308,032,967760,974068
6,6_13,B,16,G,8.414,032,974249,982663
6,6_14,A,11,12,7.867,032,982840,990707
6,6_15,B,2,M,4.684,032,990880,995564
6,6_16,A,13,7,3.846,032,995751,999597
1,1_1,A,2,2,66.913,033,1000,67913
1,1_2,B,9,I,41.047,033,68109,109156
1,1_3,A,10,8,66.416,033,109362,175778
1,1_4,B,15,G,68.866,033,175970,244836
1,1_5,A,4,14,34.164,033,245030,279194
1,1_6,B,13,B,23.436,033,279393,302829
1,1_7,A,6,6,25.085,033,303030,328115
1,1_8,B,5,O,41.76,033,328302,370062
1,1_9,A,8,15,33.92,033,370256,404176
1,1_10,B,3,H,30.992,033,404369,435361
1,1_11,A,16,16,41.17,033,435546,476716
1,1_12,B,7,L,35.077,033,476915,511992
1,1_13,A,12,10,34.922,033,512179,547101
1,1_14,B,11,D,29.953,033,547293,577246
1,1_15,A,14,4,27.878,033,577436,605314
1,1_16,B,1,N,21.81,033,605511,627321
2,2_1,A,9,13,17.416,033,627513,644929
2,2_2,B,16,O,15.614,033,645112,660726
2,2_3,A,13,3,4.834,033,660909,665743
2,2_4,B,14,K,8.255,033,665930,674185
2,2_5,A,11,11,13.787,033,674371,688158
2,2_6,B,6,P,8.549,033,688349,696898
2,2_7,A,7,16,7.622,033,697090,704712
2,2_8,B,2,F,10.622,033,704897,715519
2,2_9,A,15,1,16.023,033,715707,731730
2,2_10,B,4,D,12.793,033,731921,744714
2,2_11,A,5,8,13.692,033,744899,758591
2,2_12,B,12,I,14.722,033,758777,773499
2,2_13,A,3,2,4.497,033,773690,778187
2,2_14,B,8,G,11.314,033,778378,789692
2,2_15,A,1,14,7.019,033,789871,796890
2,2_16,B,10,M,11.007,033,797077,808084
3,3_1,A,8,2,10.25,033,808270,818520
3,3_2,B,13,H,4.541,033,818713,823254
3,3_3,A,16,15,8.325,033,823434,831759
3,3_4,B,7,M,8.842,033,831941,840783
3,3_5,A,2,12,12.126,033,840966,853092
3,3_6,B,9,J,7.849,033,853276,861125
3,3_7,A,14,8,5.654,033,861317,866971
3,3_8,B,5,P,8.182,033,867155,875337
3,3_9,A,6,9,10.789,033,875529,886318
3,3_10,B,11,C,12.126,033,886505,898631
3,3_11,A,4,6,8.73,033,898816,907546
3,3_12,B,15,B,20.194,033,907740,927934
3,3_13,A,10,4,9.07,033,928125,937195
3,3_14,B,3,E,6.17,033,937383,943553
3,3_15,A,12,13,10.107,033,943738,953845
3,3_16,B,1,O,6.486,033,954031,960517
4,4_1,A,11,8,8.991,033,960703,969694
4,4_2,B,2,G,9.223,033,969878,979101
4,4_3,A,15,13,6.498,033,979286,985784
4,4_4,B,14,C,5.498,033,985975,991473
4,4_5,A,3,10,4.863,033,991664,996527
4,4_6,B,6,E,5.941,033,996718,1002659
4,4_7,A,13,4,3.854,033,1002840,1006694
4,4_8,B,4,F,5.535,033,1006877,1012412
4,4_9,A,1,12,4.951,033,1012599,1017550
4,4_10,B,10,D,12.495,033,1017736,1030231
4,4_11,A,7,3,9.552,033,1030414,1039966
4,4_12,B,16,M,7.994,033,1040156,1048150
4,4_13,A,5,15,6.31,033,1048330,1054640
4,4_14,B,8,O,7.675,033,1054819,1062494
4,4_15,A,9,9,5.862,033,1062675,1068537
4,4_16,B,12,H,6.248,033,1068731,1074979
5,5_1,A,14,9,9.806,033,1075170,1084976
5,5_2,B,9,C,6,033,1085162,1091162
5,5_3,A,16,16,7.229,033,1091350,1098579
5,5_4,B,13,K,4.454,033,1098774,1103228
5,5_5,A,8,4,5.273,033,1103411,1108684
5,5_6,B,5,N,7.718,033,1108866,1116584
5,5_7,A,6,1,6.616,033,1116773,1123389
5,5_8,B,1,D,5.066,033,1123579,1128645
5,5_9,A,10,8,10.68,033,1128833,1139513
5,5_10,B,3,J,5.964,033,1139693,1145657
5,5_11,A,2,12,5.715,033,1145848,1151563
5,5_12,B,15,H,7.575,033,1151753,1159328
5,5_13,A,4,14,6.872,033,1159510,1166382
5,5_14,B,11,I,7.555,033,1166566,1174121
5,5_15,A,12,6,5.017,033,1174306,1179323
5,5_16,B,7,O,6.614,033,1179511,1186125
6,6_1,A,13,14,3.756,033,1186317,1190073
6,6_2,B,2,D,5.161,033,1190253,1195414
6,6_3,A,11,10,8.843,033,1195608,1204451
6,6_4,B,16,C,8.121,033,1204632,1212753
6,6_5,A,15,7,5.003,033,1212940,1217943
6,6_6,B,10,F,8.202,033,1218128,1226330
6,6_7,A,3,11,5.268,033,1226518,1231786
6,6_8,B,8,L,8.194,033,1231973,1240167
6,6_9,A,7,3,5.992,033,1240347,1246339
6,6_10,B,6,O,7.39,033,1246519,1253909
6,6_11,A,1,13,7.841,033,1254092,1261933
6,6_12,B,14,N,5.809,033,1262116,1267925
6,6_13,A,5,5,7.499,033,1268104,1275603
6,6_14,B,12,J,4.495,033,1275794,1280289
6,6_15,A,9,4,5.357,033,1280482,1285839
6,6_16,B,4,B,5.637,033,1286020,1291657
1,1_1,A,2,16,29.705,034,1000,30705
1,1_2,B,9,E,47.291,034,30892,78183
1,1_3,A,10,5,21.872,034,78367,100239
1,1_4,B,15,N,25.393,034,100419,125812
1,1_5,A,4,2,19.989,034,125992,145981
1,1_6,B,13,O,10.33,034,146159,156489
1,1_7,A,6,8,15.922,034,156668,172590
1,1_8,B,5,G,30.583,034,172766,203349
1,1_9,A,8,1,46.359,034,203526,249885
1,1_10,B,3,K,24.178,034,250066,274244
1,1_11,A,16,3,21.642,034,274421,296063
1,1_12,B,7,D,22.499,034,296240,318739
1,1_13,A,12,9,60.87,034,318926,379796
1,1_14,B,11,P,17.663,034,379979,397642
1,1_15,A,14,7,16.89,034,397812,414702
1,1_16,B,1,A,27.633,034,414876,442509
2,2_1,A,9,3,22.499,034,442684,465183
2,2_2,B,16,B,23.051,034,465354,488405
2,2_3,A,13,11,7.262,034,488574,495836
2,2_4,B,14,M,30.279,034,496014,526293
2,2_5,A,11,8,14.242,034,526473,540715
2,2_6,B,6,K,18.012,034,540886,558898
2,2_7,A,7,1,6.382,034,559068,565450
2,2_8,B,2,E,10.296,034,565624,575920
2,2_9,A,15,14,16.804,034,576100,592904
2,2_10,B,4,F,9.974,034,593081,603055
2,2_11,A,5,4,12.743,034,603224,615967
2,2_12,B,12,D,11.017,034,616168,627185
2,2_13,A,3,15,5.898,034,627361,633259
2,2_14,B,8,A,16.917,034,633433,650350
2,2_15,A,1,7,11.939,034,650531,662470
2,2_16,B,10,C,10.704,034,662642,673346
3,3_1,A,8,16,10.807,034,673518,684325
3,3_2,B,13,C,7.281,034,684494,691775
3,3_3,A,16,1,13.565,034,691951,705516
3,3_4,B,7,A,5.95,034,705696,711646
3,3_5,A,2,7,4.807,034,711818,716625
3,3_6,B,9,D,19.335,034,716806,736141
3,3_7,A,14,8,5.395,034,736323,741718
3,3_8,B,5,N,17.4,034,741894,759294
3,3_9,A,6,9,9.991,034,759476,769467
3,3_10,B,11,K,10.327,034,769635,779962
3,3_11,A,4,13,10.122,034,780144,790266
3,3_12,B,15,F,17.476,034,790436,807912
3,3_13,A,10,15,14.676,034,808085,822761
3,3_14,B,3,M,5.553,034,822931,828484
3,3_15,A,12,4,39.578,034,828653,868231
3,3_16,B,1,I,7.502,034,868404,875906
4,4_1,A,11,1,10.268,034,876078,886346
4,4_2,B,2,K,14.551,034,886520,901071
4,4_3,A,15,12,7.337,034,901250,908587
4,4_4,B,14,H,6.276,034,908756,915032
4,4_5,A,3,3,7.399,034,915212,922611
4,4_6,B,6,G,10.815,034,922785,933600
4,4_7,A,13,8,4.769,034,933778,938547
4,4_8,B,4,P,11.15,034,938732,949882
4,4_9,A,1,9,10.816,034,950059,960875
4,4_10,B,10,C,10.873,034,961052,971925
4,4_11,A,7,16,11.179,034,972111,983290
4,4_12,B,16,L,11.529,034,983471,995000
4,4_13,A,5,7,9.71,034,995181,1004891
4,4_14,B,8,B,15.991,034,1005073,1021064
4,4_15,A,9,13,16.08,034,1021237,1037317
4,4_16,B,12,N,26.095,034,1037501,1063596
5,5_1,A,14,7,7.423,034,1063791,1071214
5,5_2,B,9,E,12.525,034,1071398,1083923
5,5_3,A,16,8,10.596,034,1084109,1094705
5,5_4,B,13,D,4.685,034,1094885,1099570
5,5_5,A,8,12,9.586,034,1099756,1109342
5,5_6,B,5,N,6.73,034,1109531,1116261
5,5_7,A,6,9,9.293,034,1116453,1125746
5,5_8,B,1,P,11.024,034,1125928,1136952
5,5_9,A,10,14,9.648,034,1137138,1146786
5,5_10,B,3,A,5.155,034,1146980,1152135
5,5_11,A,2,6,5.021,034,1152318,1157339
5,5_12,B,15,I,9.11,034,1157522,1166632
5,5_13,A,4,4,7.714,034,1166814,1174528
5,5_14,B,11,O,9.845,034,1174721,1184566
5,5_15,A,12,11,8.637,034,1184746,1193383
5,5_16,B,7,C,4.498,034,1193571,1198069
6,6_1,A,13,2,5.231,034,1198258,1203489
6,6_2,B,2,D,5.39,034,1203679,1209069
6,6_3,A,11,10,7.931,034,1209251,1217182
6,6_4,B,16,J,6.515,034,1217375,1223890
6,6_5,A,15,3,6.997,034,1224080,1231077
6,6_6,B,10,B,7.209,034,1231270,1238479
6,6_7,A,3,11,4.606,034,1238660,1243266
6,6_8,B,8,E,7.471,034,1243447,1250918
6,6_9,A,7,13,4.45,034,1251104,1255554
6,6_10,B,6,C,7.511,034,1255741,1263252
6,6_11,A,1,5,9.208,034,1263431,1272639
6,6_12,B,14,M,4.762,034,1272823,1277585
6,6_13,A,5,6,8.924,034,1277777,1286701
6,6_14,B,12,G,15.843,034,1286885,1302728
6,6_15,A,9,12,8.285,034,1302916,1311201
6,6_16,B,4,I,5.897,034,1311390,1317287
1,1_1,A,2,11,58.463,035,1000,59463
1,1_2,B,9,G,57.779,035,59668,117447
1,1_3,A,10,14,38.46,035,117635,156095
1,1_4,B,15,H,32.365,035,156285,188650
1,1_5,A,4,6,19.503,035,188830,208333
1,1_6,B,13,F,28.454,035,208514,236968
1,1_7,A,6,10,30.626,035,237156,267782
1,1_8,B,5,O,49.642,035,267966,317608
1,1_9,A,8,9,59.514,035,317793,377307
1,1_10,B,3,L,45.543,035,377495,423038
1,1_11,A,16,8,29.222,035,423218,452440
1,1_12,B,7,P,19.901,035,452627,472528
1,1_13,A,12,2,27.168,035,472711,499879
1,1_14,B,11,C,30.596,035,500052,530648
1,1_15,A,14,12,20.17,035,530829,550999
1,1_16,B,1,M,35.1,035,551180,586280
2,2_1,A,9,5,25.404,035,586461,611865
2,2_2,B,16,H,22.38,035,612033,634413
2,2_3,A,13,2,15.028,035,634586,649614
2,2_4,B,14,C,16.988,035,649783,666771
2,2_5,A,11,4,19.352,035,666947,686299
2,2_6,B,6,K,54.637,035,686481,741118
2,2_7,A,7,8,13.01,035,741296,754306
2,2_8,B,2,P,32.909,035,754474,787383
2,2_9,A,15,11,29.571,035,787553,817124
2,2_10,B,4,N,18.115,035,817295,835410
2,2_11,A,5,13,46.228,035,835578,881806
2,2_12,B,12,O,29.941,035,881985,911926
2,2_13,A,3,12,38.01,035,912095,950105
2,2_14,B,8,E,23.005,035,950278,973283
2,2_15,A,1,15,28.912,035,973465,1002377
2,2_16,B,10,M,20.425,035,1002557,1022982
3,3_1,A,8,6,7.957,035,1023158,1031115
3,3_2,B,13,A,9.285,035,1031282,1040567
3,3_3,A,16,10,12.07,035,1040740,1052810
3,3_4,B,7,J,10.876,035,1052984,1063860
3,3_5,A,2,2,17.983,035,1064027,1082010
3,3_6,B,9,M,42.206,035,1082176,1124382
3,3_7,A,14,5,15.707,035,1124563,1140270
3,3_8,B,5,K,16.918,035,1140444,1157362
3,3_9,A,6,3,11.38,035,1157542,1168922
3,3_10,B,11,C,17.847,035,1169102,1186949
3,3_11,A,4,7,11.37,035,1187118,1198488
3,3_12,B,15,E,19.874,035,1198661,1218535
3,3_13,A,10,11,8.032,035,1218712,1226744
3,3_14,B,3,G,10.045,035,1226919,1236964
3,3_15,A,12,9,12.816,035,1237145,1249961
3,3_16,B,1,N,19.157,035,1250139,1269296
4,4_1,A,11,5,9.515,035,1269473,1278988
4,4_2,B,2,H,13.121,035,1279165,1292286
4,4_3,A,15,14,10.851,035,1292460,1303311
4,4_4,B,14,L,10.757,035,1303486,1314243
4,4_5,A,3,10,5.967,035,1314412,1320379
4,4_6,B,6,E,13.025,035,1320551,1333576
4,4_7,A,13,6,7.9,035,1333746,1341646
4,4_8,B,4,J,12.097,035,1341819,1353916
4,4_9,A,1,7,9.626,035,1354097,1363723
4,4_10,B,10,G,8.365,035,1363905,1372270
4,4_11,A,7,4,6.031,035,1372446,1378477
4,4_12,B,16,K,12.636,035,1378652,1391288
4,4_13,A,5,2,11.621,035,1391463,1403084
4,4_14,B,8,A,15.149,035,1403256,1418405
4,4_15,A,9,12,18.568,035,1418586,1437154
4,4_16,B,12,P,14.543,035,1437336,1451879
5,5_1,A,14,12,11.652,035,1452049,1463701
5,5_2,B,9,F,13.109,035,1463876,1476985
5,5_3,A,16,6,15.458,035,1477154,1492612
5,5_4,B,13,A,9.302,035,1492784,1502086
5,5_5,A,8,2,5.187,035,1502259,1507446
5,5_6,B,5,D,7.9,035,1507614,1515514
5,5_7,A,6,5,5.539,035,1515688,1521227
5,5_8,B,1,L,10.549,035,1521409,1531958
5,5_9,A,10,9,4.863,035,1532135,1536998
5,5_10,B,3,O,7.586,035,1537173,1544759
5,5_11,A,2,7,6.325,035,1544930,1551255
5,5_12,B,15,K,12.748,035,1551436,1564184
5,5_13,A,4,14,8.972,035,1564364,1573336
5,5_14,B,11,M,15.326,035,1573505,1588831
5,5_15,A,12,13,8.455,035,1589002,1597457
5,5_16,B,7,B,7.939,035,1597626,1605565
6,6_1,A,13,10,6.024,035,1605733,1611757
6,6_2,B,2,P,7.169,035,1611938,1619107
6,6_3,A,11,16,7.759,035,1619278,1627037
6,6_4,B,16,D,9.822,035,1627218,1637040
6,6_5,A,15,9,11.269,035,1637227,1648496
6,6_6,B,10,J,6.474,035,1648670,1655144
6,6_7,A,3,4,5.089,035,1655310,1660399
6,6_8,B,8,B,10.252,035,1660564,1670816
6,6_9,A,7,11,7.248,035,1670990,1678238
6,6_10,B,6,E,8.546,035,1678413,1686959
6,6_11,A,1,7,8.74,035,1687137,1695877
6,6_12,B,14,I,10.642,035,1696045,1706687
6,6_13,A,5,2,9.051,035,1706854,1715905
6,6_14,B,12,N,13.842,035,1716079,1729921
6,6_15,A,9,3,8.885,035,1730091,1738976
6,6_16,B,4,K,11.56,035,1739149,1750709
1,1_1,B,2,J,29.041,036,1000,30041
1,1_2,A,9,1,36.036,036,30242,66278
1,1_3,B,10,K,23.147,036,66473,89620
1,1_4,A,15,16,39.342,036,89810,129152
1,1_5,B,4,B,18.244,036,129345,147589
1,1_6,A,13,2,15.679,036,147778,163457
1,1_7,B,6,P,17.911,036,163642,181553
1,1_8,A,5,4,34.169,036,181741,215910
1,1_9,B,8,I,26.493,036,216104,242597
1,1_10,A,3,13,19.429,036,242794,262223
1,1_11,B,16,A,60.351,036,262411,322762
1,1_12,A,7,7,12.152,036,322947,335099
1,1_13,B,12,F,23.203,036,335291,358494
1,1_14,A,11,3,27.566,036,358678,386244
1,1_15,B,14,C,15.916,036,386436,402352
1,1_16,A,1,8,18.502,036,402533,421035
2,2_1,B,9,J,38.191,036,421216,459407
2,2_2,A,16,2,12.465,036,459583,472048
2,2_3,B,13,A,10.948,036,472228,483176
2,2_4,A,14,3,6.661,036,483354,490015
2,2_5,B,11,L,15.862,036,490193,506055
2,2_6,A,6,4,9.182,036,506241,515423
2,2_7,B,7,I,7.86,036,515599,523459
2,2_8,A,2,12,19.88,036,523639,543519
2,2_9,B,15,F,11.739,036,543707,555446
2,2_10,A,4,9,7.426,036,555634,563060
2,2_11,B,5,N,7.618,036,563257,570875
2,2_12,A,12,15,9.922,036,571064,580986
2,2_13,B,3,M,4.963,036,581173,586136
2,2_14,A,8,1,15.252,036,586310,601562
2,2_15,B,1,P,11.173,036,601741,612914
2,2_16,A,10,14,16.078,036,613101,629179
3,3_1,B,8,L,8.544,036,629365,637909
3,3_2,A,13,11,7.644,036,638089,645733
3,3_3,B,16,P,9.254,036,645912,655166
3,3_4,A,7,14,6.788,036,655354,662142
3,3_5,B,2,N,6.474,036,662327,668801
3,3_6,A,9,15,34.386,036,668983,703369
3,3_7,B,14,F,12.756,036,703546,716302
3,3_8,A,5,6,7.824,036,716491,724315
3,3_9,B,6,K,7.624,036,724498,732122
3,3_10,A,11,13,9.325,036,732305,741630
3,3_11,B,4,I,10.491,036,741813,752304
3,3_12,A,15,9,6.747,036,752489,759236
3,3_13,B,10,E,8.982,036,759412,768394
3,3_14,A,3,5,4.292,036,768570,772862
3,3_15,B,12,O,10.962,036,773040,784002
3,3_16,A,1,1,7.335,036,784183,791518
4,4_1,B,11,B,8.66,036,791706,800366
4,4_2,A,2,2,6.684,036,800547,807231
4,4_3,B,15,H,5.661,036,807420,813081
4,4_4,A,14,14,14.11,036,813259,827369
4,4_5,B,3,O,4.602,036,827554,832156
4,4_6,A,6,15,6.891,036,832342,839233
4,4_7,B,13,E,3.951,036,839415,843366
4,4_8,A,4,13,7.607,036,843552,851159
4,4_9,B,1,M,5.415,036,851342,856757
4,4_10,A,10,8,8.737,036,856947,865684
4,4_11,B,7,A,10.526,036,865871,876397
4,4_12,A,16,11,15.866,036,876580,892446
4,4_13,B,5,J,7.591,036,892628,900219
4,4_14,A,8,4,7.939,036,900401,908340
4,4_15,B,9,P,13.527,036,908525,922052
4,4_16,A,12,6,9.328,036,922237,931565
5,5_1,B,14,G,7.319,036,931745,939064
5,5_2,A,9,14,10.061,036,939252,949313
5,5_3,B,16,I,8.457,036,949494,957951
5,5_4,A,13,6,4.515,036,958135,962650
5,5_5,B,8,N,6.662,036,962839,969501
5,5_6,A,5,1,6.503,036,969695,976198
5,5_7,B,6,C,7.078,036,976384,983462
5,5_8,A,1,10,5.172,036,983641,988813
5,5_9,B,10,E,10.478,036,988995,999473
5,5_10,A,3,12,3.608,036,999655,1003263
5,5_11,B,2,K,5.454,036,1003441,1008895
5,5_12,A,15,2,5.643,036,1009079,1014722
5,5_13,B,4,J,8.881,036,1014918,1023799
5,5_14,A,11,4,23.561,036,1023976,1047537
5,5_15,B,12,M,5.917,036,1047713,1053630
5,5_16,A,7,8,5.846,036,1053819,1059665
6,6_1,B,13,I,3.621,036,1059840,1063461
6,6_2,A,2,1,4.84,036,1063644,1068484
6,6_3,B,11,J,7.613,036,1068665,1076278
6,6_4,A,16,15,7.168,036,1076455,1083623
6,6_5,B,15,F,4.416,036,1083795,1088211
6,6_6,A,10,10,7.057,036,1088399,1095456
6,6_7,B,3,O,3.844,036,1095638,1099482
6,6_8,A,8,7,8.577,036,1099659,1108236
6,6_9,B,7,B,5.544,036,1108416,1113960
6,6_10,A,6,11,7.127,036,1114138,1121265
6,6_11,B,1,G,4.631,036,1121444,1126075
6,6_12,A,14,9,5.665,036,1126265,1131930
6,6_13,B,5,L,6.414,036,1132120,1138534
6,6_14,A,12,2,11.039,036,1138726,1149765
6,6_15,B,9,E,9.339,036,1149952,1159291
6,6_16,A,4,16,7.056,036,1159477,1166533
1,1_1,B,2,F,64.929,037,1000,65929
1,1_2,A,9,4,53.833,037,66140,119973
1,1_3,B,10,L,39.607,037,120170,159777
1,1_4,A,15,1,35.216,037,159972,195188
1,1_5,B,4,I,39.4,037,195369,234769
1,1_6,A,13,9,36.216,037,234954,271170
1,1_7,B,6,H,27.601,037,271352,298953
1,1_8,A,5,10,45.467,037,299126,344593
1,1_9,B,8,K,31.618,037,344766,376384
1,1_10,A,3,6,33.55,037,376561,410111
1,1_11,B,16,P,34.314,037,410290,444604
1,1_12,A,7,5,80.68,037,444787,525467
1,1_13,B,12,J,44.465,037,525640,570105
1,1_14,A,11,7,47.031,037,570279,617310
1,1_15,B,14,E,41.445,037,617487,658932
1,1_16,A,1,11,31.85,037,659107,690957
2,2_1,B,9,F,22.256,037,691135,713391
2,2_2,A,16,2,15.3,037,713571,728871
2,2_3,B,13,C,16.258,037,729051,745309
2,2_4,A,14,14,7.276,037,745482,752758
2,2_5,B,11,D,24.821,037,752938,777759
2,2_6,A,6,10,13.576,037,777927,791503
2,2_7,B,7,G,16.204,037,791672,807876
2,2_8,A,2,1,11.018,037,808053,819071
2,2_9,B,15,N,13.905,037,819246,833151
2,2_10,A,4,3,6.636,037,833325,839961
2,2_11,B,5,L,14.565,037,840131,854696
2,2_12,A,12,13,14.13,037,854877,869007
2,2_13,B,3,K,16.492,037,869190,885682
2,2_14,A,8,8,72.818,037,885854,958672
2,2_15,B,1,H,11.782,037,958851,970633
2,2_16,A,10,9,13.399,037,970812,984211
3,3_1,B,8,D,12.645,037,984390,997035
3,3_2,A,13,5,7.181,037,997218,1004399
3,3_3,B,16,M,8.574,037,1004574,1013148
3,3_4,A,7,3,11.64,037,1013315,1024955
3,3_5,B,2,K,8.5,037,1025126,1033626
3,3_6,A,9,9,9.707,037,1033800,1043507
3,3_7,B,14,N,7.586,037,1043675,1051261
3,3_8,A,5,6,11.325,037,1051432,1062757
3,3_9,B,6,G,8.895,037,1062925,1071820
3,3_10,A,11,16,13.815,037,1072000,1085815
3,3_11,B,4,O,6.39,037,1085995,1092385
3,3_12,A,15,14,15.697,037,1092568,1108265
3,3_13,B,10,L,8.869,037,1108448,1117317
3,3_14,A,3,11,5.679,037,1117489,1123168
3,3_15,B,12,E,11.832,037,1123345,1135177
3,3_16,A,1,4,9.927,037,1135355,1145282
4,4_1,B,11,L,11.242,037,1145464,1156706
4,4_2,A,2,1,5.304,037,1156874,1162178
4,4_3,B,15,M,9.429,037,1162362,1171791
4,4_4,A,14,5,5.294,037,1171970,1177264
4,4_5,B,3,H,5.625,037,1177442,1183067
4,4_6,A,6,16,10.683,037,1183247,1193930
4,4_7,B,13,F,4.806,037,1194106,1198912
4,4_8,A,4,13,3.586,037,1199094,1202680
4,4_9,B,1,O,11.287,037,1202847,1214134
4,4_10,A,10,14,4.254,037,1214307,1218561
4,4_11,B,7,C,8.26,037,1218728,1226988
4,4_12,A,16,8,5.217,037,1227168,1232385
4,4_13,B,5,B,10.121,037,1232556,1242677
4,4_14,A,8,9,10.77,037,1242849,1253619
4,4_15,B,9,A,9.021,037,1253792,1262813
4,4_16,A,12,15,7.097,037,1262983,1270080
5,5_1,B,14,N,6.585,037,1270256,1276841
5,5_2,A,9,15,9.2,037,1277012,1286212
5,5_3,B,16,L,5.622,037,1286387,1292009
5,5_4,A,13,5,3.285,037,1292192,1295477
5,5_5,B,8,G,9.31,037,1295645,1304955
5,5_6,A,5,10,7.79,037,1305136,1312926
5,5_7,B,6,A,6.592,037,1313093,1319685
5,5_8,A,1,6,8.513,037,1319866,1328379
5,5_9,B,10,J,6.57,037,1328557,1335127
5,5_10,A,3,3,4.054,037,1335296,1339350
5,5_11,B,2,B,5.686,037,1339533,1345219
5,5_12,A,15,8,10.013,037,1345388,1355401
5,5_13,B,4,D,5.155,037,1355580,1360735
5,5_14,A,11,14,12.084,037,1360918,1373002
5,5_15,B,12,I,6.189,037,1373179,1379368
